Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Jerome Kersey,1995-96,SF,GSW,76.0,58.0,21.3,2.7,6.6,0.41,0.0,0.2,0.176,1.3,1.9,0.66,2.0,2.8,4.8,1.5,1.2,0.6,1.0,2.7,6.7,13.1,0.452,17.2,2.4,-0.9,0.5
Gerald Wilkins,1995-96,SG,VAN,28.0,14.0,26.4,2.8,7.3,0.376,0.5,2.3,0.219,0.7,0.8,0.87,0.8,1.5,2.3,2.4,0.8,0.1,1.3,2.0,6.7,7.3,0.437,15.6,-0.2,-6.0,-0.7
Lawrence Moten,1995-96,SG,VAN,44.0,3.0,13.0,2.5,5.6,0.453,0.4,1.3,0.327,1.1,1.7,0.653,0.8,0.6,1.4,1.1,0.7,0.2,1.0,1.2,6.6,15.7,0.52,25.8,0.6,0.6,0.4
Dan O'Sullivan,1995-96,C,TOR,5.0,2.0,27.8,2.6,7.0,0.371,0.0,0.2,0.0,1.4,1.6,0.875,2.6,3.8,6.4,0.4,0.4,0.8,1.0,2.6,6.6,8.4,0.428,13.8,0.0,-8.1,-0.2
J.R. Reid,1995-96,PF,2TM,65.0,21.0,20.2,2.5,5.0,0.494,0.0,0.0,0.0,1.6,2.2,0.754,1.1,2.8,3.9,0.6,0.7,0.3,1.2,2.9,6.6,10.6,0.552,16.2,2.5,-3.2,-0.4
Brian Shaw,1995-96,PG,ORL,75.0,1.0,22.4,2.4,6.5,0.374,0.5,1.9,0.285,1.2,1.5,0.798,0.8,2.2,3.0,4.5,0.8,0.1,2.3,2.1,6.6,10.2,0.463,19.1,0.6,-3.1,-0.4
Ed Pinckney,1995-96,PF,2TM,74.0,47.0,23.1,2.3,4.5,0.51,0.0,0.0,0.0,1.8,2.4,0.76,2.6,3.6,6.2,1.0,0.9,0.4,1.0,2.1,6.5,14.3,0.578,12.7,3.7,-1.1,0.4
Sean Rooks,1995-96,C,2TM,65.0,7.0,17.2,2.2,4.4,0.505,0.0,0.1,0.143,2.1,3.1,0.668,1.2,2.7,3.9,0.7,0.4,0.6,1.2,2.2,6.5,13.4,0.567,18.1,1.8,-2.5,-0.1
Alan Henderson,1995-96,PF,ATL,79.0,4.0,17.9,2.4,5.5,0.442,0.0,0.0,0.0,1.5,2.5,0.595,2.1,2.4,4.5,0.6,0.6,0.5,1.1,2.7,6.4,12.9,0.482,19.3,2.0,-4.1,-0.8
Doug West,1995-96,SG,MIN,73.0,16.0,22.5,2.4,5.4,0.445,0.0,0.2,0.077,1.6,2.0,0.792,0.7,1.5,2.2,1.6,0.4,0.2,1.1,3.1,6.4,7.6,0.509,14.5,0.8,-5.1,-1.3
Ashraf Amaya,1995-96,PF,VAN,54.0,34.0,20.4,2.2,4.7,0.48,0.0,0.0,0.0,1.8,2.8,0.651,2.1,3.5,5.6,0.6,0.4,0.2,1.1,2.8,6.3,11.8,0.534,15.5,1.8,-4.8,-0.8
Scott Skiles,1995-96,PG,PHI,10.0,9.0,23.6,2.0,5.7,0.351,1.5,3.4,0.441,0.8,1.0,0.8,0.1,1.5,1.6,3.8,0.7,0.0,1.6,2.1,6.3,9.0,0.513,14.7,0.1,-4.2,-0.1
Derrick Alston,1995-96,C,PHI,73.0,41.0,22.1,2.7,5.3,0.512,0.0,0.0,0.333,0.8,1.5,0.491,1.7,2.4,4.1,0.8,0.8,0.7,0.8,2.6,6.2,11.8,0.518,13.7,1.7,-2.8,-0.3
Richard Dumas,1995-96,PF,PHI,39.0,14.0,18.9,2.4,5.2,0.468,0.1,0.2,0.222,1.3,1.8,0.7,1.1,1.5,2.5,1.1,1.1,0.2,1.3,2.0,6.2,11.3,0.515,17.1,0.3,-2.9,-0.2
Ed O'Bannon,1995-96,SG,NJN,64.0,29.0,19.6,2.4,6.3,0.39,0.2,0.9,0.179,1.2,1.7,0.713,1.0,1.6,2.6,1.0,0.7,0.2,1.0,1.5,6.2,9.2,0.446,17.8,0.7,-3.4,-0.4
Keith Askins,1995-96,SF,MIA,75.0,14.0,25.3,2.1,5.2,0.402,1.3,3.2,0.418,0.6,0.8,0.789,1.5,2.8,4.3,1.6,0.6,0.8,1.1,3.6,6.1,10.0,0.55,11.9,4.4,1.0,1.4
Adam Keefe,1995-96,PF,UTA,82.0,0.0,20.8,2.2,4.2,0.52,0.0,0.0,0.0,1.7,2.5,0.692,2.1,3.4,5.5,0.8,0.6,0.5,1.1,2.1,6.1,13.8,0.574,14.0,4.6,-0.6,0.6
Micheal Williams,1995-96,PG,MIN,9.0,7.0,21.0,1.4,4.4,0.325,0.1,0.3,0.333,3.1,3.7,0.848,0.3,2.2,2.6,3.4,0.6,0.3,2.6,4.1,6.1,6.9,0.504,18.2,-0.1,-7.1,-0.2
Michael Cage,1995-96,C,CLE,82.0,80.0,32.1,2.7,4.8,0.556,0.0,0.0,0.0,0.6,1.1,0.543,3.5,5.4,8.9,0.6,1.1,1.0,0.7,2.6,6.0,14.1,0.561,9.4,8.1,-0.2,1.2
Kevin Gamble,1995-96,SF,2TM,65.0,13.0,20.4,2.3,5.8,0.401,0.7,1.8,0.386,0.6,0.7,0.792,0.3,1.4,1.7,1.5,0.5,0.1,0.7,2.3,5.9,8.4,0.482,15.1,1.8,-2.5,-0.2
Voshon Lenard,1995-96,SG,MIA,30.0,0.0,10.8,1.8,4.7,0.376,1.2,3.4,0.356,1.1,1.4,0.791,0.4,1.3,1.7,1.0,0.2,0.0,0.8,1.0,5.9,15.9,0.55,25.7,0.9,2.5,0.4
Tyrone Corbin,1995-96,SF,2TM,71.0,2.0,18.1,2.2,4.9,0.442,0.0,0.3,0.167,1.4,1.7,0.833,1.1,2.3,3.4,1.2,0.9,0.3,0.9,2.1,5.8,12.6,0.511,16.2,2.5,-0.7,0.4
Jeff Malone,1995-96,SG,2TM,32.0,3.0,15.9,2.4,6.0,0.394,0.2,0.5,0.313,0.9,1.0,0.906,0.3,1.0,1.3,0.8,0.5,0.0,0.7,0.8,5.8,8.8,0.449,20.1,-0.2,-5.5,-0.4
Anthony Avent,1995-96,PF,VAN,71.0,32.0,22.3,2.5,6.6,0.384,0.0,0.0,,0.8,1.1,0.74,1.5,3.5,5.0,1.0,0.4,0.6,1.5,2.8,5.8,6.9,0.415,17.5,-1.2,-7.3,-2.1
Rumeal Robinson,1995-96,PG,POR,43.0,14.0,16.6,2.1,5.1,0.416,0.7,1.8,0.38,0.8,1.2,0.647,0.4,1.4,1.8,3.3,0.6,0.1,1.7,1.8,5.7,11.8,0.507,19.3,1.0,-1.1,0.2
Felton Spencer,1995-96,C,UTA,71.0,70.0,17.8,2.1,4.0,0.52,0.0,0.0,,1.5,2.1,0.689,1.4,2.9,4.3,0.2,0.3,0.8,1.1,3.4,5.6,10.4,0.57,15.3,2.4,-4.5,-0.8
Corliss Williamson,1995-96,SF,SAC,53.0,3.0,11.5,2.4,5.1,0.466,0.0,0.1,0.0,0.9,1.6,0.56,1.1,1.1,2.2,0.4,0.2,0.2,1.4,2.2,5.6,8.5,0.487,27.5,-0.8,-9.3,-1.1
Khalid Reeves,1995-96,PG,2TM,51.0,12.0,16.3,1.9,4.5,0.419,0.5,1.8,0.308,1.2,1.6,0.744,0.4,1.2,1.5,2.3,0.7,0.1,1.2,2.3,5.5,11.1,0.53,17.4,1.1,-2.9,-0.2
Anthony Goldwire,1995-96,PG,CHH,42.0,8.0,14.8,1.8,4.5,0.402,0.8,2.0,0.398,1.1,1.4,0.767,0.2,0.8,1.0,2.7,0.4,0.0,1.5,1.9,5.5,10.4,0.536,20.3,0.3,-4.3,-0.3
Ervin Johnson,1995-96,C,SEA,81.0,60.0,18.8,2.2,4.3,0.511,0.0,0.0,0.333,1.0,1.6,0.669,1.6,3.8,5.3,0.6,0.5,1.6,1.2,3.0,5.5,13.1,0.547,14.9,3.9,-1.1,0.4
Donyell Marshall,1995-96,SF,GSW,62.0,6.0,15.1,2.0,5.1,0.398,0.5,1.5,0.298,1.0,1.3,0.771,1.0,2.4,3.4,0.8,0.4,0.5,0.8,1.3,5.5,12.7,0.488,18.6,1.3,-1.7,0.1
Dennis Rodman,1995-96,PF,CHI,64.0,57.0,32.6,2.3,4.8,0.48,0.0,0.4,0.111,0.9,1.7,0.528,5.6,9.3,14.9,2.5,0.6,0.4,2.2,3.1,5.5,13.6,0.501,10.3,6.2,0.0,1.1
Michael Smith,1995-96,PF,SAC,65.0,0.0,21.3,2.2,3.7,0.605,0.0,0.0,1.0,1.0,2.7,0.384,2.2,3.8,6.0,1.7,0.7,0.7,1.1,2.6,5.5,14.2,0.565,12.3,3.1,0.8,1.0
Michael Adams,1995-96,PG,CHH,21.0,3.0,15.7,1.8,4.0,0.446,0.7,2.0,0.341,1.2,1.7,0.743,0.2,0.8,1.0,3.2,1.0,0.2,1.2,1.2,5.4,16.1,0.579,17.0,0.8,2.8,0.4
Frank Brickowski,1995-96,C,SEA,63.0,8.0,15.7,2.0,4.0,0.488,0.5,1.3,0.405,1.0,1.4,0.709,0.4,2.0,2.4,0.9,0.4,0.1,1.2,2.9,5.4,8.6,0.585,16.7,1.6,-3.8,-0.4
Greg Sutton,1995-96,PG,2TM,48.0,2.0,13.6,1.8,4.5,0.392,1.0,2.4,0.402,0.7,1.0,0.761,0.2,0.9,1.0,2.1,0.5,0.0,1.3,1.9,5.3,10.6,0.531,20.5,0.2,-3.6,-0.3
Marty Conlon,1995-96,C,MIL,74.0,1.0,12.9,2.1,4.4,0.468,0.1,0.4,0.167,1.1,1.5,0.764,0.8,1.6,2.4,0.9,0.3,0.1,1.1,1.7,5.3,12.2,0.526,21.7,0.6,-3.5,-0.4
Pervis Ellison,1995-96,C,BOS,69.0,29.0,20.7,2.1,4.3,0.492,0.0,0.0,,1.1,1.7,0.641,2.2,4.3,6.5,0.9,0.6,1.4,1.2,3.0,5.3,13.1,0.527,12.9,2.6,-1.3,0.3
Donald Royal,1995-96,SF,ORL,64.0,7.0,15.0,1.7,3.4,0.491,0.0,0.0,0.0,2.0,2.6,0.762,0.9,1.5,2.4,0.7,0.5,0.2,0.8,1.5,5.3,12.7,0.585,16.0,2.3,-2.4,-0.1
Bob Sura,1995-96,SG,CLE,79.0,3.0,14.6,1.9,4.6,0.411,0.3,1.0,0.346,1.3,1.8,0.702,0.4,1.3,1.7,2.9,0.7,0.3,1.5,1.6,5.3,15.0,0.5,23.6,1.6,0.1,0.6
Bill Wennington,1995-96,C,CHI,71.0,20.0,15.0,2.4,4.8,0.493,0.0,0.0,1.0,0.5,0.6,0.86,0.8,1.6,2.5,0.6,0.3,0.2,0.5,2.4,5.3,11.0,0.519,16.5,2.8,-3.2,-0.3
Will Perdue,1995-96,C,SAS,80.0,22.0,17.5,2.2,4.1,0.523,0.0,0.0,0.0,0.8,1.6,0.536,2.2,3.9,6.1,0.4,0.4,0.9,1.1,2.3,5.2,13.7,0.535,15.2,3.4,-1.7,0.1
Tony Smith,1995-96,SG,2TM,59.0,3.0,15.9,2.0,4.6,0.423,0.6,2.0,0.328,0.5,0.8,0.609,0.5,1.1,1.6,2.6,0.6,0.2,1.1,1.8,5.1,11.7,0.506,17.2,1.3,-1.0,0.2
Scott Brooks,1995-96,PG,DAL,69.0,0.0,10.4,1.9,4.2,0.457,0.4,0.9,0.403,0.9,1.0,0.855,0.2,0.4,0.6,1.4,0.6,0.0,0.6,0.8,5.1,16.6,0.544,21.3,1.6,0.5,0.5
Chris Dudley,1995-96,C,POR,80.0,61.0,24.1,2.0,4.5,0.453,0.0,0.0,0.0,1.0,2.0,0.51,3.0,6.0,9.0,0.5,0.5,1.3,1.0,3.1,5.1,12.2,0.473,11.5,4.7,-1.3,0.4
Lee Mayberry,1995-96,PG,MIL,82.0,20.0,20.8,1.9,4.4,0.42,0.9,2.3,0.397,0.5,0.8,0.603,0.3,0.8,1.1,3.7,0.8,0.1,1.1,1.8,5.1,11.2,0.536,13.0,2.1,-0.9,0.5
Jack Haley,1995-96,C,CHI,1.0,0.0,7.0,2.0,6.0,0.333,0.0,0.0,,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,1.8,0.363,49.6,0.0,-22.4,0.0
Nate McMillan,1995-96,PG,SEA,55.0,14.0,22.9,1.8,4.3,0.42,0.8,2.2,0.38,0.5,0.7,0.707,0.7,3.1,3.8,3.6,1.7,0.3,1.4,2.6,5.0,12.9,0.537,11.7,3.7,3.7,1.8
Loren Meyer,1995-96,C,DAL,72.0,21.0,17.6,2.0,4.6,0.439,0.0,0.2,0.273,1.0,1.4,0.686,1.6,2.8,4.4,0.8,0.3,0.4,0.9,3.1,5.0,9.4,0.484,14.5,1.1,-5.9,-1.3
Dwayne Whitfield,1995-96,PF,TOR,8.0,1.0,15.3,1.6,3.8,0.433,0.0,0.0,,1.8,2.8,0.636,1.1,2.0,3.1,0.3,0.4,0.3,1.0,1.8,5.0,9.3,0.504,17.2,0.0,-7.2,-0.2
Terry Davis,1995-96,PF,DAL,28.0,0.0,17.9,2.0,3.9,0.509,0.0,0.0,,1.0,1.7,0.574,1.5,2.6,4.2,0.8,0.4,0.1,0.9,2.4,4.9,10.0,0.532,12.8,0.5,-4.7,-0.3
Gary Grant,1995-96,PG,NYK,47.0,1.0,12.7,1.9,3.9,0.486,0.2,0.5,0.333,1.0,1.2,0.828,0.3,0.9,1.1,1.5,0.8,0.1,1.0,1.9,4.9,13.5,0.562,19.7,1.4,-0.4,0.2
Shawn Respert,1995-96,SG,MIL,62.0,0.0,13.6,1.8,4.7,0.387,0.7,2.0,0.344,0.6,0.7,0.833,0.5,0.7,1.2,1.1,0.5,0.1,0.7,1.1,4.9,10.8,0.488,19.1,0.5,-1.9,0.0
Eric Mobley,1995-96,C,2TM,39.0,4.0,17.3,1.9,3.5,0.536,0.0,0.1,0.5,1.0,2.2,0.448,1.4,2.2,3.6,0.6,0.4,0.6,1.3,2.2,4.8,9.4,0.533,15.3,0.2,-5.1,-0.5
Tom Hammonds,1995-96,PF,DEN,71.0,4.0,14.7,1.8,3.8,0.474,0.0,0.0,,1.2,1.6,0.765,1.2,1.9,3.1,0.3,0.3,0.2,0.7,1.9,4.8,11.2,0.537,15.7,1.8,-3.8,-0.5
Martin Lewis,1995-96,SF,TOR,16.0,0.0,11.8,1.8,3.8,0.483,0.1,0.4,0.286,0.9,1.6,0.6,0.9,0.9,1.8,0.2,0.5,0.2,0.9,1.3,4.7,11.2,0.528,19.8,0.0,-6.1,-0.2
Michael Curry,1995-96,SG,2TM,46.0,1.0,17.0,1.6,3.5,0.453,0.4,1.2,0.377,1.0,1.3,0.726,0.6,1.3,1.8,0.6,0.5,0.0,0.5,2.0,4.6,9.4,0.56,12.9,1.6,-1.5,0.1
Eric Piatkowski,1995-96,SG,LAC,65.0,1.0,12.1,1.5,3.7,0.405,0.6,1.8,0.333,1.0,1.3,0.817,0.6,1.0,1.6,0.7,0.4,0.2,0.7,1.3,4.6,12.2,0.541,18.4,1.2,-1.2,0.2
Lionel Simmons,1995-96,SF,SAC,54.0,5.0,15.0,1.6,4.0,0.396,0.4,0.9,0.373,1.0,1.4,0.733,0.8,1.9,2.7,1.5,0.6,0.4,0.9,1.6,4.6,11.6,0.492,16.3,1.1,-0.3,0.3
Reggie Williams,1995-96,SF,DEN,52.0,5.0,15.7,1.8,4.9,0.37,0.4,1.7,0.225,0.6,0.8,0.846,0.5,1.9,2.3,1.4,0.7,0.4,1.0,2.6,4.6,8.4,0.444,17.6,0.3,-3.6,-0.3
Greg Graham,1995-96,SG,2TM,53.0,5.0,11.6,1.5,3.6,0.404,0.6,1.5,0.39,1.0,1.3,0.765,0.3,0.8,1.1,1.0,0.5,0.0,0.9,1.2,4.5,11.1,0.538,19.3,0.8,-2.4,-0.1
Joe Wolf,1995-96,PF,2TM,64.0,8.0,16.6,2.1,4.1,0.513,0.0,0.1,0.0,0.3,0.5,0.724,0.8,2.2,2.9,1.0,0.2,0.1,0.7,2.5,4.5,8.8,0.528,13.5,1.5,-4.8,-0.8
Mario Bennett,1995-96,SF,PHO,19.0,14.0,12.1,1.5,3.4,0.453,0.0,0.1,0.0,1.4,2.2,0.643,1.1,1.5,2.6,0.3,0.6,0.6,0.6,2.4,4.5,13.3,0.515,18.1,0.5,-2.6,0.0
Jimmy King,1995-96,SG,TOR,62.0,1.0,14.0,1.8,4.1,0.431,0.1,0.5,0.147,0.9,1.2,0.701,0.7,1.1,1.8,1.4,0.3,0.2,1.0,1.2,4.5,9.9,0.483,17.7,0.0,-4.8,-0.6
Theo Ratliff,1995-96,C,DET,75.0,2.0,17.4,1.7,3.1,0.557,0.0,0.0,0.0,1.1,1.6,0.708,1.5,2.5,4.0,0.2,0.2,1.5,0.7,1.9,4.5,14.0,0.603,12.4,3.8,0.6,0.9
John Salley,1995-96,PF,2TM,42.0,6.0,16.0,1.5,3.3,0.45,0.0,0.0,,1.4,2.0,0.694,1.1,2.2,3.3,1.3,0.5,0.6,1.3,2.6,4.4,10.0,0.521,15.2,0.6,-3.3,-0.2
Howard Eisley,1995-96,PG,UTA,65.0,0.0,14.8,1.6,3.7,0.43,0.2,1.0,0.226,1.0,1.2,0.844,0.3,0.9,1.2,2.2,0.4,0.0,1.2,2.0,4.4,9.3,0.52,16.8,1.0,-3.4,-0.3
Darrin Hancock,1995-96,SF,CHH,63.0,7.0,13.3,1.8,3.4,0.523,0.0,0.0,0.333,0.7,1.2,0.644,0.6,0.9,1.6,0.7,0.4,0.1,0.9,1.5,4.3,10.0,0.553,16.3,0.5,-3.8,-0.4
Henry James,1995-96,PF,HOU,7.0,0.0,8.3,1.4,3.4,0.417,0.7,2.1,0.333,0.7,0.7,1.0,0.4,0.4,0.9,0.3,0.0,0.0,0.6,1.9,4.3,9.9,0.573,23.4,0.1,-4.8,0.0
Rex Walters,1995-96,SG,2TM,44.0,8.0,13.9,1.4,3.4,0.412,0.5,1.5,0.333,1.0,1.2,0.808,0.3,1.0,1.3,2.4,0.6,0.1,0.9,1.2,4.2,12.8,0.544,15.5,0.9,-1.5,0.1
Anthony Bowie,1995-96,SG,ORL,74.0,4.0,14.6,1.7,3.7,0.471,0.2,0.4,0.387,0.5,0.6,0.87,0.5,1.1,1.7,1.4,0.5,0.1,0.7,1.5,4.2,10.4,0.527,14.6,1.6,-2.3,-0.1
Brooks Thompson,1995-96,PG,ORL,33.0,0.0,7.5,1.5,3.1,0.466,0.8,1.9,0.391,0.6,0.8,0.704,0.1,0.6,0.7,0.9,0.4,0.0,0.7,1.1,4.2,16.9,0.609,25.5,0.6,1.1,0.2
Melvin Booker,1995-96,PG,HOU,11.0,0.0,11.9,1.5,4.5,0.32,0.3,1.7,0.158,0.8,1.0,0.818,0.1,0.7,0.8,1.9,0.5,0.1,1.1,1.6,4.0,6.2,0.401,22.9,-0.2,-9.8,-0.3
Chris Carr,1995-96,SG,PHO,60.0,10.0,9.8,1.5,3.6,0.415,0.2,0.7,0.262,0.8,1.0,0.817,0.5,1.3,1.7,0.7,0.2,0.1,0.7,1.3,4.0,10.5,0.493,21.4,0.3,-5.2,-0.5
Doc Rivers,1995-96,PG,SAS,78.0,0.0,15.8,1.4,3.7,0.372,0.6,1.8,0.343,0.6,0.8,0.75,0.4,1.4,1.8,1.6,0.9,0.3,0.7,2.2,4.0,9.6,0.489,13.7,2.2,0.2,0.7
George ZÃ­dek,1995-96,C,CHH,71.0,21.0,12.5,1.5,3.5,0.423,0.0,0.0,,1.0,1.3,0.763,1.0,1.6,2.6,0.2,0.1,0.1,0.5,2.4,4.0,8.0,0.486,16.7,0.6,-7.5,-1.2
Pete Myers,1995-96,SG,2TM,71.0,2.0,15.4,1.3,3.5,0.368,0.2,0.8,0.241,1.1,1.7,0.656,0.5,1.5,2.0,2.0,0.5,0.2,1.1,1.9,3.9,8.4,0.459,15.9,0.6,-2.8,-0.2
Mitchell Butler,1995-96,SG,WSB,61.0,3.0,14.1,1.4,3.8,0.384,0.2,1.0,0.217,0.8,1.4,0.578,0.5,1.5,1.9,1.1,0.7,0.2,1.1,1.7,3.9,7.4,0.446,17.3,-0.2,-4.1,-0.5
Vincenzo Esposito,1995-96,PG,TOR,30.0,0.0,9.4,1.2,3.3,0.36,0.4,1.9,0.232,1.0,1.3,0.795,0.1,0.4,0.5,0.8,0.2,0.0,1.3,0.9,3.9,5.2,0.495,24.4,-0.6,-9.5,-0.5
Reggie Jordan,1995-96,PG,ATL,24.0,0.0,10.3,1.5,3.0,0.507,0.0,0.0,,0.9,1.6,0.579,1.0,1.2,2.2,1.2,0.5,0.3,0.8,1.3,3.9,17.1,0.536,19.4,0.6,1.4,0.2
Robert Parish,1995-96,C,CHH,74.0,34.0,14.7,1.6,3.3,0.498,0.0,0.0,,0.7,1.0,0.704,1.2,2.9,4.1,0.4,0.3,0.7,0.7,1.1,3.9,13.0,0.533,13.4,1.7,-1.1,0.2
Cherokee Parks,1995-96,C,DAL,64.0,3.0,13.6,1.6,3.9,0.409,0.1,0.4,0.269,0.6,1.0,0.661,1.0,2.3,3.4,0.5,0.4,0.5,0.5,1.6,3.9,10.9,0.456,14.6,0.9,-3.9,-0.4
Charlie Ward,1995-96,PG,NYK,62.0,1.0,12.7,1.4,3.5,0.399,0.5,1.6,0.333,0.6,0.9,0.685,0.5,1.2,1.6,2.1,0.9,0.1,1.3,1.6,3.9,12.0,0.505,19.0,1.0,0.0,0.4
Jon Barry,1995-96,SG,GSW,68.0,0.0,10.5,1.3,2.7,0.492,0.6,1.4,0.473,0.5,0.5,0.838,0.3,0.7,0.9,1.3,0.5,0.2,0.6,0.8,3.8,14.9,0.638,14.9,1.8,2.8,0.9
Jud Buechler,1995-96,SF,CHI,74.0,0.0,10.0,1.5,3.3,0.463,0.5,1.2,0.444,0.2,0.3,0.636,0.6,0.9,1.5,0.8,0.5,0.1,0.5,0.9,3.8,14.1,0.552,17.3,2.3,1.7,0.7
Matt Bullard,1995-96,PF,ATL,46.0,0.0,10.0,1.4,3.5,0.407,0.6,1.6,0.361,0.3,0.4,0.8,0.4,0.9,1.3,0.4,0.4,0.2,0.5,1.1,3.8,11.5,0.509,19.0,0.6,-1.6,0.0
Greg Foster,1995-96,C,UTA,73.0,2.0,11.0,1.5,3.3,0.439,0.0,0.1,0.125,0.8,1.0,0.847,0.7,1.7,2.4,0.3,0.1,0.3,0.8,1.6,3.8,9.0,0.501,19.0,0.6,-5.6,-0.7
George Lynch,1995-96,SF,LAL,76.0,6.0,13.3,1.5,3.6,0.43,0.1,0.2,0.308,0.7,1.1,0.663,1.1,1.7,2.8,0.7,0.6,0.1,0.5,1.4,3.8,11.4,0.474,15.4,1.7,-2.1,0.0
Don Reid,1995-96,PF,DET,69.0,46.0,14.4,1.5,2.7,0.567,0.0,0.0,,0.7,1.1,0.662,1.1,1.8,2.9,0.2,0.7,0.6,0.6,2.9,3.8,12.1,0.595,12.5,2.9,-0.6,0.3
Trevor Wilson,1995-96,PF,PHI,6.0,0.0,13.2,1.7,3.3,0.5,0.0,0.0,,0.5,0.7,0.75,1.2,1.2,2.3,0.7,0.5,0.0,0.2,1.5,3.8,13.2,0.528,12.9,0.2,0.0,0.0
Dontonio Wingfield,1995-96,SF,POR,44.0,2.0,11.1,1.4,3.6,0.382,0.4,1.4,0.302,0.6,0.8,0.765,1.0,1.3,2.4,0.6,0.5,0.1,0.7,1.7,3.8,11.1,0.48,18.3,0.9,-1.3,0.1
Antonio Harvey,1995-96,PF,2TM,55.0,15.0,14.9,1.5,4.1,0.371,0.0,0.0,0.0,0.7,1.5,0.458,1.3,2.4,3.6,0.3,0.5,0.9,0.8,1.4,3.7,8.9,0.392,16.7,-0.3,-5.7,-0.8
Travis Best,1995-96,PG,IND,59.0,1.0,9.7,1.2,2.8,0.423,0.1,0.4,0.32,1.3,1.5,0.833,0.2,0.6,0.7,1.6,0.3,0.1,1.1,1.4,3.7,11.5,0.545,21.4,0.7,-2.2,0.0
Duane Ferrell,1995-96,SF,IND,54.0,6.0,10.9,1.5,3.1,0.482,0.0,0.1,0.0,0.8,1.1,0.737,0.6,1.1,1.7,0.6,0.4,0.1,0.6,1.5,3.7,10.9,0.529,17.5,1.0,-2.1,0.0
Rich Manning,1995-96,PF,VAN,29.0,0.0,10.7,1.7,3.9,0.434,0.0,0.0,0.0,0.3,0.5,0.643,0.6,1.3,1.9,0.2,0.1,0.2,0.6,1.3,3.7,7.6,0.449,20.0,-0.2,-8.0,-0.5
Eric Riley,1995-96,C,MIN,25.0,10.0,12.4,1.4,3.0,0.473,0.0,0.0,0.0,0.9,1.1,0.786,1.3,1.8,3.0,0.2,0.3,0.6,0.7,1.7,3.7,12.0,0.533,14.8,0.5,-3.8,-0.1
Fred Roberts,1995-96,C,LAL,33.0,1.0,9.6,1.5,2.9,0.495,0.1,0.4,0.286,0.7,0.8,0.786,0.5,0.9,1.4,0.8,0.5,0.1,0.7,0.7,3.7,14.1,0.558,18.9,0.6,-0.1,0.1
David Wingate,1995-96,SG,SEA,60.0,3.0,11.6,1.5,3.5,0.415,0.3,0.6,0.441,0.5,0.7,0.78,0.3,0.7,0.9,1.0,0.3,0.1,0.7,1.1,3.7,8.1,0.485,17.5,0.6,-3.8,-0.3
Brad Lohaus,1995-96,PF,2TM,55.0,8.0,10.9,1.3,3.2,0.406,0.9,2.2,0.418,0.1,0.1,0.8,0.1,1.0,1.2,0.8,0.2,0.3,0.4,1.3,3.6,10.6,0.556,15.1,1.3,0.9,0.4
Greg Ostertag,1995-96,C,UTA,57.0,10.0,11.6,1.5,3.2,0.473,0.0,0.0,,0.6,0.9,0.667,1.0,2.1,3.1,0.1,0.1,1.1,0.4,1.6,3.6,13.2,0.505,16.0,1.4,-2.1,0.0
Bo Outlaw,1995-96,PF,LAC,80.0,3.0,12.3,1.3,2.3,0.575,0.0,0.0,0.0,0.9,2.0,0.444,1.1,1.4,2.5,0.6,0.6,1.1,0.6,1.6,3.6,15.6,0.556,13.7,2.3,1.6,0.9
Dickey Simpkins,1995-96,PF,CHI,60.0,12.0,11.4,1.3,2.7,0.481,0.0,0.0,1.0,1.0,1.6,0.629,1.1,1.5,2.6,0.6,0.2,0.1,0.9,1.3,3.6,10.4,0.533,16.7,1.2,-3.7,-0.3
Jeff Turner,1995-96,PF,ORL,13.0,0.0,14.8,1.4,3.9,0.353,0.7,2.1,0.333,0.2,0.2,1.0,0.8,1.4,2.2,0.5,0.2,0.1,0.8,2.5,3.6,3.6,0.453,14.8,-0.1,-8.2,-0.3
Haywoode Workman,1995-96,PG,IND,77.0,4.0,15.1,1.3,3.4,0.39,0.3,0.9,0.324,0.7,0.9,0.74,0.4,1.3,1.6,2.8,0.8,0.1,1.2,2.0,3.6,10.2,0.479,15.2,1.4,-1.0,0.3
James Edwards,1995-96,C,CHI,28.0,0.0,9.8,1.5,3.9,0.373,0.0,0.0,,0.6,0.9,0.615,0.5,0.9,1.4,0.4,0.0,0.3,0.8,2.2,3.5,3.5,0.403,22.9,-0.2,-12.2,-0.7
Kevin Pritchard,1995-96,PG,WSB,2.0,0.0,11.0,1.0,1.5,0.667,0.5,0.5,1.0,1.0,1.5,0.667,0.0,1.0,1.0,3.5,1.0,0.0,0.0,1.5,3.5,25.6,0.81,8.8,0.2,11.9,0.1
David Wood,1995-96,PF,3TM,62.0,0.0,12.5,1.2,2.8,0.431,0.3,1.0,0.323,0.6,0.8,0.76,0.8,1.7,2.5,0.5,0.3,0.2,0.4,2.4,3.4,9.2,0.531,12.0,1.3,-4.5,-0.5
