Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Isaac Bonga,2021-22,SF,TOR,15.0,0.0,4.6,0.2,0.9,0.231,0.1,0.3,0.25,0.3,0.5,0.625,0.3,0.2,0.5,0.3,0.5,0.1,0.1,0.7,0.8,8.7,0.363,11.5,0.1,-0.4,0.0
Jarron Cumberland,2021-22,SG,POR,3.0,0.0,4.0,0.3,0.7,0.5,0.0,0.3,0.0,0.0,0.0,,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.7,0.7,8.4,0.5,7.2,0.0,-6.6,0.0
Chandler Hutchison,2021-22,SF,PHO,6.0,0.0,3.7,0.2,0.3,0.5,0.0,0.0,,0.3,0.3,1.0,0.0,0.8,0.8,0.3,0.0,0.0,0.7,0.2,0.7,1.0,0.694,13.5,0.0,-8.5,0.0
DaQuan Jeffries,2021-22,SG,MEM,3.0,0.0,3.0,0.3,0.7,0.5,0.0,0.3,0.0,0.0,0.0,,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.3,0.7,8.4,0.5,9.1,0.0,-4.9,0.0
Jaylen Morris,2021-22,SG,SAS,3.0,0.0,5.3,0.0,2.0,0.0,0.0,0.7,0.0,0.7,1.3,0.5,0.0,0.7,0.7,0.7,0.0,0.0,0.3,0.7,0.7,-11.4,0.129,23.1,-0.1,-21.5,-0.1
Xavier Sneed,2021-22,SF,2TM,9.0,0.0,4.3,0.2,1.1,0.2,0.1,0.9,0.125,0.0,0.0,,0.2,0.4,0.7,0.1,0.0,0.0,0.0,0.2,0.6,0.4,0.25,11.0,0.0,-10.6,-0.1
Solomon Hill,2021-22,SF,ATL,13.0,1.0,10.7,0.2,1.5,0.15,0.2,1.0,0.154,0.0,0.0,,0.5,1.3,1.8,0.9,0.3,0.2,0.1,1.2,0.6,3.3,0.2,6.6,0.0,-4.0,-0.1
Robert Woodard II,2021-22,SF,SAC,12.0,0.0,3.5,0.2,1.3,0.125,0.1,0.3,0.25,0.2,0.2,1.0,0.4,0.5,0.9,0.3,0.1,0.1,0.1,0.3,0.6,2.1,0.207,18.3,-0.1,-10.4,-0.1
Sharife Cooper,2021-22,PG,ATL,13.0,0.0,3.0,0.2,1.1,0.214,0.1,0.5,0.167,0.0,0.0,,0.0,0.4,0.4,0.4,0.0,0.0,0.4,0.1,0.5,-5.4,0.25,21.3,-0.2,-16.3,-0.1
Scottie Lewis,2021-22,SG,CHO,2.0,0.0,3.5,0.0,0.0,,0.0,0.0,,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,14.6,0.568,5.3,0.0,6.0,0.0
Joel Ayayi,2021-22,SG,WAS,7.0,0.0,2.9,0.1,0.9,0.167,0.0,0.1,0.0,0.0,0.0,,0.1,0.3,0.4,0.6,0.0,0.0,0.0,0.0,0.3,3.4,0.167,13.3,0.0,-6.0,0.0
Aaron Henry,2021-22,SF,PHI,6.0,0.0,2.8,0.2,0.8,0.2,0.0,0.2,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.3,0.3,0.3,0.3,-7.4,0.2,18.5,-0.1,-16.5,-0.1
George King,2021-22,SF,DAL,4.0,0.0,4.8,0.0,1.3,0.0,0.0,1.0,0.0,0.3,0.5,0.5,0.0,1.3,1.3,0.0,0.0,0.0,0.3,1.0,0.3,-12.3,0.085,16.3,-0.1,-20.1,-0.1
Miye Oni,2021-22,SG,UTA,16.0,0.0,2.8,0.1,0.6,0.222,0.1,0.5,0.125,0.0,0.1,0.0,0.1,0.4,0.4,0.3,0.0,0.0,0.1,0.4,0.3,0.4,0.265,10.3,0.0,-7.9,-0.1
Cat Barber,2021-22,PG,ATL,3.0,0.0,4.3,0.0,1.3,0.0,0.0,0.0,,0.0,1.3,0.0,0.3,0.7,1.0,1.0,0.0,0.0,0.3,0.3,0.0,-11.2,0.0,22.7,-0.1,-23.5,-0.1
Jordan Bell,2021-22,C,CHI,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,29.9,,0.0,0.0,2.7,0.0
Zylan Cheatham,2021-22,SF,UTA,1.0,0.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.8,0.0,26.1,-0.1,-30.6,0.0
Sam Dekker,2021-22,PF,TOR,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-9.6,0.0
Javin DeLaurier,2021-22,C,MIL,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15.6,,0.0,0.0,7.0,0.0
Jaime Echenique,2021-22,C,WAS,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-8.5,0.0
Jordan Goodwin,2021-22,SG,WAS,2.0,0.0,3.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-20.4,0.0,22.2,-0.1,-34.1,0.0
Tyler Hall,2021-22,SG,NYK,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-8.5,0.0
Nate Hinton,2021-22,SG,IND,2.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-45.2,0.0,42.8,-0.1,-42.6,0.0
Jay Huff,2021-22,C,LAL,4.0,0.0,5.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,,0.3,0.8,1.0,0.3,0.3,0.3,0.3,0.3,0.0,0.6,0.0,8.6,0.0,-7.4,0.0
Feron Hunt,2021-22,SF,NYK,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,-3.0,0.0,16.4,0.0,-11.3,0.0
DeJon Jarreau,2021-22,SG,IND,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-8.0,0.0
David Johnson,2021-22,SG,TOR,2.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,21.4,0.0,-27.7,0.0
Arnoldas Kulboka,2021-22,SF,CHO,2.0,0.0,2.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-10.7,0.0,8.5,0.0,-21.8,0.0
Anthony Lamb,2021-22,SF,SAS,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,10.6,0.0,-8.0,0.0
JaQuori McLaughlin,2021-22,PG,DAL,4.0,0.0,2.8,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,-2.9,0.0,8.2,0.0,-13.6,0.0
C.J. Miles,2021-22,SG,BOS,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.8,,0.0,0.0,-16.3,0.0
Matt Mooney,2021-22,SG,NYK,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-20.0,0.0,43.8,0.0,-22.3,0.0
Ade Murkey,2021-22,SG,SAC,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-9.7,0.0
Jaysean Paige,2021-22,PG,DET,1.0,0.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,-22.2,0.0,24.5,-0.1,-31.5,0.0
Trayvon Palmer,2021-22,SG,DET,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-5.7,0.0,5.0,0.0,-15.0,-0.1
Emanuel Terry,2021-22,PF,PHO,3.0,0.0,6.0,0.0,1.7,0.0,0.0,0.0,,0.0,0.0,,2.7,2.3,5.0,0.7,0.3,0.0,1.7,1.3,0.0,-0.1,0.0,23.9,-0.1,-18.3,-0.1
Jon Teske,2021-22,C,MEM,3.0,0.0,2.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.7,0.7,0.3,0.3,0.0,0.0,0.3,0.0,1.5,0.0,9.6,0.0,-4.8,0.0
M.J. Walker,2021-22,SG,PHO,2.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,-3.3,0.0,21.5,0.0,-9.6,0.0
