Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Dorian Finney-Smith,2023-24,PF,BRK,68.0,56.0,28.4,3.2,7.5,0.421,1.7,4.9,0.348,0.5,0.7,0.717,1.6,3.1,4.7,1.6,0.8,0.6,0.9,2.2,8.5,10.1,0.546,13.2,2.6,-2.0,0.0
Tristan Vukcevic,2023-24,C,WAS,10.0,4.0,15.3,2.9,6.7,0.433,1.0,3.6,0.278,1.7,2.2,0.773,0.6,3.0,3.6,1.3,0.5,0.7,1.0,2.8,8.5,13.9,0.554,23.9,0.1,-3.6,-0.1
Bilal Coulibaly,2023-24,SF,WAS,63.0,15.0,27.2,3.0,6.9,0.435,1.0,2.9,0.346,1.5,2.1,0.702,0.9,3.2,4.1,1.7,0.9,0.8,1.4,2.2,8.4,8.9,0.543,14.2,0.4,-4.2,-0.9
Andre Drummond,2023-24,C,CHI,79.0,10.0,17.1,3.4,6.1,0.556,0.0,0.0,0.0,1.6,2.8,0.592,3.4,5.6,9.0,0.5,0.9,0.6,1.0,1.8,8.4,23.0,0.576,21.3,4.9,0.1,0.7
Miles McBride,2023-24,PG,NYK,68.0,14.0,19.5,3.0,6.7,0.452,1.6,3.9,0.41,0.6,0.7,0.86,0.5,1.0,1.5,1.7,0.7,0.1,0.4,1.6,8.3,13.1,0.59,16.4,3.6,-0.1,0.6
Marcus Sasser,2023-24,PG,DET,71.0,11.0,19.0,3.1,7.2,0.428,1.3,3.4,0.375,0.8,0.9,0.879,0.2,1.6,1.8,3.3,0.6,0.2,1.3,1.5,8.3,11.8,0.542,19.9,0.9,-2.6,-0.2
Josh Green,2023-24,SG,DAL,57.0,33.0,26.4,3.1,6.6,0.479,1.3,3.3,0.385,0.7,1.0,0.684,0.7,2.5,3.2,2.3,0.8,0.2,1.1,1.9,8.2,9.9,0.588,13.1,2.2,-2.7,-0.3
Isaiah Joe,2023-24,SG,OKC,78.0,1.0,18.5,2.8,6.2,0.458,1.9,4.5,0.416,0.6,0.7,0.865,0.4,1.9,2.3,1.3,0.6,0.3,0.6,1.1,8.2,13.4,0.626,16.6,3.5,0.9,1.0
Ziaire Williams,2023-24,SF,MEM,51.0,15.0,20.4,2.9,7.4,0.397,1.1,3.7,0.307,1.2,1.5,0.827,0.7,2.8,3.5,1.5,0.7,0.2,1.3,1.7,8.2,9.3,0.511,19.7,0.2,-4.5,-0.6
Kyle Lowry,2023-24,PG,2TM,60.0,55.0,28.2,2.7,6.3,0.432,1.6,4.2,0.392,1.1,1.3,0.84,0.6,2.7,3.2,4.2,1.0,0.4,1.4,2.4,8.1,10.9,0.594,12.9,3.5,-1.0,0.4
Walker Kessler,2023-24,C,UTA,64.0,22.0,23.3,3.6,5.5,0.654,0.1,0.3,0.211,0.9,1.5,0.602,2.6,4.9,7.5,0.9,0.5,2.4,1.0,2.1,8.1,18.0,0.663,12.8,4.1,0.9,1.1
Moses Moody,2023-24,SG,GSW,66.0,9.0,17.5,2.9,6.4,0.462,1.1,3.0,0.36,1.1,1.4,0.785,1.0,2.0,3.0,0.9,0.6,0.4,0.7,1.4,8.1,13.7,0.578,18.4,2.4,-0.1,0.6
Nickeil Alexander-Walker,2023-24,SG,MIN,82.0,20.0,23.4,2.9,6.6,0.439,1.6,4.1,0.391,0.6,0.8,0.8,0.4,1.6,2.0,2.5,0.8,0.5,0.9,1.7,8.0,10.9,0.578,14.8,4.3,0.2,1.1
Sam Merrill,2023-24,SG,CLE,61.0,1.0,17.5,2.6,6.4,0.402,2.3,5.8,0.404,0.4,0.5,0.929,0.4,1.6,2.0,1.8,0.3,0.1,0.3,1.2,8.0,13.1,0.598,17.5,2.8,0.5,0.7
Derrick Rose,2023-24,PG,MEM,24.0,7.0,16.6,3.2,6.9,0.461,0.6,1.7,0.366,1.0,1.1,0.889,0.3,1.6,1.9,3.3,0.3,0.1,1.3,0.9,8.0,13.1,0.54,22.3,0.4,-2.8,-0.1
Dario Å ariÄ,2023-24,C,GSW,64.0,9.0,17.2,2.8,6.1,0.466,1.2,3.1,0.376,1.2,1.5,0.849,1.1,3.3,4.4,2.3,0.5,0.2,1.2,1.8,8.0,15.3,0.6,19.5,2.8,1.0,0.9
Trayce Jackson-Davis,2023-24,PF,GSW,68.0,16.0,16.6,3.4,4.9,0.702,0.0,0.0,0.0,1.1,1.9,0.561,2.0,3.0,5.0,1.2,0.4,1.1,0.7,1.6,7.9,21.6,0.692,16.4,4.8,2.8,1.4
DantÃ© Exum,2023-24,PG,DAL,55.0,17.0,19.8,2.9,5.5,0.533,1.0,2.0,0.491,1.0,1.2,0.779,0.5,2.3,2.7,2.9,0.4,0.1,0.9,1.5,7.8,13.7,0.645,15.0,2.9,-0.6,0.4
Markelle Fultz,2023-24,PG,ORL,43.0,18.0,21.2,3.6,7.6,0.472,0.1,0.4,0.222,0.5,0.8,0.697,1.3,1.9,3.2,2.8,1.0,0.3,1.2,1.5,7.8,12.6,0.492,18.8,1.3,-1.4,0.1
Isaiah Hartenstein,2023-24,C,NYK,75.0,49.0,25.3,3.1,4.9,0.644,0.0,0.0,0.333,1.5,2.1,0.707,3.3,5.1,8.3,2.5,1.2,1.1,1.2,2.8,7.8,18.9,0.67,12.0,8.1,3.5,2.6
Jordan Hawkins,2023-24,SG,NOP,67.0,10.0,17.3,2.6,6.8,0.382,1.6,4.4,0.366,1.0,1.2,0.838,0.4,1.8,2.2,1.0,0.3,0.1,0.6,1.1,7.8,10.2,0.533,19.9,1.3,-3.1,-0.3
Royce O'Neale,2023-24,SF,2TM,79.0,14.0,24.7,2.7,6.8,0.397,2.0,5.3,0.37,0.3,0.4,0.686,0.8,4.0,4.8,2.8,0.7,0.6,0.9,2.2,7.7,11.1,0.548,13.9,3.4,0.0,1.0
RaiQuan Gray,2023-24,PF,SAS,3.0,0.0,13.0,3.3,5.7,0.588,1.0,2.3,0.429,0.0,0.0,,0.7,1.7,2.3,2.0,0.3,0.3,0.3,0.0,7.7,22.7,0.676,19.5,0.2,7.4,0.1
Nikola JoviÄ,2023-24,PF,MIA,46.0,38.0,19.5,2.8,6.1,0.452,1.4,3.5,0.399,0.7,1.0,0.702,0.5,3.6,4.2,2.0,0.5,0.3,0.9,1.8,7.7,12.8,0.583,17.1,1.9,0.3,0.5
Precious Achiuwa,2023-24,C,2TM,74.0,18.0,21.9,3.2,6.3,0.501,0.4,1.3,0.268,0.9,1.5,0.616,2.6,4.0,6.6,1.3,0.6,0.9,1.1,1.9,7.6,14.6,0.545,15.9,3.4,-1.4,0.2
Toumani Camara,2023-24,PF,POR,70.0,49.0,24.8,2.8,6.3,0.45,0.8,2.5,0.337,1.1,1.4,0.758,2.0,2.9,4.9,1.2,0.9,0.5,1.2,2.5,7.5,10.6,0.547,13.8,2.0,-3.1,-0.5
Cody Martin,2023-24,SF,CHO,28.0,22.0,26.9,2.9,7.7,0.381,1.0,3.1,0.314,0.7,1.2,0.606,0.7,3.2,3.9,3.7,1.1,0.6,1.6,1.7,7.5,9.2,0.46,16.1,-0.2,-3.5,-0.3
Brice Sensabaugh,2023-24,SF,UTA,32.0,11.0,18.3,2.7,6.8,0.39,1.1,3.6,0.296,1.2,1.3,0.902,0.5,2.7,3.2,1.7,0.4,0.2,1.5,1.3,7.5,8.6,0.511,20.3,-0.3,-5.5,-0.5
Cameron Payne,2023-24,PG,2TM,78.0,10.0,16.7,2.7,6.2,0.432,1.3,3.4,0.39,0.7,0.9,0.866,0.3,1.2,1.5,2.6,0.5,0.1,0.8,1.6,7.4,12.8,0.566,19.1,2.4,-1.1,0.3
Christian Braun,2023-24,SG,DEN,82.0,4.0,20.2,2.7,5.9,0.46,0.8,2.0,0.384,1.1,1.6,0.694,1.0,2.8,3.7,1.6,0.5,0.4,0.7,1.7,7.3,12.1,0.554,15.7,3.4,-1.9,0.0
Jaden Hardy,2023-24,SG,DAL,73.0,7.0,13.5,2.7,6.6,0.407,1.1,3.1,0.362,0.8,1.0,0.776,0.3,1.5,1.8,1.5,0.3,0.1,0.8,1.1,7.3,11.2,0.517,24.9,0.3,-4.1,-0.5
Taylor Hendricks,2023-24,PF,UTA,40.0,23.0,21.4,2.7,6.0,0.45,1.3,3.5,0.379,0.6,0.7,0.793,1.2,3.5,4.6,0.8,0.7,0.8,0.7,1.9,7.3,11.8,0.578,13.7,1.2,-1.6,0.1
Paul Reed,2023-24,C,PHI,82.0,24.0,19.4,3.2,5.9,0.54,0.3,0.7,0.368,0.7,1.0,0.718,2.4,3.6,6.0,1.3,0.8,1.0,0.8,2.4,7.3,17.4,0.58,15.9,5.1,0.4,0.9
Lamar Stevens,2023-24,PF,2TM,38.0,3.0,14.7,2.8,6.3,0.45,0.4,1.2,0.304,1.1,1.4,0.778,0.9,2.4,3.3,0.7,0.6,0.6,0.6,1.2,7.2,14.6,0.516,22.2,0.8,-2.2,0.0
Johnny Juzang,2023-24,SG,UTA,20.0,5.0,18.6,2.6,5.5,0.464,1.6,3.9,0.416,0.5,0.7,0.714,0.4,1.5,1.8,1.2,0.2,0.1,0.7,1.5,7.2,9.6,0.62,14.5,0.4,-3.7,-0.2
Kevin Knox,2023-24,SF,DET,31.0,11.0,18.1,2.8,6.0,0.462,1.0,3.0,0.33,0.6,0.7,0.909,0.6,1.8,2.4,0.7,0.4,0.2,0.7,1.6,7.2,9.9,0.57,16.6,0.4,-4.6,-0.4
Trey Lyles,2023-24,PF,SAC,58.0,0.0,20.0,2.5,5.5,0.445,1.4,3.8,0.384,0.8,1.2,0.7,1.1,3.4,4.4,1.2,0.3,0.3,0.7,1.5,7.2,11.9,0.596,14.4,2.4,-1.1,0.3
Jose Alvarado,2023-24,PG,NOP,56.0,0.0,18.4,2.5,6.2,0.412,1.4,3.7,0.377,0.6,0.9,0.673,0.4,1.8,2.3,2.1,1.1,0.3,0.7,1.6,7.1,12.5,0.54,17.3,2.1,-0.1,0.5
Naji Marshall,2023-24,SF,NOP,66.0,1.0,19.0,2.6,5.6,0.463,0.9,2.3,0.387,1.0,1.3,0.791,0.8,2.8,3.6,1.9,0.7,0.2,1.0,1.4,7.1,12.7,0.576,16.3,2.6,-0.7,0.4
Landry Shamet,2023-24,SG,WAS,46.0,5.0,15.8,2.6,6.0,0.431,1.2,3.4,0.338,0.8,1.0,0.826,0.3,1.0,1.3,1.2,0.5,0.2,0.7,1.7,7.1,10.5,0.556,18.8,0.3,-4.0,-0.4
James Wiseman,2023-24,C,DET,63.0,6.0,17.3,3.0,4.8,0.613,0.0,0.0,0.0,1.1,1.6,0.706,1.7,3.6,5.3,0.9,0.2,0.6,1.0,2.2,7.1,14.8,0.637,16.3,2.1,-3.5,-0.4
Vasilije MiciÄ,2023-24,PG,2TM,60.0,21.0,19.6,2.7,6.2,0.43,0.7,2.6,0.279,1.0,1.3,0.813,0.2,1.2,1.5,4.4,0.5,0.1,1.7,1.1,7.0,10.7,0.524,18.8,0.4,-4.6,-0.8
Jordan Nwora,2023-24,SF,2TM,52.0,1.0,13.7,2.7,5.8,0.462,0.8,2.5,0.336,0.8,1.0,0.83,0.5,2.3,2.9,1.2,0.5,0.3,1.0,0.9,7.0,13.7,0.565,22.4,0.5,-2.5,-0.1
Quentin Grimes,2023-24,SG,2TM,51.0,18.0,20.1,2.4,6.4,0.372,1.6,4.7,0.338,0.7,0.9,0.756,0.3,1.7,2.0,1.3,0.7,0.1,0.5,1.5,7.0,8.9,0.516,15.8,1.3,-2.2,-0.1
Javon Freeman-Liberty,2023-24,PG,TOR,22.0,6.0,18.3,2.5,5.6,0.444,0.5,1.9,0.238,1.5,1.6,0.917,0.7,2.5,3.2,1.8,0.5,0.2,1.1,1.3,7.0,10.7,0.547,17.5,0.2,-5.2,-0.3
Evan Fournier,2023-24,SG,2TM,32.0,0.0,18.1,2.5,6.9,0.357,1.0,4.1,0.254,0.9,1.1,0.806,0.2,1.7,1.8,1.5,0.9,0.2,0.7,1.5,6.9,8.5,0.464,19.0,-0.1,-4.3,-0.3
Gary Harris,2023-24,SG,ORL,54.0,27.0,24.0,2.4,5.5,0.441,1.4,3.8,0.371,0.6,0.8,0.756,0.4,1.2,1.7,1.6,0.9,0.3,0.6,1.7,6.9,9.4,0.587,11.7,2.7,-1.2,0.3
Killian Hayes,2023-24,PG,DET,42.0,31.0,24.0,2.8,6.7,0.413,0.5,1.8,0.297,0.8,1.2,0.66,0.3,2.6,2.8,4.9,0.9,0.5,1.2,1.8,6.9,10.5,0.474,15.1,0.7,-2.7,-0.2
Bones Hyland,2023-24,PG,LAC,37.0,5.0,14.6,2.6,6.8,0.386,1.2,3.6,0.326,0.5,0.6,0.783,0.1,1.4,1.5,2.5,0.7,0.1,1.2,1.4,6.9,10.8,0.49,24.8,0.0,-3.6,-0.2
MÃ£ozinha Pereira,2023-24,SF,MEM,7.0,1.0,17.4,2.6,5.0,0.514,0.7,1.9,0.385,1.0,1.4,0.7,1.6,3.7,5.3,0.3,0.9,0.6,0.7,1.4,6.9,15.7,0.609,15.6,0.3,-0.5,0.0
Trendon Watford,2023-24,PF,BRK,63.0,2.0,13.6,2.6,4.9,0.527,0.4,1.1,0.397,1.2,1.5,0.794,0.8,2.3,3.1,1.3,0.4,0.3,1.0,1.7,6.9,15.7,0.611,21.1,1.8,-0.5,0.3
Aaron Wiggins,2023-24,SG,OKC,78.0,4.0,15.7,2.7,4.8,0.562,0.8,1.6,0.492,0.7,0.9,0.789,0.8,1.6,2.4,1.1,0.7,0.2,0.7,1.2,6.9,15.6,0.664,16.4,3.7,0.7,0.8
Christian Wood,2023-24,PF,LAL,50.0,1.0,17.4,2.5,5.3,0.466,0.7,2.3,0.307,1.3,1.9,0.702,0.8,4.3,5.1,1.0,0.3,0.7,1.0,1.4,6.9,12.3,0.568,17.6,1.2,-2.8,-0.2
Trey Jemison,2023-24,C,2TM,25.0,14.0,22.9,3.0,5.4,0.551,0.0,0.0,,0.8,1.0,0.84,2.6,2.8,5.4,1.1,0.5,1.1,1.4,2.8,6.8,11.8,0.582,13.5,0.9,-5.1,-0.5
Julian Champagnie,2023-24,SF,SAS,74.0,59.0,19.8,2.2,5.4,0.408,1.4,3.7,0.365,1.0,1.2,0.815,0.6,2.2,2.8,1.4,0.6,0.6,0.8,1.0,6.8,10.6,0.57,14.4,1.8,-1.9,0.0
Jonathan Isaac,2023-24,PF,ORL,58.0,2.0,15.8,2.5,4.9,0.51,0.7,1.9,0.375,1.0,1.4,0.72,1.3,3.2,4.5,0.5,0.7,1.2,0.5,1.1,6.8,19.2,0.61,16.7,3.6,3.8,1.4
Cedi Osman,2023-24,SF,SAS,72.0,3.0,17.6,2.6,5.3,0.479,1.2,3.1,0.389,0.5,0.7,0.673,0.3,2.2,2.5,1.7,0.5,0.2,0.7,1.5,6.8,11.2,0.601,15.1,1.9,-2.1,0.0
Day'Ron Sharpe,2023-24,C,BRK,61.0,1.0,15.1,2.8,4.8,0.571,0.1,0.2,0.267,1.2,2.0,0.61,2.6,3.7,6.4,1.4,0.4,0.7,1.1,2.1,6.8,20.0,0.596,19.7,2.9,0.0,0.5
Cason Wallace,2023-24,SG,OKC,82.0,13.0,20.6,2.6,5.4,0.491,1.2,2.9,0.419,0.4,0.5,0.784,0.6,1.6,2.3,1.5,0.9,0.5,0.5,1.6,6.8,12.0,0.612,12.9,4.0,0.1,0.9
Robert Williams,2023-24,C,POR,6.0,0.0,19.8,2.8,4.3,0.654,0.0,0.0,,1.2,1.5,0.778,1.8,4.5,6.3,0.8,1.2,1.2,1.2,2.8,6.8,17.2,0.684,13.2,0.4,0.7,0.1
DÄvis BertÄns,2023-24,PF,2TM,43.0,1.0,15.7,2.1,5.4,0.393,1.8,4.7,0.38,0.7,0.8,0.909,0.2,1.2,1.4,0.8,0.6,0.3,0.4,1.3,6.7,11.6,0.583,17.4,0.9,-1.4,0.1
Jahmi'us Ramsey,2023-24,SG,TOR,7.0,1.0,17.3,2.6,5.9,0.439,0.9,3.1,0.273,0.7,0.9,0.833,0.6,2.6,3.1,1.1,1.0,0.0,1.0,1.4,6.7,10.6,0.538,17.9,0.1,-4.4,-0.1
Peyton Watson,2023-24,SF,DEN,80.0,4.0,18.6,2.6,5.6,0.465,0.6,1.9,0.296,0.9,1.3,0.67,0.7,2.5,3.2,1.1,0.5,1.1,0.7,1.8,6.7,11.8,0.539,16.2,2.5,-2.2,-0.1
Amir Coffey,2023-24,SF,LAC,70.0,13.0,20.9,2.4,5.0,0.472,1.0,2.6,0.38,0.9,1.0,0.859,0.4,1.7,2.1,1.1,0.6,0.2,0.5,1.5,6.6,10.0,0.604,12.5,2.6,-2.2,-0.1
Aaron Holiday,2023-24,PG,HOU,78.0,1.0,16.3,2.4,5.3,0.446,1.1,2.8,0.387,0.7,0.8,0.921,0.3,1.3,1.6,1.8,0.5,0.1,0.7,1.6,6.6,11.5,0.578,16.7,2.5,-1.5,0.2
Dennis Smith Jr.,2023-24,PG,BRK,56.0,2.0,18.9,2.6,6.0,0.435,0.6,1.9,0.294,0.8,1.0,0.741,0.9,2.0,2.9,3.6,1.2,0.2,1.2,2.2,6.6,13.4,0.508,17.7,1.8,-0.8,0.3
Chimezie Metu,2023-24,C,2TM,51.0,12.0,16.8,2.4,4.8,0.504,0.5,1.8,0.298,1.1,1.3,0.906,0.8,3.0,3.8,0.9,0.8,0.3,1.0,1.4,6.5,13.3,0.61,16.2,1.5,-1.3,0.2
Jordan Goodwin,2023-24,PG,2TM,57.0,12.0,18.5,2.5,6.7,0.369,0.7,2.5,0.298,0.8,1.0,0.746,1.5,2.9,4.4,2.7,0.8,0.3,1.0,1.3,6.5,12.6,0.451,19.0,1.2,-1.0,0.3
David Roddy,2023-24,PF,2TM,65.0,13.0,18.1,2.5,6.3,0.403,0.7,2.5,0.293,0.7,1.0,0.691,0.8,2.4,3.2,1.2,0.4,0.2,0.9,1.1,6.5,8.7,0.484,18.1,0.1,-5.0,-0.9
David Duke Jr.,2023-24,SG,SAS,4.0,0.0,12.8,2.5,4.5,0.556,0.8,1.5,0.5,0.8,0.8,1.0,0.5,2.0,2.5,1.3,0.5,0.0,0.8,1.0,6.5,16.2,0.673,18.5,0.1,1.4,0.0
Jeff Green,2023-24,PF,HOU,78.0,6.0,16.8,2.1,4.7,0.456,0.7,2.1,0.331,1.6,1.9,0.819,0.6,1.7,2.3,0.9,0.2,0.4,0.6,1.3,6.5,11.3,0.59,15.5,2.6,-2.1,0.0
Isaiah Jackson,2023-24,C,IND,59.0,3.0,13.1,2.6,3.9,0.665,0.0,0.1,0.0,1.2,1.7,0.716,1.6,2.4,4.0,0.8,0.6,1.0,0.7,2.3,6.5,21.5,0.689,17.2,3.3,1.7,0.7
Marcus Morris,2023-24,PF,2TM,49.0,7.0,16.7,2.4,5.4,0.439,1.0,2.4,0.403,0.7,0.9,0.818,0.5,2.3,2.7,0.7,0.3,0.3,0.6,1.5,6.4,9.9,0.558,16.6,1.0,-3.8,-0.4
Kyle Anderson,2023-24,PF,MIN,79.0,10.0,22.6,2.5,5.5,0.46,0.1,0.6,0.229,1.2,1.7,0.708,0.8,2.7,3.5,4.2,0.9,0.6,1.2,1.6,6.4,12.7,0.513,14.5,4.5,1.1,1.4
Chris Boucher,2023-24,PF,TOR,50.0,0.0,14.1,2.2,4.3,0.507,0.6,1.9,0.33,1.4,1.8,0.772,1.2,2.9,4.1,0.5,0.3,0.5,0.6,1.4,6.4,16.0,0.625,17.3,1.7,-1.7,0.1
Jared Butler,2023-24,SG,WAS,40.0,0.0,14.2,2.5,5.0,0.488,0.6,2.0,0.308,0.8,0.9,0.861,0.2,1.2,1.5,3.2,0.7,0.2,1.3,1.5,6.3,14.1,0.579,19.9,0.6,-2.1,0.0
Bruno Fernando,2023-24,C,ATL,45.0,2.0,15.2,2.4,4.2,0.583,0.0,0.1,0.0,1.4,2.1,0.667,1.3,3.0,4.3,1.0,0.6,0.6,1.0,2.4,6.3,15.2,0.615,16.7,1.5,-2.3,-0.1
Daniel Theis,2023-24,C,2TM,60.0,3.0,16.9,2.6,4.9,0.532,0.4,1.2,0.366,0.6,0.8,0.76,1.4,2.7,4.1,1.0,0.4,0.9,0.7,2.1,6.3,14.4,0.597,15.4,2.5,-1.6,0.1
Jaylen Nowell,2023-24,SG,2TM,13.0,1.0,16.5,2.6,6.0,0.436,0.5,2.2,0.207,0.5,0.7,0.778,0.5,1.4,1.8,1.5,0.3,0.2,0.5,1.2,6.2,9.2,0.494,17.8,0.1,-5.4,-0.2
Patrick Beverley,2023-24,PG,2TM,73.0,13.0,20.0,2.2,5.2,0.417,0.8,2.5,0.337,1.0,1.2,0.822,0.7,2.6,3.3,2.9,0.6,0.4,0.9,1.8,6.2,11.6,0.539,14.3,2.7,-1.1,0.3
Jae Crowder,2023-24,PF,MIL,50.0,25.0,23.1,2.3,5.4,0.422,1.2,3.3,0.349,0.5,0.7,0.722,0.6,2.6,3.2,1.3,0.8,0.2,0.5,1.5,6.2,8.9,0.546,11.5,1.6,-2.6,-0.2
Keon Johnson,2023-24,SG,BRK,5.0,0.0,12.2,1.6,4.2,0.381,0.8,2.0,0.4,2.2,2.4,0.917,0.6,0.8,1.4,0.6,0.6,0.2,1.0,1.0,6.2,13.1,0.59,22.2,0.1,-2.7,0.0
Haywood Highsmith,2023-24,PF,MIA,66.0,26.0,20.7,2.3,5.0,0.465,1.2,2.9,0.396,0.3,0.5,0.639,1.0,2.2,3.2,1.1,0.8,0.5,0.5,1.8,6.1,11.1,0.587,12.4,3.1,-0.7,0.5
VÃ­t KrejÄÃ­,2023-24,PG,ATL,22.0,14.0,24.6,2.3,4.7,0.49,1.3,3.1,0.412,0.2,0.3,0.833,0.5,1.9,2.4,2.3,0.6,0.3,0.9,2.2,6.1,8.4,0.633,9.8,0.6,-3.7,-0.2
Kris Murray,2023-24,SF,POR,62.0,29.0,21.7,2.3,5.9,0.396,0.8,3.0,0.268,0.6,0.9,0.661,1.4,2.2,3.6,1.3,0.9,0.3,0.9,1.5,6.1,9.0,0.481,14.1,0.7,-3.6,-0.6
Ben Simmons,2023-24,PG,BRK,15.0,12.0,23.9,2.9,4.9,0.581,0.0,0.0,,0.4,1.0,0.4,2.1,5.9,7.9,5.7,0.8,0.6,1.8,2.4,6.1,16.3,0.571,13.0,1.0,2.4,0.4
Zavier Simpson,2023-24,PG,MEM,7.0,0.0,23.0,2.4,7.7,0.315,0.7,2.4,0.294,0.4,0.6,0.75,0.6,2.3,2.9,3.6,1.0,0.4,1.4,1.6,6.0,6.3,0.377,17.5,-0.2,-5.9,-0.2
Tosan Evbuomwan,2023-24,SF,2TM,17.0,8.0,21.6,2.1,4.2,0.507,0.7,1.9,0.375,1.0,1.5,0.68,1.1,2.5,3.5,0.9,0.4,0.3,0.5,1.4,5.9,9.9,0.616,10.6,0.5,-3.0,-0.1
Justin Champagnie,2023-24,SF,WAS,15.0,1.0,15.7,2.1,5.2,0.41,0.9,3.0,0.289,0.8,1.0,0.8,1.3,2.3,3.5,1.3,0.7,0.6,0.7,0.9,5.9,13.6,0.526,17.0,0.3,-1.8,0.0
Nick Smith Jr.,2023-24,SG,CHO,51.0,0.0,14.3,2.2,5.7,0.391,1.2,2.9,0.432,0.3,0.3,0.867,0.4,1.1,1.4,1.2,0.2,0.1,0.8,1.1,5.9,8.1,0.511,20.3,-0.5,-5.9,-0.7
Ochai Agbaji,2023-24,SG,2TM,78.0,28.0,21.0,2.3,5.6,0.411,0.8,2.7,0.294,0.5,0.7,0.661,0.9,1.8,2.8,1.1,0.6,0.6,0.8,1.5,5.8,7.7,0.497,13.4,0.1,-4.4,-1.0
Noah Clowney,2023-24,PF,BRK,23.0,4.0,16.1,2.2,4.0,0.538,0.5,1.4,0.364,0.9,1.3,0.7,1.1,2.4,3.5,0.8,0.3,0.7,0.7,1.1,5.8,14.2,0.626,14.2,0.9,-0.7,0.1
Dyson Daniels,2023-24,PG,NOP,61.0,16.0,22.3,2.3,5.1,0.447,0.7,2.2,0.311,0.6,0.9,0.642,1.0,2.9,3.9,2.7,1.4,0.4,1.0,1.7,5.8,12.0,0.529,12.6,2.9,0.6,0.9
Danilo Gallinari,2023-24,SF,3TM,49.0,0.0,12.9,1.7,3.9,0.437,0.6,1.9,0.323,1.7,2.0,0.857,0.4,1.8,2.2,1.1,0.3,0.1,0.5,1.0,5.7,13.4,0.601,17.2,1.3,-1.9,0.0
Thomas Bryant,2023-24,C,MIA,38.0,4.0,11.6,2.3,3.9,0.577,0.1,0.6,0.182,1.1,1.2,0.872,1.1,2.7,3.7,0.6,0.3,0.4,0.6,1.2,5.7,19.0,0.639,19.3,1.6,-0.4,0.2
Torrey Craig,2023-24,SF,CHI,53.0,14.0,19.8,2.0,4.7,0.43,1.1,2.9,0.392,0.5,0.7,0.75,1.3,2.8,4.1,1.1,0.6,0.4,0.6,2.1,5.7,10.8,0.568,12.5,1.9,-2.0,0.0
Larry Nance Jr.,2023-24,C,NOP,61.0,0.0,19.9,2.3,4.0,0.573,0.4,1.1,0.415,0.8,1.0,0.77,1.5,3.5,5.0,1.9,1.0,0.3,0.8,1.6,5.7,14.9,0.653,11.3,4.1,2.0,1.2
Pat Connaughton,2023-24,SF,MIL,76.0,3.0,22.1,2.0,4.6,0.435,1.1,3.1,0.345,0.6,0.8,0.759,0.7,2.5,3.1,2.1,0.5,0.3,0.6,1.3,5.6,9.6,0.574,10.9,2.8,-1.6,0.2
Craig Porter Jr.,2023-24,PG,CLE,51.0,6.0,12.7,2.3,4.5,0.509,0.2,0.7,0.353,0.8,1.1,0.732,0.4,1.7,2.1,2.3,0.4,0.3,0.9,0.8,5.6,15.4,0.564,20.2,1.5,0.5,0.4
Mitchell Robinson,2023-24,C,NYK,31.0,21.0,24.8,2.4,4.1,0.575,0.0,0.0,,0.9,2.1,0.409,4.6,3.9,8.5,0.6,1.2,1.1,0.8,1.8,5.6,16.1,0.554,10.2,2.5,0.0,0.4
Malachi Flynn,2023-24,PG,3TM,69.0,0.0,12.7,2.0,4.7,0.418,0.8,2.4,0.331,0.8,1.0,0.732,0.3,1.3,1.7,1.9,0.6,0.1,0.9,1.0,5.5,11.9,0.533,20.4,0.5,-2.2,0.0
Doug McDermott,2023-24,SF,2TM,64.0,0.0,14.1,1.9,4.4,0.433,1.5,3.6,0.41,0.2,0.3,0.579,0.2,0.8,0.9,1.1,0.3,0.0,0.4,1.0,5.5,9.1,0.6,14.9,0.9,-3.4,-0.3
Dexter Dennis,2023-24,SG,DAL,4.0,0.0,7.5,2.5,4.8,0.526,0.3,2.0,0.125,0.3,0.8,0.333,0.3,2.0,2.3,1.0,0.0,0.3,0.8,0.3,5.5,18.3,0.541,33.3,0.0,1.7,0.0
Gary Payton II,2023-24,SG,GSW,44.0,0.0,15.5,2.3,4.2,0.563,0.5,1.3,0.364,0.3,0.5,0.609,1.0,1.5,2.6,1.1,0.9,0.4,0.6,1.8,5.5,13.9,0.621,13.6,1.8,0.9,0.5
Neemias Queta,2023-24,C,BOS,28.0,0.0,11.9,2.4,3.7,0.644,0.0,0.0,,0.7,1.0,0.714,1.9,2.5,4.4,0.7,0.5,0.8,0.5,1.8,5.5,22.9,0.662,16.9,1.8,1.5,0.3
Ricky Council IV,2023-24,SG,PHI,32.0,0.0,9.0,1.7,3.5,0.482,0.4,1.0,0.375,1.7,2.2,0.746,0.4,1.0,1.4,0.5,0.3,0.0,0.2,0.5,5.4,18.6,0.604,22.1,1.0,1.3,0.2
