Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Kel'el Ware,2024-25,C,MIA,64.0,36.0,22.2,4.0,7.3,0.554,0.5,1.7,0.315,0.7,1.0,0.687,1.8,5.6,7.4,0.9,0.6,1.1,0.9,1.7,9.3,17.4,0.603,17.2,4.1,-0.1,0.7
Zach Edey,2024-25,C,MEM,66.0,55.0,21.5,3.8,6.6,0.58,0.3,0.8,0.346,1.4,1.9,0.709,3.5,4.8,8.3,1.0,0.5,1.3,1.3,2.8,9.2,18.2,0.624,16.4,4.9,-0.1,0.7
Wendell Carter Jr.,2024-25,C,ORL,68.0,51.0,25.9,3.3,7.2,0.46,0.5,2.3,0.234,1.9,2.6,0.737,2.2,5.0,7.2,2.0,0.8,0.6,1.1,2.9,9.1,13.7,0.544,16.0,4.6,-1.2,0.3
Noah Clowney,2024-25,PF,BRK,46.0,20.0,22.7,2.9,8.1,0.358,1.9,5.7,0.333,1.5,1.7,0.838,0.9,3.0,3.9,0.9,0.5,0.5,1.0,2.3,9.1,9.2,0.516,19.0,0.5,-4.1,-0.5
Dalton Knecht,2024-25,SF,LAL,78.0,16.0,19.2,3.3,7.1,0.461,1.6,4.4,0.376,0.8,1.1,0.762,0.5,2.3,2.8,0.8,0.3,0.1,0.5,1.2,9.1,12.7,0.594,18.5,2.7,-1.8,0.1
A.J. Lawson,2024-25,SG,TOR,26.0,2.0,18.7,3.1,7.3,0.421,1.3,3.9,0.327,1.7,2.4,0.683,0.8,2.5,3.3,1.2,0.5,0.2,0.6,1.7,9.1,12.7,0.542,20.0,0.8,-2.5,-0.1
T.J. McConnell,2024-25,PG,IND,79.0,1.0,17.9,4.1,7.9,0.519,0.2,0.6,0.306,0.7,1.0,0.74,0.6,1.9,2.4,4.4,1.1,0.3,1.4,1.0,9.1,18.4,0.547,23.4,3.2,1.2,1.2
Yves Missi,2024-25,C,NOP,73.0,67.0,26.8,3.7,6.7,0.547,0.0,0.0,0.0,1.7,2.8,0.623,3.5,4.7,8.2,1.4,0.5,1.3,1.1,2.0,9.1,15.4,0.572,14.3,3.6,-3.0,-0.5
Royce O'Neale,2024-25,SF,PHO,75.0,22.0,24.5,3.2,7.6,0.423,2.4,5.9,0.406,0.3,0.3,0.731,0.7,3.9,4.7,2.2,0.9,0.5,0.9,2.0,9.1,12.6,0.585,15.5,2.8,0.1,1.0
Jared Butler,2024-25,SG,2TM,60.0,17.0,17.4,3.4,7.6,0.448,1.0,2.8,0.355,1.3,1.5,0.824,0.4,1.4,1.8,3.7,0.7,0.2,1.3,1.6,9.0,15.6,0.549,23.6,1.4,-1.0,0.3
Marcus Smart,2024-25,PG,2TM,34.0,7.0,20.0,3.0,7.6,0.393,1.4,4.1,0.348,1.6,2.1,0.761,0.5,1.6,2.1,3.2,1.1,0.3,1.6,1.6,9.0,12.4,0.529,20.6,0.7,-1.5,0.1
Draymond Green,2024-25,PF,GSW,68.0,66.0,29.2,3.2,7.5,0.424,1.2,3.6,0.325,1.5,2.2,0.687,1.1,5.0,6.1,5.6,1.5,1.0,2.6,3.2,9.0,12.4,0.534,15.9,3.7,0.5,1.3
Killian Hayes,2024-25,PG,BRK,6.0,5.0,27.0,3.0,7.2,0.419,1.3,3.5,0.381,1.7,2.0,0.833,0.8,2.2,3.0,5.2,0.7,0.7,1.5,2.2,9.0,12.7,0.559,15.5,0.3,-0.6,0.1
Al Horford,2024-25,C,BOS,60.0,42.0,27.7,3.3,7.7,0.423,1.9,5.2,0.363,0.6,0.6,0.895,1.3,4.8,6.2,2.1,0.6,0.9,0.8,1.4,9.0,12.9,0.563,13.8,4.4,1.2,1.3
Julian Strawther,2024-25,SG,DEN,65.0,4.0,21.3,3.2,7.5,0.432,1.4,4.1,0.349,1.1,1.4,0.822,0.3,1.9,2.2,1.3,0.6,0.2,0.9,2.3,9.0,9.5,0.559,17.8,1.3,-4.5,-0.9
Patrick Williams,2024-25,PF,CHI,63.0,36.0,25.0,3.3,8.2,0.397,1.5,4.3,0.353,1.0,1.3,0.723,0.7,3.1,3.8,2.0,0.8,0.5,1.4,1.4,9.0,9.0,0.512,16.9,0.4,-3.7,-0.7
Jusuf NurkiÄ,2024-25,C,2TM,51.0,32.0,20.8,3.3,6.9,0.477,0.6,2.1,0.305,1.7,2.5,0.664,1.7,6.1,7.8,2.3,0.8,0.7,1.9,2.5,8.9,15.2,0.555,20.6,1.5,-1.3,0.2
Clint Capela,2024-25,C,ATL,55.0,41.0,21.4,4.0,7.1,0.559,0.0,0.0,0.0,0.9,1.8,0.536,3.2,5.4,8.5,1.1,0.6,1.0,0.9,1.9,8.9,17.7,0.564,16.7,3.2,-1.0,0.3
Johnny Juzang,2024-25,SG,UTA,64.0,18.0,19.8,3.2,7.4,0.429,1.8,4.9,0.376,0.7,0.8,0.849,0.7,2.2,2.9,1.1,0.6,0.1,0.6,2.0,8.9,11.8,0.573,17.6,1.6,-2.3,-0.1
Luke Kennard,2024-25,SG,MEM,65.0,11.0,22.6,3.2,6.6,0.478,1.7,4.0,0.433,0.8,0.9,0.895,0.6,2.2,2.8,3.3,0.8,0.1,1.1,0.9,8.9,13.6,0.631,14.5,3.9,1.1,1.2
Justin Champagnie,2024-25,SF,WAS,62.0,31.0,21.6,3.4,6.6,0.511,1.2,3.1,0.383,0.8,1.2,0.685,1.8,3.9,5.7,1.0,1.0,0.6,0.9,1.8,8.8,15.7,0.614,15.6,2.8,-0.5,0.5
Svi Mykhailiuk,2024-25,SF,UTA,38.0,13.0,20.0,3.1,7.9,0.391,1.8,5.3,0.345,0.7,0.9,0.8,0.6,1.8,2.4,2.0,0.5,0.2,1.4,1.1,8.8,9.8,0.526,20.3,-0.1,-3.5,-0.3
Chris Paul,2024-25,PG,SAS,82.0,82.0,28.0,3.0,7.1,0.427,1.7,4.5,0.377,1.0,1.1,0.924,0.4,3.2,3.6,7.4,1.3,0.3,1.6,1.8,8.8,14.7,0.58,14.0,5.7,0.8,1.6
Kelly Olynyk,2024-25,C,2TM,44.0,22.0,20.3,3.0,6.1,0.5,0.8,1.8,0.418,1.9,2.5,0.769,1.4,3.3,4.7,2.9,0.8,0.4,1.7,2.8,8.7,14.9,0.609,18.5,1.7,-0.7,0.3
Dorian Finney-Smith,2024-25,PF,2TM,63.0,40.0,28.9,3.1,6.9,0.448,2.0,5.0,0.411,0.5,0.7,0.667,1.3,2.7,3.9,1.4,0.9,0.4,0.9,2.2,8.7,10.1,0.604,12.3,2.9,-1.0,0.5
Oshae Brissett,2024-25,SF,PHI,6.0,2.0,23.7,3.2,6.5,0.487,1.0,3.0,0.333,1.3,2.3,0.571,1.2,2.5,3.7,0.7,0.7,0.5,1.3,2.3,8.7,9.8,0.576,16.3,0.1,-6.3,-0.1
Kentavious Caldwell-Pope,2024-25,SG,ORL,77.0,77.0,29.6,3.1,7.1,0.439,1.5,4.3,0.342,1.1,1.2,0.863,0.4,1.8,2.2,1.8,1.3,0.4,0.8,1.8,8.7,9.9,0.574,12.4,4.6,-1.4,0.3
Isaiah Collier,2024-25,PG,UTA,71.0,46.0,25.9,3.3,7.8,0.422,0.6,2.4,0.249,1.5,2.2,0.682,0.5,2.9,3.3,6.3,0.9,0.2,2.9,2.1,8.7,9.7,0.494,18.9,-0.8,-5.3,-1.6
DantÃ© Exum,2024-25,PG,DAL,20.0,13.0,18.6,3.2,6.7,0.478,1.2,2.7,0.434,1.2,1.6,0.742,0.2,1.5,1.7,2.8,0.6,0.2,1.1,1.7,8.7,13.6,0.589,19.6,0.6,-2.3,0.0
Kyshawn George,2024-25,SG,WAS,68.0,38.0,26.5,3.0,8.0,0.372,1.7,5.2,0.322,1.0,1.4,0.753,0.7,3.5,4.2,2.5,1.0,0.7,1.4,3.0,8.7,8.8,0.503,15.9,0.1,-4.1,-0.9
Jaden Hardy,2024-25,SG,DAL,57.0,3.0,15.9,3.2,7.3,0.435,1.3,3.5,0.386,1.1,1.5,0.698,0.2,1.4,1.6,1.4,0.5,0.1,1.4,1.6,8.7,10.4,0.549,25.3,-0.3,-4.7,-0.6
Dereck Lively II,2024-25,C,DAL,36.0,29.0,23.1,3.7,5.3,0.702,0.0,0.0,,1.3,2.0,0.63,2.9,4.6,7.5,2.4,0.6,1.6,1.1,2.8,8.7,20.1,0.704,13.6,3.4,3.3,1.1
Tyrese Martin,2024-25,SG,BRK,60.0,11.0,21.9,3.2,7.8,0.406,1.7,4.7,0.351,0.8,1.0,0.793,1.0,2.7,3.7,2.0,0.6,0.2,1.2,1.3,8.7,10.9,0.533,18.8,0.9,-2.6,-0.2
Matas Buzelis,2024-25,SF,CHI,80.0,31.0,18.9,3.2,6.9,0.454,1.2,3.3,0.361,1.1,1.4,0.815,0.7,2.8,3.5,1.0,0.4,0.9,0.9,1.6,8.6,12.5,0.571,18.7,1.9,-2.5,-0.2
Jaime Jaquez Jr.,2024-25,SF,MIA,66.0,17.0,20.7,3.2,7.0,0.461,0.6,1.8,0.311,1.6,2.2,0.754,1.3,3.1,4.4,2.5,0.9,0.2,1.5,1.2,8.6,14.3,0.543,20.2,2.3,-0.9,0.4
Ja'Kobe Walter,2024-25,SG,TOR,52.0,18.0,21.2,3.1,7.6,0.405,1.3,3.6,0.349,1.3,1.6,0.795,1.1,1.9,3.1,1.6,0.8,0.2,1.0,1.8,8.6,10.8,0.523,18.2,1.2,-3.0,-0.3
Sam Hauser,2024-25,PF,BOS,71.0,19.0,21.7,3.0,6.7,0.451,2.3,5.6,0.416,0.2,0.2,1.0,0.6,2.5,3.2,0.9,0.6,0.2,0.3,1.2,8.5,12.8,0.632,14.3,4.4,0.8,1.1
Larry Nance Jr.,2024-25,PF,ATL,24.0,3.0,19.3,3.3,6.5,0.516,1.4,3.2,0.447,0.4,0.5,0.692,1.0,3.3,4.3,1.6,0.8,0.5,0.7,1.5,8.5,16.0,0.632,15.7,1.3,1.8,0.4
Jared Rhoden,2024-25,SG,2TM,14.0,2.0,16.2,3.0,6.2,0.483,0.9,2.8,0.308,1.6,1.8,0.88,1.0,2.0,3.0,1.1,0.7,0.1,0.6,1.4,8.4,16.4,0.602,19.7,0.6,-0.5,0.1
Jaylen Nowell,2024-25,SG,NOP,8.0,0.0,21.0,3.3,9.1,0.356,1.0,3.4,0.296,0.9,1.4,0.636,0.8,1.8,2.5,2.3,0.1,0.5,1.0,1.1,8.4,7.5,0.43,21.6,-0.2,-5.7,-0.2
Cason Wallace,2024-25,SG,OKC,68.0,43.0,27.6,3.4,7.2,0.474,1.1,3.1,0.356,0.4,0.5,0.811,1.0,2.3,3.4,2.5,1.8,0.5,0.9,2.1,8.4,12.3,0.562,12.8,5.2,1.0,1.5
Bruce Brown,2024-25,PG,2TM,41.0,12.0,22.5,3.2,7.5,0.421,0.7,2.0,0.333,1.3,1.6,0.815,1.0,3.0,4.0,2.0,0.8,0.2,1.0,1.7,8.3,10.9,0.504,17.2,0.7,-3.8,-0.4
Dalano Banton,2024-25,PG,POR,67.0,7.0,16.7,3.0,7.6,0.391,1.1,3.3,0.324,1.4,1.9,0.728,0.4,1.6,2.0,2.4,0.6,0.5,1.3,0.9,8.3,12.9,0.497,24.1,0.8,-0.8,0.3
Brandon Clarke,2024-25,PF,MEM,64.0,18.0,18.9,3.7,5.9,0.621,0.0,0.3,0.059,1.0,1.4,0.701,2.0,3.1,5.1,1.0,0.8,0.6,0.6,2.3,8.3,17.6,0.638,15.3,4.4,0.8,0.9
Keon Ellis,2024-25,SG,SAC,80.0,28.0,24.4,2.8,5.8,0.489,1.7,4.0,0.433,0.9,1.1,0.849,0.8,1.9,2.7,1.5,1.5,0.8,0.9,2.2,8.3,13.5,0.664,12.7,5.0,1.9,1.9
Brandon Williams,2024-25,PG,DAL,33.0,3.0,14.8,3.0,5.7,0.521,0.7,1.8,0.4,1.7,2.0,0.833,0.4,1.4,1.8,2.3,0.7,0.2,1.2,1.0,8.3,18.3,0.634,22.6,1.3,1.0,0.4
Mike Conley,2024-25,PG,MIN,71.0,64.0,24.7,2.6,6.6,0.4,1.8,4.4,0.41,1.1,1.3,0.9,0.5,2.1,2.6,4.5,1.1,0.2,1.1,1.6,8.2,13.3,0.573,14.4,5.2,1.2,1.4
Taurean Prince,2024-25,SF,MIL,80.0,73.0,27.1,2.9,6.4,0.457,1.8,4.2,0.439,0.5,0.6,0.813,0.4,3.2,3.6,1.9,1.0,0.2,1.0,2.1,8.2,9.8,0.613,12.5,3.5,-1.7,0.1
Jalen Smith,2024-25,C,CHI,64.0,2.0,15.0,3.0,6.4,0.466,1.1,3.5,0.324,1.1,1.4,0.809,1.4,4.2,5.6,1.0,0.3,0.7,0.6,1.5,8.2,18.7,0.586,21.0,2.9,0.9,0.7
Quinten Post,2024-25,PF,GSW,42.0,14.0,16.3,2.9,6.5,0.449,1.7,4.3,0.408,0.5,0.6,0.778,0.8,2.7,3.5,1.3,0.4,0.4,0.8,2.0,8.1,14.2,0.595,19.6,1.7,0.1,0.4
Peyton Watson,2024-25,SF,DEN,68.0,18.0,24.4,3.0,6.3,0.477,0.7,2.0,0.353,1.4,2.0,0.693,0.7,2.7,3.4,1.4,0.7,1.4,0.8,1.8,8.1,11.4,0.564,13.9,2.5,-1.8,0.1
Davion Mitchell,2024-25,PG,2TM,74.0,37.0,27.4,3.0,6.4,0.468,1.1,2.9,0.398,0.8,1.1,0.69,0.5,1.8,2.3,4.9,1.0,0.2,1.7,2.5,7.9,10.2,0.573,13.6,3.0,-2.6,-0.3
Caleb Martin,2024-25,SF,2TM,45.0,24.0,27.1,2.9,6.8,0.424,0.8,2.3,0.359,1.4,2.2,0.622,1.2,2.8,3.9,2.1,1.0,0.5,1.2,1.9,7.9,9.6,0.513,14.4,0.6,-3.2,-0.4
Tyson Etienne,2024-25,PG,BRK,7.0,0.0,21.6,2.4,7.4,0.327,1.9,6.3,0.295,1.1,1.4,0.8,0.4,0.9,1.3,1.7,0.4,0.1,1.1,2.4,7.9,5.6,0.488,18.6,-0.1,-8.8,-0.3
Day'Ron Sharpe,2024-25,C,BRK,50.0,2.0,18.2,3.3,6.3,0.521,0.2,0.9,0.244,1.1,1.5,0.757,3.0,3.6,6.6,1.8,0.8,0.8,1.3,2.3,7.9,19.7,0.568,19.9,2.7,0.9,0.7
KJ Simpson,2024-25,PG,CHO,36.0,15.0,23.4,2.9,8.4,0.346,0.9,3.6,0.254,1.1,1.4,0.82,1.1,1.9,3.0,3.1,0.9,0.2,1.6,1.6,7.8,8.3,0.437,19.1,-0.4,-5.4,-0.7
Terance Mann,2024-25,SG,2TM,67.0,13.0,21.1,3.1,6.2,0.496,0.9,2.4,0.368,0.7,1.0,0.691,1.0,2.0,3.0,1.8,0.7,0.2,0.7,1.9,7.7,12.0,0.584,14.7,3.0,-1.3,0.2
Karlo MatkoviÄ,2024-25,PF,NOP,42.0,7.0,18.8,3.2,5.6,0.574,0.5,1.6,0.318,0.8,1.0,0.773,1.5,3.5,5.0,1.1,0.5,1.0,1.0,2.5,7.7,15.6,0.639,15.9,1.6,-2.0,0.0
AJ Johnson,2024-25,SG,2TM,29.0,11.0,22.0,2.8,7.3,0.385,0.8,3.1,0.267,1.1,1.3,0.865,0.3,1.8,2.0,2.6,0.4,0.1,1.2,1.7,7.6,7.1,0.48,17.4,-0.4,-8.1,-1.0
Lonzo Ball,2024-25,PG,CHI,35.0,14.0,22.2,2.5,6.9,0.366,1.9,5.6,0.344,0.6,0.8,0.815,0.7,2.7,3.4,3.3,1.3,0.5,1.2,1.6,7.6,12.2,0.524,15.9,1.2,0.2,0.4
Oscar Tshiebwe,2024-25,C,UTA,14.0,1.0,18.2,3.0,5.0,0.6,0.0,0.0,,1.6,2.2,0.742,3.3,5.4,8.7,0.6,0.9,0.1,0.7,1.7,7.6,21.0,0.64,15.3,1.0,-1.4,0.0
Garrison Mathews,2024-25,SG,ATL,47.0,2.0,17.7,2.2,5.5,0.397,1.8,4.6,0.39,1.4,1.7,0.821,0.3,1.6,1.9,1.3,0.6,0.3,0.7,1.7,7.5,11.2,0.606,15.9,1.5,-1.6,0.1
Matisse Thybulle,2024-25,SG,POR,15.0,5.0,20.8,2.8,5.9,0.477,1.4,3.2,0.438,0.5,1.0,0.467,0.9,2.5,3.5,1.9,2.2,0.6,0.9,0.9,7.5,17.0,0.592,14.4,0.9,5.0,0.6
A.J. Green,2024-25,SG,MIL,73.0,7.0,22.7,2.5,5.8,0.429,2.1,5.0,0.427,0.3,0.4,0.815,0.2,2.1,2.4,1.5,0.5,0.1,0.5,2.2,7.4,9.2,0.621,12.6,2.8,-2.2,-0.1
Josh Green,2024-25,SG,CHO,68.0,67.0,27.8,2.6,6.2,0.428,1.4,3.6,0.391,0.7,1.1,0.681,0.8,1.7,2.5,1.6,1.1,0.2,1.0,2.4,7.4,7.8,0.559,11.8,1.5,-4.3,-1.1
Richaun Holmes,2024-25,PF,WAS,31.0,7.0,17.2,2.9,4.5,0.647,0.0,0.1,0.0,1.6,1.9,0.833,2.0,3.7,5.7,1.4,0.3,0.7,0.7,1.6,7.4,19.8,0.695,14.7,2.0,1.1,0.4
Damion Baugh,2024-25,SG,CHO,15.0,2.0,24.7,2.8,8.7,0.323,0.8,3.7,0.214,0.9,1.0,0.867,0.9,2.4,3.3,3.7,1.0,0.1,2.1,1.5,7.3,6.3,0.399,19.3,-0.5,-7.1,-0.5
Alec Burks,2024-25,SG,MIA,49.0,14.0,17.6,2.3,5.5,0.424,1.8,4.2,0.425,0.8,1.0,0.776,0.3,2.2,2.5,1.1,0.6,0.1,0.6,0.8,7.3,12.8,0.608,16.5,1.8,0.3,0.5
Ricky Council IV,2024-25,SF,PHI,73.0,12.0,17.1,2.4,6.3,0.382,0.8,2.9,0.258,1.7,2.1,0.804,0.7,2.2,2.9,1.3,0.4,0.2,0.7,0.9,7.3,11.6,0.502,20.3,0.6,-4.3,-0.7
Andre Drummond,2024-25,C,PHI,40.0,23.0,18.8,2.9,5.9,0.5,0.1,0.5,0.15,1.4,2.3,0.622,2.7,5.0,7.8,0.9,1.0,0.5,1.4,2.4,7.3,16.0,0.535,19.1,1.2,-3.2,-0.2
Tre Jones,2024-25,PG,2TM,46.0,9.0,19.7,2.8,5.2,0.538,0.4,1.0,0.396,1.2,1.5,0.821,0.7,1.8,2.5,4.2,0.8,0.2,0.8,1.2,7.2,16.3,0.617,14.1,2.9,1.5,0.8
Goga Bitadze,2024-25,C,ORL,70.0,42.0,20.4,3.0,4.8,0.611,0.0,0.4,0.107,1.2,1.9,0.639,2.4,4.2,6.6,2.0,0.7,1.4,1.0,2.1,7.2,19.2,0.631,14.3,5.8,2.5,1.6
Tristan Da Silva,2024-25,SF,ORL,74.0,38.0,22.0,2.7,6.5,0.412,1.1,3.2,0.335,0.7,0.9,0.873,1.0,2.3,3.3,1.5,0.4,0.2,0.8,1.3,7.2,9.9,0.522,15.2,2.5,-2.6,-0.3
GG Jackson II,2024-25,PF,MEM,29.0,3.0,15.8,2.6,6.9,0.372,1.1,3.3,0.337,1.0,1.4,0.725,0.9,2.2,3.2,1.0,0.4,0.2,1.1,1.0,7.2,9.3,0.482,21.7,0.1,-5.3,-0.4
VÃ­t KrejÄÃ­,2024-25,PG,ATL,57.0,16.0,20.2,2.5,5.1,0.497,1.6,3.6,0.437,0.6,0.8,0.711,0.4,2.4,2.7,2.6,0.6,0.5,0.9,1.8,7.2,12.7,0.661,12.9,2.6,0.7,0.8
Sam Merrill,2024-25,SG,CLE,71.0,4.0,19.7,2.4,6.0,0.406,1.9,5.2,0.372,0.4,0.4,0.966,0.5,1.7,2.2,1.5,0.7,0.2,0.5,1.7,7.2,11.1,0.583,14.3,3.3,0.3,0.8
Daeqwon Plowden,2024-25,SG,ATL,6.0,0.0,12.0,2.7,4.2,0.64,1.5,2.8,0.529,0.3,0.3,1.0,0.7,1.2,1.8,0.3,0.0,0.0,0.7,1.7,7.2,16.1,0.831,17.0,0.2,-0.1,0.0
Nae'Qwan Tomlin,2024-25,PF,CLE,5.0,1.0,12.6,2.6,6.4,0.406,0.4,2.0,0.2,1.6,2.2,0.727,1.8,2.4,4.2,0.4,0.0,0.2,0.4,1.8,7.2,14.4,0.489,26.1,0.1,-5.5,-0.1
Josh Okogie,2024-25,SG,2TM,40.0,7.0,15.6,2.4,5.3,0.443,0.8,2.3,0.348,1.6,2.1,0.741,1.1,1.7,2.8,0.8,1.2,0.5,0.8,1.2,7.1,16.3,0.567,19.5,1.3,1.5,0.6
Jalen Hood-Schifino,2024-25,SG,2TM,15.0,0.0,21.0,2.5,6.5,0.378,0.9,3.1,0.304,1.2,1.4,0.857,0.2,1.6,1.8,2.5,0.3,0.5,1.2,1.7,7.1,7.9,0.494,17.3,-0.1,-6.9,-0.4
Jamison Battle,2024-25,SF,TOR,59.0,10.0,17.7,2.5,5.9,0.429,1.8,4.4,0.405,0.3,0.3,0.889,0.6,2.1,2.7,0.9,0.3,0.2,0.5,1.6,7.1,10.7,0.59,15.3,1.7,-2.3,-0.1
Alex Caruso,2024-25,SG,OKC,54.0,3.0,19.3,2.6,5.8,0.446,1.1,3.1,0.353,0.8,0.9,0.824,0.7,2.2,2.9,2.5,1.6,0.6,0.7,1.9,7.1,15.9,0.568,15.2,3.9,4.0,1.6
Jamal Shead,2024-25,PG,TOR,75.0,11.0,19.6,2.7,6.7,0.405,1.0,3.0,0.323,0.7,0.9,0.768,0.4,1.1,1.5,4.2,0.8,0.1,1.6,2.1,7.1,9.9,0.499,18.6,0.8,-4.1,-0.8
Jeff Dowtin Jr.,2024-25,PG,PHI,41.0,3.0,15.1,2.7,5.6,0.487,0.7,1.7,0.4,0.8,1.1,0.733,0.3,1.2,1.5,1.9,0.6,0.3,0.4,0.7,7.0,16.1,0.57,18.6,1.3,0.2,0.3
Marcus Garrett,2024-25,SG,CHO,4.0,0.0,19.8,2.8,6.8,0.407,0.8,2.0,0.375,0.8,1.0,0.75,0.3,1.3,1.5,3.3,0.8,0.5,1.5,2.5,7.0,8.7,0.487,18.7,0.0,-7.6,-0.1
Isaiah Jackson,2024-25,C,IND,5.0,1.0,16.8,2.8,4.6,0.609,0.0,0.0,,1.4,2.8,0.5,2.2,3.4,5.6,1.0,0.6,1.6,1.0,2.8,7.0,18.2,0.6,17.6,0.3,0.8,0.1
Jaylen Sims,2024-25,SG,CHO,6.0,0.0,18.7,2.0,4.7,0.429,1.0,2.5,0.4,2.0,2.5,0.8,0.5,0.5,1.0,2.0,0.5,0.2,1.3,1.7,7.0,9.8,0.607,16.2,0.1,-4.1,-0.1
Orlando Robinson,2024-25,C,2TM,44.0,8.0,17.5,2.6,5.9,0.444,0.4,1.2,0.327,1.2,1.6,0.771,2.0,3.0,5.0,1.8,0.4,0.4,1.1,2.3,6.9,12.9,0.519,18.5,1.2,-3.4,-0.3
Jake LaRavia,2024-25,PF,2TM,66.0,0.0,20.4,2.4,5.1,0.475,0.9,2.2,0.423,1.2,1.7,0.678,1.4,2.6,3.9,2.4,0.9,0.3,1.3,2.0,6.9,12.6,0.591,14.4,2.9,0.2,0.8
Ryan Dunn,2024-25,SF,PHO,74.0,44.0,19.1,2.8,6.4,0.43,1.1,3.6,0.311,0.3,0.5,0.487,1.2,2.4,3.6,0.8,0.6,0.5,0.5,2.2,6.9,10.7,0.517,16.7,1.0,-4.1,-0.7
Jay Huff,2024-25,C,MEM,64.0,2.0,11.7,2.5,4.8,0.515,1.3,3.1,0.405,0.7,0.9,0.786,0.5,1.5,2.0,0.6,0.3,0.9,0.5,1.2,6.9,18.2,0.666,19.6,2.5,3.5,1.1
Cameron Payne,2024-25,PG,NYK,72.0,5.0,15.1,2.5,6.2,0.401,1.3,3.6,0.363,0.7,0.8,0.907,0.2,1.3,1.4,2.8,0.5,0.2,0.7,1.5,6.9,13.8,0.532,20.8,2.3,-0.2,0.5
Antonio Reeves,2024-25,SG,NOP,44.0,6.0,15.0,2.6,5.6,0.456,1.2,2.9,0.395,0.6,0.8,0.8,0.4,1.0,1.4,0.9,0.5,0.1,0.7,0.9,6.9,11.7,0.579,18.8,0.4,-3.2,-0.2
Cody Martin,2024-25,SF,2TM,53.0,8.0,22.1,2.6,6.1,0.418,0.8,2.8,0.285,0.8,1.2,0.705,1.0,3.2,4.2,2.0,1.1,0.6,1.0,1.8,6.8,11.3,0.509,14.7,1.3,-1.7,0.1
Bol Bol,2024-25,PF,PHO,36.0,10.0,12.4,2.7,5.1,0.525,0.9,2.6,0.344,0.6,0.7,0.769,0.6,2.3,2.9,0.6,0.3,0.7,0.6,0.6,6.8,18.4,0.627,21.1,0.9,0.8,0.3
Eric Gordon,2024-25,SG,PHI,39.0,13.0,19.7,2.2,5.2,0.426,1.4,3.5,0.409,0.9,1.2,0.75,0.2,1.0,1.2,1.7,0.7,0.3,0.7,0.8,6.8,10.8,0.591,14.4,0.9,-1.6,0.1
Jaxson Hayes,2024-25,C,LAL,56.0,35.0,19.5,2.9,4.0,0.722,0.0,0.1,0.0,1.1,1.8,0.622,1.4,3.4,4.8,1.0,0.6,0.9,0.8,2.4,6.8,15.8,0.72,12.4,3.7,-0.3,0.5
Marcus Bagley,2024-25,SF,PHI,10.0,4.0,25.3,2.7,6.9,0.391,0.5,3.2,0.156,0.8,1.0,0.8,2.3,4.7,7.0,1.0,0.9,1.2,0.7,1.6,6.7,11.8,0.456,13.8,0.2,-4.3,-0.1
DaQuan Jeffries,2024-25,SG,CHO,47.0,20.0,22.8,2.5,6.2,0.405,1.2,3.5,0.335,0.5,0.6,0.8,0.8,2.1,2.9,1.1,0.6,0.5,0.7,2.1,6.7,7.9,0.518,13.5,0.6,-4.7,-0.7
Lester QuiÃ±ones,2024-25,SG,2TM,13.0,0.0,14.1,2.4,6.0,0.397,1.0,3.4,0.295,0.8,1.0,0.846,0.3,1.2,1.5,1.8,0.2,0.2,1.1,1.4,6.6,9.5,0.514,22.6,-0.1,-6.1,-0.2
Vasilije MiciÄ,2024-25,PG,2TM,41.0,16.0,19.1,2.3,6.7,0.348,1.1,3.0,0.36,0.8,1.0,0.829,0.5,1.7,2.2,3.1,0.4,0.0,1.9,1.1,6.6,6.5,0.462,19.9,-1.0,-7.0,-1.0
Precious Achiuwa,2024-25,C,NYK,57.0,10.0,20.5,2.9,5.7,0.502,0.2,0.6,0.278,0.7,1.2,0.594,1.8,3.8,5.6,1.0,0.8,0.7,0.8,1.4,6.6,13.6,0.53,14.9,2.3,-1.9,0.0
Trayce Jackson-Davis,2024-25,C,GSW,62.0,37.0,15.6,2.8,4.9,0.576,0.0,0.0,0.0,1.0,1.6,0.578,2.0,3.0,5.0,1.7,0.4,0.6,0.7,1.2,6.6,18.5,0.587,17.1,3.4,1.2,0.8
Marcus Sasser,2024-25,PG,DET,57.0,1.0,14.2,2.4,5.2,0.463,1.0,2.7,0.382,0.8,0.9,0.843,0.3,0.9,1.2,2.3,0.6,0.1,0.9,1.3,6.6,14.0,0.589,19.4,1.8,-0.6,0.3
Vince Williams Jr.,2024-25,SG,MEM,27.0,5.0,18.5,2.5,6.2,0.401,1.0,3.5,0.274,0.7,0.9,0.792,0.8,2.8,3.6,2.0,0.4,0.3,1.2,1.7,6.6,9.2,0.504,17.0,0.4,-2.8,-0.1
Thomas Bryant,2024-25,C,2TM,66.0,8.0,14.6,2.5,4.9,0.508,0.7,2.2,0.324,0.8,1.0,0.859,1.3,2.5,3.8,0.8,0.4,0.6,0.5,1.2,6.5,17.2,0.614,17.1,3.1,0.6,0.6
