Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Bobby Portis,2022-23,PF,MIL,70.0,22.0,26.0,5.7,11.5,0.496,1.4,3.7,0.37,1.4,1.8,0.768,2.2,7.4,9.6,1.5,0.4,0.2,1.2,1.6,14.1,17.8,0.575,21.7,5.3,0.7,1.2
Jonas ValanÄiÅ«nas,2022-23,C,NOP,79.0,79.0,24.9,5.6,10.3,0.547,0.5,1.4,0.349,2.3,2.8,0.826,2.8,7.3,10.2,1.8,0.3,0.7,2.0,3.1,14.1,19.3,0.61,23.4,5.8,-0.4,0.8
Jalen Williams,2022-23,SG,OKC,75.0,62.0,30.3,5.5,10.6,0.521,1.0,2.7,0.356,2.1,2.5,0.812,1.1,3.4,4.5,3.3,1.4,0.5,1.6,2.5,14.1,15.6,0.601,18.4,5.6,0.3,1.3
Bogdan BogdanoviÄ,2022-23,SG,ATL,54.0,9.0,27.9,5.1,11.3,0.447,2.7,6.7,0.406,1.2,1.4,0.831,0.4,2.6,3.1,2.8,0.8,0.3,1.2,1.6,14.0,14.2,0.586,19.8,2.8,0.5,0.9
Markelle Fultz,2022-23,PG,ORL,60.0,60.0,29.6,5.8,11.3,0.514,0.5,1.5,0.31,1.9,2.4,0.783,1.2,2.8,3.9,5.7,1.5,0.4,2.3,2.2,14.0,16.6,0.564,21.3,3.7,0.5,1.2
Chris Paul,2022-23,PG,PHO,59.0,59.0,32.0,5.0,11.3,0.44,1.7,4.4,0.375,2.3,2.7,0.831,0.5,3.8,4.3,8.9,1.5,0.4,1.9,2.1,13.9,17.7,0.555,19.2,6.2,3.2,2.5
Saddiq Bey,2022-23,SF,2TM,77.0,37.0,27.6,4.6,10.9,0.422,2.0,5.4,0.361,2.7,3.1,0.861,1.3,3.4,4.7,1.5,0.9,0.2,0.9,1.6,13.8,14.6,0.564,20.2,3.9,-0.3,0.9
Luguentz Dort,2022-23,SF,OKC,74.0,73.0,30.7,4.6,11.8,0.388,1.8,5.5,0.33,2.7,3.5,0.772,1.7,2.9,4.6,2.1,1.0,0.3,1.2,3.3,13.7,11.3,0.513,19.8,2.9,-3.0,-0.6
Malik Monk,2022-23,SG,SAC,77.0,0.0,22.3,4.6,10.3,0.448,1.9,5.2,0.359,2.4,2.7,0.889,0.4,2.2,2.6,3.9,0.6,0.3,1.9,1.6,13.5,16.6,0.587,25.8,3.2,0.3,1.0
Rudy Gobert,2022-23,C,MIN,70.0,70.0,30.7,5.1,7.8,0.659,0.0,0.0,0.0,3.1,4.9,0.644,3.3,8.3,11.6,1.2,0.8,1.4,1.7,3.0,13.4,18.9,0.675,16.3,7.8,0.7,1.4
Jusuf NurkiÄ,2022-23,C,POR,52.0,52.0,26.8,5.0,9.7,0.519,0.8,2.3,0.361,2.4,3.7,0.661,2.2,6.9,9.1,2.9,0.8,0.8,2.3,3.6,13.3,17.3,0.589,22.1,2.7,0.1,0.7
Kris Dunn,2022-23,PG,UTA,22.0,3.0,25.8,5.3,9.8,0.537,0.8,1.6,0.472,1.9,2.4,0.774,0.4,4.1,4.5,5.6,1.1,0.5,1.6,2.6,13.2,19.1,0.606,20.2,1.9,2.4,0.6
John Collins,2022-23,PF,ATL,71.0,71.0,30.0,5.1,10.0,0.508,1.0,3.4,0.292,2.0,2.5,0.803,1.1,5.4,6.5,1.2,0.6,1.0,1.1,3.1,13.1,13.6,0.593,17.1,4.2,-1.3,0.4
Cole Anthony,2022-23,PG,ORL,60.0,4.0,25.9,4.6,10.2,0.454,1.3,3.4,0.364,2.5,2.8,0.894,0.8,4.0,4.8,3.9,0.6,0.5,1.5,2.6,13.0,16.0,0.57,21.5,3.7,1.3,1.3
Austin Reaves,2022-23,SG,LAL,64.0,22.0,28.8,4.0,7.7,0.529,1.3,3.4,0.398,3.6,4.1,0.864,0.5,2.5,3.0,3.4,0.5,0.3,1.5,1.7,13.0,14.9,0.687,16.2,5.4,0.7,1.2
Tre Jones,2022-23,PG,SAS,68.0,65.0,29.2,5.0,10.9,0.459,0.7,2.3,0.285,2.2,2.5,0.86,0.8,2.8,3.6,6.6,1.3,0.1,1.6,1.4,12.9,16.0,0.534,19.3,3.4,-1.0,0.5
Alec Burks,2022-23,SG,DET,51.0,8.0,22.0,3.9,9.0,0.436,1.9,4.7,0.414,3.0,3.7,0.814,0.4,2.7,3.1,2.2,0.7,0.2,1.1,1.9,12.8,16.5,0.602,22.8,2.5,1.2,0.9
Jabari Smith Jr.,2022-23,PF,HOU,79.0,79.0,31.0,4.6,11.3,0.408,1.5,4.9,0.307,2.1,2.6,0.786,1.5,5.7,7.2,1.3,0.5,0.9,1.3,2.9,12.8,11.2,0.514,18.4,1.9,-3.7,-1.1
Malik Beasley,2022-23,SG,2TM,81.0,27.0,25.8,4.6,11.6,0.395,2.9,8.1,0.357,0.6,0.8,0.769,0.4,3.1,3.5,1.5,0.8,0.1,1.1,1.3,12.7,10.9,0.531,21.1,1.4,-2.0,0.0
KJ Martin,2022-23,SF,HOU,82.0,49.0,28.0,5.0,8.8,0.569,0.8,2.6,0.315,1.8,2.7,0.68,1.5,4.0,5.5,1.5,0.5,0.4,1.1,1.8,12.7,15.4,0.635,16.4,4.9,-0.7,0.7
Nic Claxton,2022-23,C,BRK,76.0,76.0,29.9,5.4,7.7,0.705,0.0,0.0,0.0,1.8,3.2,0.541,2.4,6.8,9.2,1.9,0.9,2.5,1.3,2.8,12.6,20.8,0.691,15.4,9.2,3.1,2.9
Dennis SchrÃ¶der,2022-23,PG,LAL,66.0,50.0,30.1,4.1,9.8,0.415,1.1,3.4,0.329,3.3,3.8,0.857,0.3,2.2,2.5,4.5,0.8,0.2,1.7,2.2,12.6,11.5,0.545,18.6,2.8,-2.9,-0.4
Jakob Poeltl,2022-23,C,2TM,72.0,71.0,26.5,5.4,8.6,0.629,0.0,0.0,0.0,1.7,2.8,0.592,3.3,5.8,9.1,2.7,0.9,1.2,1.7,2.7,12.5,21.0,0.635,18.2,6.0,1.9,1.9
Mac McClung,2022-23,SG,PHI,2.0,0.0,20.5,4.5,10.0,0.45,2.0,5.5,0.364,1.5,2.5,0.6,1.5,3.5,5.0,4.5,0.0,0.0,1.5,1.5,12.5,19.2,0.563,27.5,0.1,0.5,0.0
Kelly Olynyk,2022-23,C,UTA,68.0,68.0,28.6,4.1,8.2,0.499,1.4,3.5,0.394,2.9,3.4,0.853,1.2,5.0,6.2,3.7,0.9,0.5,2.5,3.4,12.5,14.4,0.643,17.8,4.3,0.4,1.2
Eric Gordon,2022-23,SG,2TM,69.0,58.0,28.5,4.2,9.5,0.446,1.9,5.2,0.371,2.1,2.5,0.821,0.2,1.7,1.9,2.7,0.6,0.4,1.5,1.1,12.4,11.8,0.587,17.8,2.3,-1.9,0.1
Derrick White,2022-23,SG,BOS,82.0,70.0,28.3,4.3,9.2,0.462,1.8,4.8,0.381,2.0,2.3,0.875,0.6,2.9,3.6,3.9,0.7,0.9,1.2,2.2,12.4,15.4,0.604,17.7,7.4,2.4,2.6
Keegan Murray,2022-23,SF,SAC,80.0,78.0,29.8,4.4,9.8,0.453,2.6,6.3,0.411,0.8,1.0,0.765,1.1,3.5,4.6,1.2,0.8,0.5,0.8,2.0,12.2,12.3,0.597,15.8,4.3,-0.6,0.8
Caris LeVert,2022-23,SG,CLE,74.0,30.0,30.2,4.3,10.0,0.431,1.7,4.4,0.392,1.8,2.4,0.722,0.7,3.1,3.8,3.9,1.0,0.3,1.6,2.3,12.1,12.4,0.546,18.7,4.4,-0.2,1.0
Jaden McDaniels,2022-23,SF,MIN,79.0,79.0,30.6,4.7,9.1,0.517,1.4,3.4,0.398,1.3,1.8,0.736,1.2,2.7,3.9,1.9,0.9,1.0,1.4,3.4,12.1,12.0,0.611,15.8,4.4,-1.2,0.5
Marvin Bagley III,2022-23,C,DET,42.0,25.0,23.6,4.8,9.1,0.529,0.5,1.6,0.288,1.9,2.6,0.75,2.2,4.2,6.4,0.9,0.5,0.7,1.1,1.9,12.0,17.2,0.587,20.4,2.0,-0.9,0.3
Clint Capela,2022-23,C,ATL,65.0,63.0,26.6,5.4,8.2,0.653,0.0,0.0,0.0,1.2,2.0,0.603,4.0,7.1,11.0,0.9,0.7,1.2,0.8,2.1,12.0,22.1,0.656,15.7,7.2,2.2,1.8
Mike Conley,2022-23,PG,2TM,67.0,66.0,30.3,3.9,9.1,0.428,2.0,5.2,0.385,2.1,2.5,0.834,0.5,2.2,2.7,6.7,1.1,0.2,1.5,2.1,11.9,14.7,0.583,16.3,5.5,0.9,1.5
Bones Hyland,2022-23,PG,2TM,56.0,1.0,19.4,4.1,10.2,0.399,2.1,5.6,0.371,1.5,1.8,0.843,0.4,2.1,2.4,3.1,0.7,0.3,1.5,1.7,11.8,14.9,0.535,28.0,1.4,-0.8,0.3
Lonnie Walker IV,2022-23,SG,LAL,56.0,32.0,23.2,4.2,9.4,0.448,1.6,4.4,0.365,1.6,1.9,0.858,0.3,1.7,1.9,1.1,0.5,0.3,0.8,1.3,11.7,12.2,0.57,20.2,1.8,-1.4,0.2
Zach Collins,2022-23,C,SAS,63.0,26.0,22.9,4.5,8.7,0.518,0.9,2.3,0.374,1.7,2.3,0.761,1.8,4.5,6.4,2.9,0.6,0.8,2.0,3.2,11.6,16.4,0.599,21.2,2.2,-0.2,0.6
Bruce Brown,2022-23,SF,DEN,80.0,31.0,28.5,4.5,9.3,0.483,1.1,3.2,0.358,1.5,1.9,0.758,0.8,3.3,4.1,3.4,1.1,0.6,1.5,2.4,11.5,13.3,0.571,17.8,4.3,-0.5,0.9
Naz Reid,2022-23,C,MIN,68.0,11.0,18.4,4.6,8.5,0.537,1.1,3.2,0.346,1.3,1.9,0.677,1.1,3.8,4.9,1.1,0.6,0.8,1.4,2.6,11.5,18.5,0.617,24.8,3.0,1.0,1.0
Marcus Smart,2022-23,PG,BOS,61.0,61.0,32.1,4.1,9.9,0.415,1.9,5.6,0.336,1.4,1.9,0.746,0.8,2.4,3.1,6.3,1.5,0.4,2.3,2.8,11.5,12.1,0.538,17.8,3.7,-1.0,0.5
Max Strus,2022-23,SF,MIA,80.0,33.0,28.4,4.1,9.9,0.41,2.5,7.0,0.35,1.0,1.1,0.876,0.6,2.6,3.2,2.1,0.5,0.2,0.9,2.1,11.5,10.8,0.557,17.6,3.4,-1.7,0.2
John Wall,2022-23,PG,LAC,34.0,3.0,22.2,4.1,9.9,0.408,1.0,3.2,0.303,2.3,3.3,0.681,0.4,2.3,2.7,5.2,0.8,0.4,2.4,1.7,11.4,13.6,0.498,27.0,0.3,-1.2,0.1
Quentin Grimes,2022-23,SG,NYK,71.0,66.0,29.9,4.0,8.5,0.468,2.2,5.7,0.386,1.1,1.4,0.796,0.7,2.5,3.2,2.1,0.7,0.4,1.0,2.5,11.3,11.7,0.619,14.4,4.8,-0.1,1.0
Isaiah Stewart,2022-23,C,DET,50.0,47.0,28.3,3.9,8.8,0.442,1.3,4.1,0.327,2.2,3.0,0.738,2.3,5.8,8.1,1.4,0.4,0.7,1.4,2.7,11.3,13.1,0.56,17.3,2.0,-2.1,0.0
Rui Hachimura,2022-23,PF,2TM,63.0,9.0,23.3,4.5,9.3,0.486,0.8,2.5,0.319,1.4,1.9,0.739,0.8,3.7,4.5,0.9,0.3,0.4,0.8,1.1,11.2,13.2,0.556,20.2,1.8,-2.2,-0.1
Kyle Lowry,2022-23,PG,MIA,55.0,44.0,31.2,3.6,8.8,0.404,1.9,5.6,0.345,2.1,2.5,0.859,0.8,3.3,4.1,5.1,1.0,0.4,1.9,2.6,11.2,12.6,0.565,16.7,3.4,0.2,0.9
Marcus Morris,2022-23,PF,LAC,65.0,65.0,28.1,4.2,9.9,0.426,1.7,4.7,0.364,1.0,1.3,0.782,0.4,3.5,4.0,1.8,0.6,0.3,0.9,2.1,11.2,10.5,0.534,17.6,2.0,-1.9,0.0
Corey Kispert,2022-23,SF,WAS,74.0,45.0,28.3,3.9,7.9,0.497,2.2,5.2,0.424,1.0,1.2,0.852,0.4,2.4,2.8,1.2,0.4,0.1,0.7,1.3,11.1,11.5,0.657,14.1,3.8,-1.5,0.2
Jeremy Sochan,2022-23,PF,SAS,56.0,53.0,26.0,4.5,9.9,0.453,0.6,2.4,0.246,1.4,2.1,0.698,1.7,3.6,5.3,2.5,0.8,0.4,1.7,2.5,11.0,11.4,0.509,19.8,0.2,-4.0,-0.7
Mason Plumlee,2022-23,C,2TM,79.0,60.0,26.0,4.2,6.1,0.68,0.0,0.0,,2.5,4.0,0.636,2.9,6.0,8.9,3.1,0.6,0.6,1.5,2.7,10.8,19.6,0.689,15.2,7.9,2.2,2.2
Kentavious Caldwell-Pope,2022-23,SG,DEN,76.0,76.0,31.3,3.8,8.3,0.462,1.8,4.2,0.423,1.4,1.6,0.824,0.5,2.3,2.7,2.4,1.5,0.5,1.1,1.9,10.8,11.5,0.598,14.1,4.5,-1.0,0.6
Jaylen Nowell,2022-23,SG,MIN,65.0,2.0,19.3,4.3,9.6,0.448,1.0,3.6,0.289,1.2,1.5,0.778,0.6,2.1,2.6,2.0,0.6,0.1,1.0,1.6,10.8,13.7,0.527,25.0,1.2,-2.5,-0.2
Ivica Zubac,2022-23,C,LAC,76.0,76.0,28.6,4.3,6.8,0.634,0.0,0.0,0.0,2.2,3.1,0.697,3.1,6.8,9.9,1.0,0.4,1.3,1.5,2.9,10.8,16.7,0.661,14.8,6.7,-0.9,0.6
Talen Horton-Tucker,2022-23,SG,UTA,65.0,20.0,20.2,4.0,9.4,0.419,0.9,3.1,0.286,1.9,2.6,0.75,0.6,2.6,3.2,3.8,0.6,0.4,1.9,1.7,10.7,13.7,0.508,25.9,0.8,-1.6,0.2
Victor Oladipo,2022-23,SG,MIA,42.0,2.0,26.3,3.8,9.6,0.397,1.7,5.0,0.33,1.4,1.9,0.747,0.4,2.7,3.0,3.5,1.4,0.3,2.1,2.4,10.7,10.6,0.513,21.1,0.6,-2.1,0.0
Cam Thomas,2022-23,SG,BRK,57.0,4.0,16.6,3.5,8.0,0.441,0.9,2.3,0.383,2.6,3.1,0.868,0.1,1.5,1.7,1.4,0.4,0.1,1.1,1.0,10.6,14.7,0.567,27.8,1.0,-2.7,-0.2
Nate Williams,2022-23,SG,POR,5.0,4.0,25.4,4.8,7.8,0.615,0.6,1.6,0.375,0.4,0.6,0.667,2.0,1.0,3.0,2.0,0.6,0.4,0.8,2.6,10.6,15.5,0.657,15.2,0.3,-3.0,0.0
Moritz Wagner,2022-23,C,ORL,57.0,18.0,19.5,3.5,6.9,0.5,0.9,2.9,0.313,2.7,3.2,0.841,1.2,3.3,4.5,1.5,0.6,0.2,1.2,2.4,10.5,17.4,0.63,21.1,3.4,0.6,0.7
Grayson Allen,2022-23,SG,MIL,72.0,70.0,27.4,3.4,7.7,0.44,2.0,5.1,0.399,1.6,1.8,0.905,0.8,2.4,3.3,2.3,0.9,0.2,1.0,1.6,10.4,12.3,0.612,14.6,5.1,0.1,1.0
Killian Hayes,2022-23,PG,DET,76.0,56.0,28.3,4.0,10.7,0.377,1.1,3.8,0.28,1.2,1.5,0.821,0.4,2.5,2.9,6.2,1.4,0.4,2.3,2.9,10.3,10.2,0.455,20.5,-0.5,-3.8,-1.0
Tyus Jones,2022-23,PG,MEM,80.0,22.0,24.3,3.9,8.9,0.438,1.5,4.1,0.371,1.0,1.3,0.8,0.4,2.2,2.5,5.2,1.0,0.1,0.9,0.4,10.3,16.0,0.546,17.7,5.7,1.6,1.7
Monte Morris,2022-23,PG,WAS,62.0,61.0,27.3,4.0,8.3,0.48,1.3,3.3,0.382,1.0,1.2,0.831,0.4,3.0,3.4,5.3,0.7,0.2,1.0,1.2,10.3,15.0,0.579,15.6,4.2,0.5,1.1
Cameron Payne,2022-23,PG,PHO,48.0,15.0,20.2,3.9,9.4,0.415,1.4,3.9,0.368,1.0,1.3,0.766,0.3,2.0,2.2,4.5,0.7,0.2,1.7,1.8,10.3,13.2,0.512,24.8,1.1,-1.2,0.2
Reggie Jackson,2022-23,PG,2TM,68.0,40.0,24.4,3.9,9.4,0.411,1.4,4.2,0.333,1.0,1.1,0.91,0.4,1.8,2.1,3.4,0.7,0.1,1.7,1.7,10.2,10.0,0.514,20.8,0.6,-3.9,-0.8
Malaki Branham,2022-23,SG,SAS,66.0,32.0,23.5,4.1,9.3,0.44,1.2,3.9,0.302,0.9,1.1,0.829,0.4,2.3,2.7,1.9,0.5,0.1,1.2,1.7,10.2,9.5,0.524,19.1,-0.1,-5.2,-1.3
Doug McDermott,2022-23,SF,SAS,64.0,0.0,20.5,3.7,8.2,0.457,1.9,4.7,0.413,0.8,1.1,0.757,0.4,1.8,2.2,1.4,0.2,0.1,0.9,1.8,10.2,11.1,0.59,19.2,1.0,-3.2,-0.4
Patrick Williams,2022-23,PF,CHI,82.0,65.0,28.3,3.8,8.3,0.464,1.4,3.4,0.415,1.1,1.3,0.857,1.0,3.0,4.0,1.2,0.9,0.9,1.2,1.8,10.2,11.2,0.576,15.7,3.5,-1.3,0.4
Josh Richardson,2022-23,SG,2TM,65.0,10.0,23.5,3.7,8.5,0.431,1.6,4.5,0.365,1.1,1.2,0.852,0.6,2.1,2.7,2.7,1.1,0.3,1.3,1.8,10.1,12.3,0.555,18.4,1.8,-1.2,0.3
De'Anthony Melton,2022-23,SG,PHI,77.0,58.0,27.9,3.6,8.5,0.425,2.0,5.2,0.39,0.9,1.1,0.793,0.9,3.2,4.1,2.6,1.6,0.5,1.3,2.5,10.1,12.7,0.566,16.4,4.2,0.9,1.6
Aaron Nesmith,2022-23,SF,IND,73.0,60.0,24.9,3.5,8.1,0.427,1.6,4.3,0.366,1.6,1.9,0.838,0.8,2.9,3.8,1.3,0.8,0.5,1.0,3.2,10.1,10.5,0.566,16.8,2.0,-3.0,-0.4
James Wiseman,2022-23,C,2TM,45.0,22.0,19.3,4.2,7.5,0.558,0.1,0.4,0.2,1.5,2.2,0.701,1.6,4.3,5.9,0.7,0.2,0.6,1.1,2.4,10.0,15.6,0.589,21.2,1.4,-3.5,-0.3
Brandon Clarke,2022-23,PF,MEM,56.0,8.0,19.5,4.1,6.2,0.656,0.0,0.1,0.167,1.8,2.4,0.723,1.6,3.9,5.5,1.3,0.6,0.7,1.0,2.3,10.0,20.0,0.682,17.7,4.5,2.5,1.3
Jonathan Kuminga,2022-23,PF,GSW,67.0,16.0,20.8,3.9,7.4,0.525,0.8,2.2,0.37,1.3,2.1,0.652,1.0,2.4,3.4,1.9,0.6,0.5,1.4,2.3,9.9,13.3,0.597,19.6,2.4,-1.7,0.1
Onyeka Okongwu,2022-23,C,ATL,80.0,18.0,23.1,4.0,6.2,0.638,0.1,0.2,0.308,1.9,2.5,0.781,2.7,4.5,7.2,1.0,0.7,1.3,1.0,3.1,9.9,19.4,0.678,15.1,7.1,0.8,1.3
Luka Å amaniÄ,2022-23,PF,UTA,7.0,4.0,23.0,3.7,8.1,0.456,1.1,4.4,0.258,1.3,1.9,0.692,0.0,4.3,4.3,2.1,0.9,0.3,1.4,2.4,9.9,11.0,0.55,18.9,0.2,-2.1,0.0
Shaedon Sharpe,2022-23,SG,POR,80.0,15.0,22.2,3.8,8.1,0.472,1.3,3.5,0.36,0.9,1.3,0.714,0.8,2.2,3.0,1.2,0.5,0.3,1.0,1.7,9.9,11.5,0.568,19.0,1.2,-3.3,-0.6
Jalen Suggs,2022-23,SG,ORL,53.0,19.0,23.5,3.5,8.4,0.419,1.2,3.8,0.327,1.6,2.2,0.723,1.0,2.0,3.0,2.9,1.3,0.5,1.8,2.3,9.9,12.5,0.528,20.3,1.4,-1.0,0.3
Thomas Bryant,2022-23,C,2TM,59.0,26.0,18.3,3.9,6.3,0.623,0.4,1.0,0.441,1.6,2.1,0.738,1.5,4.3,5.7,0.5,0.3,0.5,0.6,1.7,9.8,19.7,0.682,18.2,4.1,0.6,0.7
Josh Hart,2022-23,SF,2TM,76.0,52.0,32.3,3.6,6.8,0.529,0.8,2.2,0.372,1.7,2.3,0.75,1.9,5.9,7.8,3.8,1.2,0.3,1.5,2.6,9.8,14.1,0.622,12.6,6.0,0.9,1.8
Al Horford,2022-23,C,BOS,63.0,63.0,30.5,3.6,7.6,0.476,2.3,5.2,0.446,0.2,0.3,0.714,1.2,5.0,6.2,3.0,0.5,1.0,0.6,1.9,9.8,13.8,0.631,11.9,6.3,3.3,2.5
Herbert Jones,2022-23,PF,NOP,66.0,66.0,29.6,3.6,7.6,0.469,0.8,2.5,0.335,1.9,2.4,0.764,1.5,2.6,4.1,2.5,1.6,0.6,1.3,3.2,9.8,12.1,0.567,14.5,4.2,-0.3,0.8
Julian Champagnie,2022-23,SF,2TM,17.0,3.0,18.8,3.5,7.6,0.454,1.9,4.8,0.402,0.8,1.0,0.824,0.6,2.9,3.5,0.6,0.4,0.3,0.6,1.5,9.7,13.4,0.6,19.2,0.4,-3.3,-0.1
Cam Reddish,2022-23,SF,2TM,40.0,20.0,24.8,3.5,7.8,0.446,1.1,3.6,0.313,1.6,1.9,0.853,0.5,1.8,2.2,1.4,1.0,0.4,1.2,1.8,9.7,10.6,0.561,17.1,0.9,-3.4,-0.4
Keita Bates-Diop,2022-23,PF,SAS,67.0,42.0,21.7,3.5,6.9,0.508,0.8,2.1,0.394,1.8,2.2,0.793,1.0,2.7,3.7,1.5,0.7,0.3,0.8,0.9,9.7,14.9,0.609,16.7,2.7,-0.6,0.5
Coby White,2022-23,SG,CHI,74.0,2.0,23.4,3.6,8.0,0.443,1.7,4.6,0.372,0.8,0.9,0.871,0.2,2.6,2.9,2.8,0.7,0.1,1.0,1.6,9.7,12.5,0.572,17.9,3.1,-0.8,0.5
Caleb Martin,2022-23,SF,MIA,71.0,49.0,29.3,3.6,7.7,0.464,1.2,3.3,0.356,1.3,1.6,0.805,1.2,3.6,4.8,1.6,1.0,0.4,1.1,2.0,9.6,11.4,0.571,14.4,3.7,-1.2,0.4
Isaiah Joe,2022-23,SG,OKC,73.0,10.0,19.1,3.1,7.0,0.441,2.2,5.4,0.409,1.1,1.4,0.82,0.4,2.0,2.4,1.2,0.7,0.1,0.5,1.4,9.5,14.5,0.626,17.7,3.8,0.9,1.0
Andrew Nembhard,2022-23,SG,IND,75.0,63.0,27.6,3.8,8.6,0.441,1.2,3.5,0.35,0.7,0.8,0.79,0.5,2.2,2.7,4.5,0.9,0.2,1.7,2.4,9.5,10.0,0.528,16.1,1.2,-3.2,-0.6
Jalen McDaniels,2022-23,SF,2TM,80.0,24.0,23.9,3.5,7.7,0.455,1.0,2.9,0.332,1.5,1.7,0.841,0.8,3.5,4.3,1.6,1.0,0.4,1.2,2.6,9.4,11.8,0.557,17.2,2.7,-2.1,-0.1
Kyle Anderson,2022-23,PF,MIN,69.0,46.0,28.4,3.7,7.2,0.509,0.6,1.5,0.41,1.4,2.0,0.735,1.0,4.4,5.3,4.9,1.1,0.9,1.5,2.1,9.4,14.8,0.583,14.4,5.1,2.5,2.2
Chris Boucher,2022-23,PF,TOR,76.0,0.0,20.0,3.4,7.0,0.493,0.8,2.5,0.328,1.7,2.2,0.762,2.1,3.5,5.5,0.4,0.6,0.8,0.5,1.9,9.4,18.0,0.59,18.0,5.0,-0.1,0.7
Donte DiVincenzo,2022-23,SG,GSW,72.0,36.0,26.3,3.3,7.5,0.435,2.1,5.3,0.397,0.8,1.0,0.817,1.1,3.4,4.5,3.5,1.3,0.1,1.6,1.8,9.4,12.8,0.593,15.1,4.2,0.7,1.3
Jalen Smith,2022-23,C,IND,68.0,31.0,18.8,3.6,7.5,0.476,0.8,2.8,0.283,1.5,2.0,0.759,1.9,3.9,5.8,1.0,0.3,0.9,1.1,2.3,9.4,15.9,0.565,21.0,2.3,-2.1,0.0
Gabe Vincent,2022-23,PG,MIA,68.0,34.0,25.9,3.4,8.3,0.402,1.7,5.1,0.334,1.0,1.1,0.872,0.4,1.7,2.1,2.5,0.9,0.1,1.4,2.3,9.4,9.0,0.533,17.5,1.4,-3.4,-0.6
Luke Kennard,2022-23,SG,2TM,59.0,14.0,22.3,3.2,6.5,0.492,2.3,4.6,0.494,0.6,0.7,0.949,0.3,2.4,2.7,1.5,0.5,0.1,0.8,1.4,9.3,13.0,0.684,14.5,3.4,0.5,0.8
Hamidou Diallo,2022-23,SF,DET,56.0,0.0,17.8,3.8,6.7,0.573,0.1,0.4,0.238,1.6,2.6,0.588,1.0,2.4,3.5,1.0,0.9,0.3,1.3,2.2,9.3,15.7,0.593,21.8,1.3,-1.4,0.1
Tari Eason,2022-23,PF,HOU,82.0,5.0,21.5,3.6,8.0,0.448,0.7,2.1,0.343,1.3,1.8,0.752,2.4,3.7,6.0,1.1,1.2,0.6,1.2,2.3,9.3,15.2,0.525,19.3,2.6,-1.7,0.1
Precious Achiuwa,2022-23,C,TOR,55.0,12.0,20.7,3.6,7.3,0.485,0.5,2.0,0.269,1.6,2.3,0.702,1.8,4.1,6.0,0.9,0.6,0.5,1.1,1.9,9.2,15.2,0.554,19.4,2.2,-2.3,-0.1
Deni Avdija,2022-23,SF,WAS,76.0,40.0,26.6,3.3,7.6,0.437,0.9,3.1,0.297,1.6,2.2,0.739,1.0,5.4,6.4,2.8,0.9,0.4,1.6,2.8,9.2,11.2,0.535,16.7,2.3,-2.3,-0.1
Seth Curry,2022-23,SG,BRK,61.0,7.0,19.9,3.4,7.4,0.463,1.5,3.8,0.405,0.8,0.9,0.927,0.2,1.4,1.6,1.6,0.6,0.1,0.8,1.6,9.2,12.3,0.593,19.2,1.8,-2.1,0.0
Walker Kessler,2022-23,C,UTA,74.0,40.0,23.0,4.0,5.6,0.72,0.0,0.0,0.333,1.1,2.1,0.516,3.1,5.3,8.4,0.9,0.4,2.3,0.8,2.3,9.2,21.5,0.702,13.3,7.1,2.9,2.1
Bol Bol,2022-23,PF,ORL,70.0,33.0,21.5,3.7,6.8,0.546,0.4,1.6,0.265,1.2,1.5,0.759,1.0,4.8,5.8,1.0,0.4,1.2,1.6,1.3,9.1,14.4,0.603,18.2,2.3,-0.9,0.4
Jalen Duren,2022-23,C,DET,67.0,31.0,24.9,3.9,5.9,0.648,0.0,0.0,0.0,1.4,2.3,0.611,3.4,5.5,8.9,1.1,0.7,0.9,1.4,2.7,9.1,17.3,0.655,14.3,4.5,-0.8,0.5
Josh Green,2022-23,SG,DAL,60.0,21.0,25.7,3.4,6.4,0.537,1.1,2.8,0.402,1.1,1.6,0.723,0.9,2.1,3.0,1.7,0.7,0.1,1.2,2.6,9.1,11.2,0.645,14.6,2.6,-2.4,-0.2
Naji Marshall,2022-23,SF,NOP,77.0,21.0,23.3,3.2,7.4,0.433,0.9,2.8,0.303,1.8,2.3,0.789,0.6,3.0,3.6,2.5,0.7,0.2,1.3,1.5,9.1,11.4,0.539,17.8,2.5,-1.9,0.1
Taurean Prince,2022-23,PF,MIN,54.0,4.0,22.1,3.3,7.0,0.467,1.4,3.6,0.381,1.2,1.4,0.844,0.3,2.2,2.4,1.6,0.5,0.3,1.3,2.3,9.1,10.0,0.597,17.3,1.3,-3.3,-0.4
Jae'Sean Tate,2022-23,SF,HOU,31.0,7.0,21.8,3.5,7.4,0.48,0.4,1.5,0.283,1.6,2.2,0.725,1.3,2.5,3.8,2.7,0.7,0.2,1.5,3.4,9.1,12.2,0.546,18.8,0.7,-3.5,-0.3
Santi Aldama,2022-23,PF,MEM,77.0,20.0,21.8,3.2,6.8,0.47,1.2,3.5,0.353,1.4,1.9,0.75,1.1,3.7,4.8,1.3,0.6,0.6,0.8,1.9,9.0,13.9,0.591,16.0,4.6,0.5,1.1
