Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
JosÃ© CalderÃ³n,2015-16,PG,NYK,72.0,72.0,28.1,2.9,6.3,0.459,1.2,2.8,0.414,0.6,0.7,0.875,0.3,2.9,3.2,4.1,0.9,0.1,1.2,1.9,7.6,12.3,0.571,12.6,4.0,-0.6,0.7
Langston Galloway,2015-16,PG,NYK,82.0,7.0,24.8,2.8,7.2,0.393,0.9,2.7,0.344,1.0,1.4,0.754,0.5,3.0,3.5,2.5,0.9,0.3,0.7,2.2,7.6,11.7,0.49,15.6,3.3,-1.0,0.5
Devin Harris,2015-16,PG,DAL,64.0,0.0,20.0,2.6,5.8,0.447,0.8,2.5,0.329,1.6,2.2,0.721,0.3,1.9,2.2,1.8,0.9,0.2,1.0,1.9,7.6,13.1,0.559,17.9,2.5,0.1,0.7
D.J. Augustin,2015-16,PG,2TM,62.0,0.0,19.0,2.4,5.6,0.423,1.1,2.7,0.405,1.7,2.1,0.805,0.1,1.4,1.5,3.2,0.6,0.1,1.4,1.4,7.5,13.9,0.575,18.0,2.6,-0.4,0.4
Darrell Arthur,2015-16,PF,DEN,70.0,16.0,21.7,3.2,7.0,0.452,0.6,1.7,0.385,0.6,0.8,0.755,1.2,3.0,4.2,1.4,0.8,0.7,0.9,2.6,7.5,12.5,0.514,16.7,2.3,-0.8,0.4
Matthew Dellavedova,2015-16,PG,CLE,76.0,14.0,24.6,2.7,6.7,0.405,1.3,3.1,0.41,0.8,0.9,0.864,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3,7.5,11.3,0.527,15.9,3.8,-1.2,0.4
Frank Kaminsky,2015-16,C,CHO,81.0,3.0,21.1,2.7,6.5,0.41,0.8,2.5,0.337,1.3,1.8,0.73,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6,7.5,12.5,0.513,17.1,3.3,-0.8,0.5
E'Twaun Moore,2015-16,SG,CHI,59.0,22.0,21.4,3.2,6.6,0.481,0.8,1.8,0.452,0.4,0.6,0.629,0.3,1.9,2.3,1.7,0.6,0.3,0.9,1.7,7.5,11.4,0.548,15.9,1.8,-1.9,0.0
JaMychal Green,2015-16,PF,MEM,78.0,15.0,18.5,2.9,6.3,0.465,0.2,0.6,0.333,1.3,1.8,0.752,1.8,3.0,4.8,0.9,0.6,0.4,1.1,2.4,7.4,14.6,0.52,19.8,2.6,-2.5,-0.2
Amir Johnson,2015-16,PF,BOS,79.0,76.0,22.8,3.2,5.4,0.585,0.1,0.5,0.233,0.9,1.5,0.57,2.3,4.1,6.4,1.7,0.7,1.1,1.2,2.7,7.3,16.0,0.602,13.6,5.9,1.2,1.4
Shane Larkin,2015-16,PG,BRK,78.0,17.0,22.4,2.8,6.4,0.442,0.5,1.4,0.361,1.1,1.4,0.776,0.4,1.9,2.3,4.4,1.2,0.2,1.9,1.6,7.3,13.3,0.515,17.7,1.4,-2.0,0.0
Jodie Meeks,2015-16,SG,DET,3.0,0.0,14.3,2.3,6.7,0.35,1.3,3.0,0.444,1.3,1.3,1.0,0.3,1.3,1.7,1.0,0.0,0.0,0.3,0.7,7.3,13.5,0.506,23.1,0.1,-2.9,0.0
Garrett Temple,2015-16,SF,WAS,80.0,43.0,24.4,2.5,6.3,0.398,1.1,3.2,0.345,1.1,1.6,0.728,0.5,2.2,2.7,1.8,0.9,0.2,0.8,2.4,7.3,9.3,0.52,14.0,2.7,-2.1,0.0
Nick Young,2015-16,SG,LAL,54.0,2.0,19.1,2.3,6.9,0.339,1.4,4.4,0.325,1.2,1.4,0.829,0.3,1.5,1.8,0.6,0.4,0.1,0.6,0.9,7.3,9.1,0.483,18.5,0.1,-3.7,-0.5
James Ennis III,2015-16,SF,3TM,22.0,5.0,15.0,2.5,5.1,0.478,1.2,2.6,0.448,1.1,1.5,0.735,1.0,1.0,1.9,1.0,0.7,0.2,0.9,1.3,7.2,17.8,0.621,19.8,0.9,1.5,0.3
Brandon Bass,2015-16,PF,LAL,66.0,0.0,20.3,2.6,4.8,0.549,0.0,0.0,0.0,1.9,2.2,0.845,1.6,2.7,4.3,1.1,0.5,0.8,0.6,1.9,7.2,17.3,0.619,13.9,4.1,0.6,0.9
Corey Brewer,2015-16,SF,HOU,82.0,12.0,20.4,2.6,6.7,0.384,0.7,2.7,0.272,1.3,1.7,0.75,0.5,1.9,2.4,1.3,1.0,0.2,1.0,2.0,7.2,9.9,0.481,17.8,1.2,-2.9,-0.4
Tyson Chandler,2015-16,C,PHO,66.0,60.0,24.5,2.8,4.8,0.583,0.0,0.0,0.0,1.6,2.6,0.62,2.7,6.1,8.7,1.0,0.5,0.7,1.4,2.2,7.2,14.7,0.606,12.7,3.8,-1.1,0.4
Mike Dunleavy,2015-16,SF,CHI,31.0,30.0,22.7,2.5,6.1,0.41,1.3,3.2,0.394,0.9,1.2,0.784,0.3,2.4,2.7,1.3,0.5,0.3,0.8,2.1,7.2,9.1,0.543,14.4,0.9,-3.5,-0.3
Danny Green,2015-16,SG,SAS,79.0,79.0,26.1,2.7,7.1,0.376,1.5,4.4,0.332,0.4,0.6,0.739,0.6,3.2,3.8,1.8,1.0,0.8,0.9,1.8,7.2,10.5,0.492,14.6,4.2,1.1,1.6
Jason Smith,2015-16,C,ORL,76.0,2.0,15.5,3.2,6.6,0.485,0.1,0.2,0.25,0.7,0.9,0.806,0.7,2.2,2.9,0.8,0.4,0.9,0.8,2.1,7.2,14.6,0.513,22.1,1.8,-2.2,-0.1
Aaron Brooks,2015-16,PG,CHI,69.0,0.0,16.1,2.7,6.8,0.401,1.0,2.7,0.357,0.7,0.9,0.766,0.3,1.2,1.5,2.6,0.4,0.1,1.2,1.9,7.1,11.8,0.494,22.9,0.9,-2.6,-0.2
Marreese Speights,2015-16,C,GSW,72.0,0.0,11.6,2.7,6.3,0.432,0.3,0.9,0.387,1.3,1.6,0.825,1.1,2.3,3.3,0.8,0.3,0.5,0.9,1.6,7.1,17.1,0.506,29.7,1.8,-3.7,-0.4
David West,2015-16,PF,SAS,78.0,19.0,18.0,3.1,5.7,0.545,0.0,0.1,0.429,0.8,1.0,0.788,0.9,3.0,4.0,1.8,0.6,0.7,0.9,1.8,7.1,17.6,0.573,18.0,5.4,2.9,1.7
Luke Babbitt,2015-16,SF,NOP,47.0,13.0,18.0,2.6,6.1,0.422,0.9,2.3,0.404,0.8,1.1,0.78,0.5,2.6,3.1,1.1,0.2,0.1,0.5,1.9,7.0,11.6,0.526,17.5,1.1,-2.5,-0.1
Clint Capela,2015-16,C,HOU,77.0,35.0,19.1,3.0,5.2,0.582,0.0,0.0,0.0,1.0,2.7,0.379,2.5,3.9,6.4,0.6,0.8,1.2,0.8,2.5,7.0,18.3,0.553,16.1,4.4,-0.4,0.6
Willie Cauley-Stein,2015-16,C,SAC,66.0,39.0,21.4,2.9,5.1,0.563,0.0,0.0,0.0,1.2,1.9,0.648,2.0,3.3,5.3,0.6,0.7,1.0,0.7,2.2,7.0,15.3,0.588,13.2,3.8,-0.8,0.4
Festus Ezeli,2015-16,C,GSW,46.0,13.0,16.7,2.7,5.0,0.548,0.0,0.0,,1.5,2.9,0.53,2.0,3.6,5.6,0.7,0.4,1.1,0.8,2.0,7.0,17.7,0.559,18.2,2.7,-0.1,0.4
John Henson,2015-16,C,MIL,57.0,1.0,16.8,2.9,5.1,0.564,0.0,0.0,0.0,1.2,2.1,0.59,1.5,2.4,3.9,0.9,0.3,1.9,1.1,2.3,7.0,18.6,0.58,19.1,2.3,0.2,0.5
Andre Iguodala,2015-16,SF,GSW,65.0,1.0,26.6,2.7,5.7,0.478,0.8,2.4,0.351,0.8,1.3,0.614,0.8,3.2,4.0,3.4,1.1,0.3,1.2,1.6,7.0,12.2,0.565,12.1,4.4,1.1,1.4
Bobby Portis,2015-16,PF,CHI,62.0,4.0,17.8,3.0,7.0,0.427,0.3,0.8,0.308,0.8,1.1,0.727,2.0,3.5,5.4,0.8,0.4,0.4,0.9,1.6,7.0,13.8,0.469,20.7,1.5,-3.3,-0.4
Donald Sloan,2015-16,PG,BRK,61.0,33.0,21.6,2.5,5.7,0.44,0.6,1.6,0.384,1.3,1.7,0.75,0.3,2.6,2.8,4.4,0.5,0.1,1.3,1.2,7.0,13.9,0.536,16.1,2.0,-1.7,0.1
Brandon Jennings,2015-16,PG,2TM,48.0,7.0,18.1,2.3,6.3,0.368,1.1,3.2,0.329,1.2,1.6,0.731,0.3,1.7,2.0,3.5,0.6,0.1,1.2,1.2,6.9,13.7,0.491,20.0,1.5,-0.4,0.3
Wesley Johnson,2015-16,SF,LAC,80.0,9.0,20.8,2.6,6.4,0.404,1.3,3.9,0.333,0.4,0.6,0.652,0.5,2.6,3.1,0.6,1.1,0.7,0.7,2.2,6.9,11.0,0.513,16.0,2.6,-0.2,0.8
Andrew Nicholson,2015-16,PF,ORL,56.0,0.0,14.7,2.6,5.5,0.471,0.7,2.0,0.36,0.9,1.2,0.785,0.6,3.0,3.6,0.4,0.2,0.4,0.7,1.2,6.9,14.8,0.567,20.4,1.6,-1.1,0.2
Patrick Patterson,2015-16,PF,TOR,79.0,0.0,25.6,2.6,6.2,0.414,1.3,3.7,0.362,0.4,0.4,0.853,1.0,3.4,4.3,1.2,0.7,0.4,0.8,1.6,6.9,10.6,0.534,12.9,3.6,-0.1,1.0
Brandan Wright,2015-16,PF,MEM,12.0,2.0,17.7,2.9,4.3,0.673,0.0,0.0,,1.1,2.0,0.542,1.2,2.4,3.6,0.5,0.4,1.3,0.8,1.8,6.9,18.3,0.663,15.4,0.7,0.7,0.1
Seth Curry,2015-16,PG,SAC,44.0,9.0,15.7,2.3,5.1,0.455,1.1,2.5,0.45,1.0,1.2,0.833,0.2,1.2,1.4,1.5,0.5,0.1,0.8,0.9,6.8,13.8,0.603,17.4,1.4,-0.2,0.3
Kosta Koufos,2015-16,C,SAC,78.0,14.0,19.0,3.0,5.7,0.532,0.0,0.0,,0.7,1.3,0.548,2.2,3.3,5.4,0.4,0.5,0.9,0.6,2.4,6.8,15.1,0.54,15.4,3.5,-2.0,0.0
Andrea Bargnani,2015-16,C,BRK,46.0,0.0,13.8,2.8,6.1,0.455,0.1,0.3,0.188,1.0,1.2,0.825,0.6,1.5,2.1,0.4,0.1,0.2,0.6,1.3,6.6,11.8,0.5,23.2,0.2,-5.1,-0.5
Vince Carter,2015-16,SG,MEM,60.0,3.0,16.8,2.2,5.7,0.388,1.0,2.8,0.349,1.2,1.4,0.833,0.5,1.9,2.4,0.9,0.6,0.3,0.6,1.7,6.6,12.7,0.52,18.5,1.8,-1.0,0.3
Josh Richardson,2015-16,SG,MIA,52.0,2.0,21.3,2.4,5.2,0.452,1.0,2.2,0.461,0.8,1.2,0.667,0.4,1.7,2.1,1.4,0.7,0.5,0.7,2.1,6.6,11.4,0.569,13.8,2.5,-0.4,0.5
Kris Humphries,2015-16,PF,3TM,53.0,17.0,15.8,2.3,5.6,0.41,0.6,2.0,0.315,1.3,1.6,0.798,1.1,3.0,4.1,0.7,0.3,0.4,0.7,1.8,6.5,13.1,0.517,19.5,1.6,-2.0,0.0
Ed Davis,2015-16,PF,POR,81.0,0.0,20.8,2.5,4.2,0.611,0.0,0.0,,1.4,2.5,0.559,2.8,4.6,7.4,1.1,0.7,0.9,0.8,2.5,6.5,18.7,0.616,12.7,6.7,1.9,1.6
Henry Sims,2015-16,C,BRK,14.0,4.0,18.8,2.4,5.5,0.429,0.0,0.0,,1.8,2.1,0.833,1.5,3.6,5.1,0.6,0.6,1.0,0.9,2.6,6.5,13.9,0.504,17.3,0.4,-4.3,-0.2
Leandro Barbosa,2015-16,SG,GSW,68.0,0.0,15.9,2.5,5.4,0.462,0.6,1.6,0.355,0.8,0.9,0.839,0.4,1.3,1.7,1.2,0.6,0.1,0.8,1.6,6.4,11.7,0.545,18.1,2.1,-2.0,0.0
Boris Diaw,2015-16,PF,SAS,76.0,4.0,18.2,2.7,5.0,0.527,0.3,0.9,0.362,0.7,1.0,0.737,0.8,2.3,3.1,2.3,0.3,0.3,1.3,1.3,6.4,14.0,0.582,17.0,3.8,0.8,1.0
Tim Hardaway Jr.,2015-16,SG,ATL,51.0,1.0,16.9,2.2,5.2,0.43,0.9,2.8,0.336,1.0,1.1,0.893,0.1,1.5,1.7,1.0,0.4,0.1,0.5,0.9,6.4,11.7,0.563,16.2,1.9,-0.9,0.2
Maurice Harkless,2015-16,SF,POR,78.0,14.0,18.7,2.5,5.3,0.474,0.5,1.8,0.279,0.9,1.4,0.622,1.3,2.3,3.6,0.9,0.6,0.4,0.8,1.6,6.4,13.3,0.541,15.6,2.9,-0.5,0.5
Thabo Sefolosha,2015-16,SF,ATL,75.0,11.0,23.4,2.5,5.0,0.505,0.6,1.6,0.341,0.8,1.3,0.626,0.7,3.8,4.5,1.4,1.1,0.5,0.9,1.5,6.4,12.4,0.578,12.3,4.5,0.8,1.3
Justise Winslow,2015-16,SF,MIA,78.0,8.0,28.6,2.5,5.9,0.422,0.4,1.5,0.276,1.0,1.5,0.684,1.0,4.1,5.2,1.5,0.9,0.3,1.2,2.4,6.4,8.4,0.489,12.5,2.5,-2.6,-0.3
Aron Baynes,2015-16,C,DET,81.0,1.0,15.2,2.4,4.7,0.505,0.0,0.0,0.0,1.6,2.0,0.764,1.7,3.0,4.7,0.6,0.3,0.6,0.8,1.9,6.3,17.8,0.563,18.5,4.1,-0.2,0.6
Shaun Livingston,2015-16,PG,GSW,78.0,3.0,19.5,2.6,4.9,0.536,0.0,0.2,0.167,1.0,1.2,0.86,0.5,1.6,2.2,3.0,0.7,0.3,1.0,1.8,6.3,13.8,0.581,14.2,4.6,0.3,0.9
Timofey Mozgov,2015-16,C,CLE,76.0,48.0,17.4,2.7,4.7,0.565,0.0,0.1,0.143,0.9,1.3,0.716,1.4,3.0,4.4,0.4,0.3,0.8,0.9,2.1,6.3,14.6,0.593,16.1,3.7,-1.4,0.2
P.J. Hairston,2015-16,SF,2TM,66.0,52.0,19.9,2.2,6.2,0.355,1.1,3.7,0.29,0.8,1.0,0.781,0.4,2.3,2.6,0.6,0.5,0.2,0.6,2.1,6.2,6.9,0.47,16.4,0.6,-4.5,-0.8
Donatas MotiejÅ«nas,2015-16,PF,HOU,37.0,22.0,14.8,2.4,5.5,0.439,0.4,1.5,0.281,0.9,1.4,0.642,1.0,1.9,2.9,1.1,0.5,0.1,1.2,1.9,6.2,11.3,0.504,21.4,0.3,-4.5,-0.3
Mike Scott,2015-16,PF,ATL,75.0,0.0,15.3,2.3,5.0,0.468,0.8,2.1,0.392,0.7,0.8,0.794,0.7,2.0,2.7,1.0,0.3,0.2,0.6,1.4,6.2,14.0,0.575,17.4,3.2,-0.1,0.6
Channing Frye,2015-16,C,2TM,70.0,32.0,17.1,2.2,5.0,0.438,1.3,3.4,0.387,0.4,0.5,0.857,0.5,2.8,3.3,1.0,0.4,0.4,0.6,1.8,6.1,12.9,0.586,15.1,3.0,0.8,0.8
Dante Cunningham,2015-16,SF,NOP,80.0,46.0,24.6,2.3,5.2,0.451,0.7,2.2,0.316,0.7,1.0,0.695,0.7,2.2,3.0,1.0,0.5,0.4,0.5,2.2,6.1,8.6,0.54,11.0,2.1,-2.8,-0.4
Mario Hezonja,2015-16,SF,ORL,79.0,9.0,17.9,2.3,5.3,0.433,0.8,2.4,0.349,0.6,0.7,0.907,0.4,1.9,2.2,1.4,0.5,0.2,1.2,1.6,6.1,9.4,0.541,16.9,0.9,-3.1,-0.4
Trey Lyles,2015-16,PF,UTA,80.0,33.0,17.3,2.4,5.5,0.438,0.6,1.6,0.383,0.7,1.0,0.695,0.7,3.0,3.7,0.7,0.3,0.2,0.8,1.4,6.1,11.6,0.517,17.9,2.3,-1.8,0.1
T.J. McConnell,2015-16,PG,PHI,81.0,17.0,19.8,2.7,5.7,0.47,0.4,1.1,0.348,0.3,0.5,0.634,0.5,2.6,3.1,4.5,1.2,0.1,1.7,1.4,6.1,14.5,0.511,17.0,1.9,-1.2,0.3
Paul Pierce,2015-16,SF,LAC,68.0,38.0,18.1,2.1,5.8,0.363,1.1,3.6,0.31,0.8,1.0,0.818,0.2,2.6,2.7,1.0,0.5,0.3,0.9,1.9,6.1,8.2,0.489,17.8,0.9,-3.3,-0.4
Tyler Zeller,2015-16,C,BOS,60.0,3.0,11.8,2.3,4.8,0.476,0.0,0.0,,1.5,1.8,0.815,1.0,1.9,3.0,0.5,0.2,0.4,0.8,1.6,6.1,15.4,0.539,23.0,1.7,-3.3,-0.2
Josh Smith,2015-16,PF,2TM,55.0,7.0,16.0,2.3,6.3,0.364,0.7,2.6,0.287,0.7,1.2,0.552,0.9,2.6,3.5,1.6,0.6,0.9,1.4,2.1,6.0,10.6,0.439,22.9,0.0,-3.1,-0.2
Alexis AjinÃ§a,2015-16,C,NOP,59.0,17.0,14.6,2.5,5.3,0.476,0.0,0.0,0.0,0.9,1.1,0.839,1.3,3.3,4.6,0.5,0.3,0.6,0.9,2.3,6.0,13.8,0.514,20.4,1.0,-4.0,-0.4
Duje Dukan,2015-16,SF,SAC,1.0,0.0,24.0,2.0,10.0,0.2,2.0,5.0,0.4,0.0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,6.0,4.2,0.3,17.7,0.0,-7.0,0.0
Spencer Hawes,2015-16,PF,CHO,57.0,6.0,18.2,2.2,5.4,0.405,0.7,1.8,0.373,0.9,1.1,0.831,0.9,3.4,4.3,1.9,0.4,0.5,1.0,1.9,6.0,12.4,0.508,17.1,1.9,-0.6,0.3
Jonathon Simmons,2015-16,SG,SAS,55.0,2.0,14.8,2.2,4.4,0.504,0.3,0.9,0.383,1.3,1.7,0.75,0.3,1.5,1.7,1.1,0.4,0.1,1.0,1.9,6.0,11.9,0.586,18.9,2.0,-2.7,-0.2
J.J. Hickson,2015-16,C,2TM,35.0,9.0,12.5,2.3,4.4,0.516,0.0,0.0,0.0,1.3,2.9,0.447,1.1,2.7,3.8,0.7,0.4,0.4,0.7,1.3,5.9,16.8,0.514,22.6,0.8,-1.1,0.1
Randy Foye,2015-16,SG,2TM,81.0,8.0,20.3,2.1,6.0,0.351,0.9,3.1,0.3,0.8,0.9,0.824,0.3,1.6,1.9,2.0,0.5,0.4,1.1,1.6,5.9,7.6,0.461,15.9,0.4,-3.3,-0.5
Trevor Booker,2015-16,PF,UTA,79.0,2.0,20.7,2.4,4.9,0.49,0.2,0.5,0.293,0.9,1.3,0.67,2.1,3.6,5.7,1.1,0.7,0.5,1.0,2.1,5.9,14.4,0.533,14.6,4.3,0.0,0.8
Markel Brown,2015-16,SG,BRK,62.0,6.0,15.8,2.0,5.2,0.394,0.6,2.0,0.314,1.1,1.5,0.755,0.4,1.6,2.0,1.5,0.6,0.2,0.9,1.5,5.9,11.3,0.5,18.9,0.6,-3.0,-0.3
Roy Hibbert,2015-16,C,LAL,81.0,81.0,23.2,2.2,5.1,0.443,0.0,0.0,0.0,1.4,1.8,0.807,1.6,3.3,4.9,1.2,0.4,1.4,0.9,3.1,5.9,11.2,0.507,12.9,2.2,-3.2,-0.6
Raul Neto,2015-16,PG,UTA,81.0,53.0,18.5,2.2,5.2,0.431,0.8,2.0,0.395,0.6,0.9,0.743,0.2,1.3,1.5,2.1,0.8,0.0,1.3,1.5,5.9,10.2,0.53,17.2,1.8,-2.0,0.0
Jason Terry,2015-16,SG,HOU,72.0,7.0,17.5,2.1,5.2,0.402,1.3,3.6,0.356,0.4,0.5,0.818,0.2,0.9,1.1,1.4,0.7,0.1,0.7,1.3,5.9,10.2,0.54,15.0,1.5,-1.6,0.1
Rondae Hollis-Jefferson,2015-16,SF,BRK,29.0,17.0,21.2,2.2,4.8,0.457,0.1,0.5,0.286,1.3,1.8,0.712,1.3,4.0,5.3,1.5,1.3,0.6,0.9,2.1,5.8,14.2,0.519,13.5,1.2,0.8,0.4
Dwight Powell,2015-16,PF,DAL,69.0,2.0,14.4,2.1,4.3,0.493,0.0,0.2,0.125,1.5,2.1,0.739,1.2,2.7,4.0,0.6,0.5,0.3,0.6,1.7,5.8,16.8,0.557,18.4,3.1,0.1,0.5
Iman Shumpert,2015-16,SG,CLE,54.0,5.0,24.4,2.1,5.6,0.374,0.8,2.7,0.295,0.7,0.9,0.784,0.6,3.2,3.8,1.7,1.0,0.4,1.1,2.2,5.8,8.4,0.475,13.2,1.7,-1.5,0.1
Amar'e Stoudemire,2015-16,C,MIA,52.0,36.0,14.7,2.4,4.3,0.566,0.0,0.0,,1.0,1.3,0.746,1.3,3.0,4.3,0.5,0.3,0.8,0.9,1.8,5.8,17.3,0.599,17.8,2.4,-0.6,0.3
Ty Lawson,2015-16,PG,2TM,66.0,13.0,21.4,2.1,5.4,0.393,0.5,1.6,0.333,0.9,1.3,0.686,0.4,1.4,1.8,3.6,0.8,0.1,1.4,1.3,5.7,9.7,0.476,14.9,0.9,-3.6,-0.6
Jarell Martin,2015-16,PF,MEM,27.0,0.0,14.1,2.0,4.3,0.466,0.0,0.1,0.0,1.7,2.3,0.726,1.4,1.7,3.2,0.6,0.3,0.3,0.7,2.1,5.7,14.0,0.534,19.2,0.8,-3.7,-0.2
Xavier Munford,2015-16,SG,MEM,14.0,0.0,17.4,2.3,5.5,0.416,0.6,1.6,0.391,0.5,1.0,0.5,0.2,2.0,2.2,1.6,0.9,0.2,1.1,1.8,5.7,9.9,0.481,18.0,0.1,-2.5,0.0
Greivis VÃ¡squez,2015-16,PG,MIL,23.0,0.0,20.0,2.0,6.0,0.326,0.8,3.2,0.247,1.0,1.1,0.846,0.2,1.8,2.0,4.0,0.4,0.0,1.7,1.8,5.7,7.4,0.435,18.5,-0.3,-6.2,-0.5
Troy Daniels,2015-16,SG,CHO,43.0,0.0,11.1,2.1,4.3,0.476,1.4,2.8,0.484,0.1,0.2,0.556,0.2,1.2,1.3,0.5,0.3,0.1,0.6,0.9,5.6,14.9,0.634,20.4,1.1,0.7,0.3
Bryce Dejean-Jones,2015-16,SG,NOP,14.0,11.0,19.9,2.0,4.9,0.406,0.9,2.3,0.375,0.8,1.5,0.524,0.6,2.9,3.4,1.1,0.7,0.1,0.8,1.2,5.6,9.6,0.505,14.1,0.2,-2.5,0.0
Jerian Grant,2015-16,PG,NYK,76.0,6.0,16.6,2.0,5.1,0.394,0.3,1.3,0.22,1.3,1.6,0.78,0.3,1.6,1.9,2.3,0.7,0.1,1.1,1.3,5.6,11.2,0.479,19.0,0.8,-3.1,-0.3
Richaun Holmes,2015-16,PF,PHI,51.0,1.0,13.8,2.2,4.4,0.514,0.2,0.9,0.182,1.0,1.5,0.689,1.2,1.4,2.6,0.6,0.4,0.8,0.6,1.8,5.6,15.9,0.564,17.9,1.5,-1.5,0.1
Anthony Morrow,2015-16,SG,OKC,68.0,6.0,13.6,2.0,4.9,0.408,1.2,3.0,0.387,0.4,0.6,0.744,0.1,0.8,0.9,0.4,0.3,0.1,0.3,0.9,5.6,10.7,0.543,16.9,1.9,-1.1,0.2
Norman Powell,2015-16,SG,TOR,49.0,24.0,14.8,2.0,4.7,0.424,0.7,1.8,0.404,0.9,1.1,0.811,0.3,1.9,2.3,1.0,0.6,0.2,0.7,1.2,5.6,13.3,0.541,17.8,1.6,-0.3,0.3
Tiago Splitter,2015-16,C,ATL,36.0,2.0,16.1,2.3,4.3,0.523,0.0,0.1,0.0,1.1,1.3,0.813,1.3,2.1,3.3,0.8,0.6,0.3,0.7,2.0,5.6,13.7,0.571,15.5,1.7,-1.7,0.0
Cole Aldrich,2015-16,C,LAC,60.0,5.0,13.3,2.2,3.8,0.596,0.0,0.0,,1.0,1.4,0.714,1.4,3.4,4.8,0.8,0.8,1.1,1.1,2.3,5.5,21.3,0.626,18.4,3.5,2.4,0.9
Bismack Biyombo,2015-16,C,TOR,82.0,22.0,22.0,1.9,3.5,0.542,0.0,0.0,0.0,1.7,2.8,0.628,2.2,5.8,8.0,0.4,0.2,1.6,0.9,2.7,5.5,14.9,0.586,11.5,5.9,-0.2,0.8
Richard Jefferson,2015-16,SF,CLE,74.0,5.0,17.9,1.9,4.2,0.458,0.9,2.3,0.382,0.8,1.2,0.667,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,5.5,9.7,0.585,13.4,2.7,-1.2,0.3
Boban MarjanoviÄ,2015-16,C,SAS,54.0,4.0,9.4,1.9,3.2,0.603,0.0,0.0,,1.6,2.1,0.763,1.4,2.2,3.6,0.4,0.2,0.4,0.5,1.0,5.5,27.7,0.662,22.8,3.4,4.3,0.8
Larry Nance Jr.,2015-16,PF,LAL,63.0,22.0,20.1,2.5,4.8,0.527,0.0,0.2,0.1,0.5,0.7,0.681,1.6,3.3,5.0,0.7,0.9,0.4,0.7,2.0,5.5,13.4,0.544,12.6,2.2,-1.5,0.2
Lavoy Allen,2015-16,PF,IND,79.0,28.0,20.2,2.4,4.7,0.516,0.0,0.0,,0.6,0.9,0.63,2.1,3.3,5.4,1.0,0.3,0.5,0.9,1.9,5.4,12.4,0.532,13.0,3.7,-1.6,0.2
Andrew Bogut,2015-16,C,GSW,70.0,66.0,20.7,2.5,4.0,0.627,0.0,0.0,1.0,0.3,0.7,0.48,1.7,5.3,7.0,2.3,0.5,1.6,1.2,3.2,5.4,15.9,0.623,11.4,5.4,2.4,1.6
Ronnie Price,2015-16,PG,PHO,62.0,18.0,19.5,1.9,4.9,0.384,1.1,3.2,0.347,0.5,0.7,0.756,0.4,1.2,1.6,2.4,1.2,0.2,1.1,2.6,5.3,9.6,0.517,13.7,1.4,-1.8,0.1
Tony Snell,2015-16,SF,CHI,64.0,33.0,20.3,2.0,5.3,0.372,0.9,2.4,0.361,0.5,0.5,0.909,0.3,2.8,3.1,1.0,0.3,0.3,0.8,1.6,5.3,6.4,0.478,13.7,0.4,-4.0,-0.6
Anthony Tolliver,2015-16,PF,DET,72.0,5.0,18.6,1.8,4.6,0.386,1.4,3.8,0.36,0.4,0.7,0.617,0.5,2.6,3.2,0.7,0.4,0.2,0.4,1.2,5.3,10.2,0.543,12.4,2.8,0.4,0.8
Quincy Acy,2015-16,PF,SAC,59.0,29.0,14.8,2.0,3.6,0.556,0.3,0.8,0.388,0.8,1.2,0.735,1.1,2.1,3.2,0.5,0.5,0.4,0.5,1.7,5.2,14.7,0.629,13.1,2.5,-0.1,0.4
Tim Frazier,2015-16,PG,2TM,51.0,2.0,14.5,1.9,4.5,0.419,0.3,0.9,0.333,1.0,1.5,0.716,0.5,1.6,2.2,3.2,0.6,0.0,1.3,1.4,5.1,13.9,0.499,19.4,1.0,-2.0,0.0
JaKarr Sampson,2015-16,SF,2TM,73.0,40.0,15.9,1.9,4.3,0.442,0.2,0.9,0.222,1.1,1.7,0.656,0.6,2.0,2.6,0.6,0.3,0.5,1.0,1.9,5.1,8.3,0.504,16.6,0.1,-5.4,-1.0
Nemanja Bjelica,2015-16,PF,MIN,60.0,0.0,17.9,1.8,3.9,0.468,0.8,2.1,0.384,0.7,0.9,0.727,0.8,2.7,3.5,1.4,0.4,0.4,0.8,2.6,5.1,11.2,0.594,12.8,1.9,-0.7,0.3
JaVale McGee,2015-16,C,DAL,34.0,2.0,10.9,2.3,3.9,0.575,0.0,0.0,0.0,0.5,1.1,0.5,1.6,2.4,3.9,0.1,0.1,0.8,0.6,1.4,5.1,19.9,0.574,21.1,1.1,-0.3,0.1
Miles Plumlee,2015-16,C,MIL,61.0,14.0,14.3,2.3,3.8,0.601,0.0,0.0,,0.6,1.0,0.576,1.5,2.3,3.8,0.3,0.3,0.8,0.7,1.2,5.1,17.4,0.606,15.5,2.2,-1.5,0.1
