Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Lancaster Gordon,1985-86,SG,LAC,60.0,1.0,11.7,2.2,5.8,0.377,0.1,0.5,0.25,0.8,0.9,0.804,0.4,0.7,1.1,1.0,0.6,0.2,1.0,1.5,5.2,7.8,0.422,24.6,-1.1,-7.4,-1.0
Alfredrick Hughes,1985-86,SG,SAS,68.0,0.0,12.7,2.2,5.5,0.409,0.0,0.3,0.176,0.7,1.2,0.583,0.7,0.9,1.7,0.9,0.4,0.1,0.9,1.2,5.2,8.2,0.435,21.9,-0.5,-5.7,-0.8
Joe Kleine,1985-86,C,SAC,80.0,18.0,14.8,2.0,4.3,0.465,0.0,0.0,,1.2,1.6,0.723,1.4,3.3,4.7,0.6,0.3,0.4,1.3,2.8,5.2,9.7,0.516,17.4,0.9,-5.0,-0.9
Mike O'Koren,1985-86,SF,NJN,67.0,11.0,15.4,2.4,5.0,0.476,0.1,0.4,0.259,0.3,0.6,0.59,0.5,1.5,2.0,1.8,0.4,0.1,0.8,2.0,5.2,9.9,0.496,15.8,1.2,-1.7,0.1
Charles Pittman,1985-86,PF,PHO,69.0,17.0,16.4,1.8,3.2,0.583,0.0,0.0,,1.4,2.0,0.702,1.4,2.1,3.6,0.8,0.5,0.3,1.6,2.0,5.1,10.3,0.63,13.6,1.5,-2.1,0.0
Elston Turner,1985-86,SG,DEN,73.0,0.0,18.1,2.3,5.2,0.435,0.0,0.1,0.0,0.5,0.7,0.736,0.9,1.9,2.8,2.3,1.0,0.1,1.1,2.1,5.1,9.6,0.459,14.0,1.3,-1.9,0.0
T.R. Dunn,1985-86,SG,DEN,82.0,82.0,29.3,2.1,4.6,0.454,0.0,0.0,0.0,0.8,1.1,0.773,1.7,2.9,4.6,2.1,1.9,0.2,0.6,2.8,5.0,9.4,0.493,7.5,4.9,0.3,1.4
Bill Martin,1985-86,SF,IND,66.0,0.0,10.5,2.2,4.5,0.48,0.0,0.1,0.0,0.7,0.8,0.852,0.6,0.9,1.5,0.8,0.3,0.1,0.9,1.6,5.0,11.5,0.516,22.6,0.6,-3.4,-0.2
Ben Poquette,1985-86,PF,CLE,81.0,3.0,18.5,2.0,4.3,0.477,0.0,0.1,0.2,0.9,1.2,0.72,1.5,3.1,4.6,1.0,0.4,0.4,0.8,2.3,5.0,10.4,0.518,12.6,2.3,-1.4,0.2
Larry Spriggs,1985-86,SF,LAL,43.0,7.0,11.0,2.0,4.5,0.458,0.0,0.0,0.0,0.9,1.1,0.776,0.7,1.2,1.9,1.1,0.4,0.2,1.3,1.8,5.0,10.5,0.501,22.9,0.3,-3.9,-0.2
Kenny Green,1985-86,SF,2TM,41.0,0.0,11.0,2.0,4.7,0.432,0.0,0.0,0.0,0.9,1.2,0.714,0.7,1.1,1.8,0.2,0.1,0.2,0.9,1.3,4.9,8.7,0.471,22.5,0.0,-7.0,-0.6
Georgi Glouchkov,1985-86,PF,PHO,49.0,16.0,15.8,1.7,4.3,0.402,0.0,0.0,1.0,1.4,2.5,0.574,0.6,2.7,3.3,0.7,0.5,0.5,1.6,2.5,4.9,5.7,0.455,17.5,-0.5,-6.3,-0.8
Rick Mahorn,1985-86,PF,DET,80.0,12.0,18.0,2.0,4.3,0.455,0.0,0.0,0.0,1.0,1.5,0.681,1.5,3.6,5.2,0.8,0.5,0.8,1.4,3.3,4.9,8.8,0.497,13.7,1.3,-3.7,-0.6
Nick Vanos,1985-86,C,PHO,11.0,0.0,18.4,2.1,6.5,0.319,0.0,0.0,,0.7,2.1,0.348,1.9,3.5,5.5,1.5,0.2,0.5,1.8,3.1,4.9,3.4,0.329,20.2,-0.4,-10.1,-0.4
Ron Brewer,1985-86,SG,2TM,44.0,3.0,13.0,2.0,5.1,0.384,0.1,0.4,0.294,0.8,0.9,0.895,0.3,0.9,1.2,0.9,0.4,0.1,0.5,1.0,4.8,8.8,0.438,18.9,0.1,-4.2,-0.3
Jeff Wilkins,1985-86,C,2TM,75.0,4.0,15.0,2.0,5.0,0.393,0.0,0.0,,0.8,1.2,0.624,1.0,2.6,3.6,0.6,0.1,0.3,0.7,2.1,4.7,7.2,0.424,16.7,0.3,-6.2,-1.2
Caldwell Jones,1985-86,C,POR,80.0,19.0,18.0,1.6,3.2,0.496,0.0,0.1,0.0,1.6,1.9,0.827,1.3,3.1,4.4,0.9,0.5,0.8,1.3,3.1,4.7,9.7,0.588,11.6,2.3,-2.2,-0.1
Charles Jones,1985-86,PF,PHO,43.0,18.0,17.3,1.7,3.8,0.457,0.0,0.0,0.0,1.2,2.3,0.51,1.5,3.0,4.5,1.2,0.7,0.6,1.3,2.0,4.7,10.5,0.535,9.4,3.2,0.4,1.0
Carey Scurry,1985-86,SF,UTA,78.0,0.0,15.0,1.8,3.9,0.472,0.0,0.1,0.091,1.0,1.6,0.619,1.2,1.9,3.1,1.1,1.0,0.8,1.2,2.2,4.7,11.9,0.509,15.7,1.8,-0.2,0.5
Bob Thornton,1985-86,PF,NYK,71.0,23.0,18.6,1.8,3.9,0.456,0.0,0.0,,1.2,2.3,0.531,1.6,2.5,4.1,0.6,0.4,0.1,1.2,2.9,4.7,6.9,0.487,13.6,0.9,-5.1,-1.0
Tony Brown,1985-86,SG,CHI,10.0,0.0,13.2,1.8,4.1,0.439,0.0,0.2,0.0,0.9,1.3,0.692,0.5,1.1,1.6,1.4,0.5,0.1,0.4,1.6,4.5,11.5,0.482,15.6,0.2,-2.4,0.0
Steve Harris,1985-86,SG,HOU,57.0,0.0,8.5,1.8,4.1,0.442,0.0,0.1,0.2,0.9,0.9,0.926,0.4,0.6,1.0,0.9,0.4,0.1,0.6,1.0,4.5,14.0,0.5,23.6,0.8,-2.4,-0.1
Pace Mannion,1985-86,SF,UTA,57.0,0.0,11.8,1.7,3.8,0.453,0.1,0.7,0.19,0.9,1.4,0.646,0.5,1.0,1.4,1.0,0.6,0.1,0.7,1.2,4.5,10.8,0.51,17.5,0.9,-2.0,0.0
Lonnie Shelton,1985-86,PF,CLE,44.0,1.0,15.5,2.1,4.3,0.489,0.0,0.0,0.0,0.3,0.4,0.875,0.9,2.4,3.3,1.4,0.5,0.1,1.1,2.9,4.5,8.5,0.508,14.6,0.5,-3.6,-0.3
Marc Iavaroni,1985-86,PF,2TM,68.0,9.0,14.9,1.6,3.6,0.451,0.0,0.0,0.0,1.1,1.7,0.661,0.9,2.1,3.1,1.2,0.5,0.3,1.1,2.4,4.4,8.7,0.502,14.6,1.0,-3.2,-0.3
Ken Green,1985-86,PF,NYK,7.0,0.0,10.3,1.9,3.9,0.481,0.0,0.0,,0.7,1.3,0.556,1.7,2.1,3.9,0.3,0.6,0.0,0.1,1.1,4.4,19.3,0.501,18.6,0.3,0.0,0.0
John Battle,1985-86,SG,ATL,64.0,0.0,10.0,1.6,3.5,0.455,0.0,0.1,0.0,1.2,1.6,0.728,0.2,0.8,1.0,1.2,0.4,0.0,0.7,1.3,4.3,11.7,0.518,20.1,1.0,-1.9,0.0
Devin Durrant,1985-86,SF,PHO,4.0,0.0,12.8,2.0,5.3,0.381,0.0,0.0,,0.3,1.0,0.25,0.5,1.5,2.0,1.3,0.8,0.0,1.0,2.5,4.3,4.9,0.373,20.9,-0.1,-6.1,-0.1
Bill Garnett,1985-86,PF,IND,80.0,2.0,15.0,1.4,3.0,0.469,0.0,0.0,0.0,1.5,2.0,0.716,1.3,2.1,3.4,1.2,0.5,0.3,1.1,2.2,4.3,10.5,0.548,13.8,2.0,-1.4,0.2
Jeff Turner,1985-86,PF,NJN,53.0,1.0,12.3,1.6,3.2,0.491,0.0,0.0,0.0,1.1,1.5,0.744,0.8,1.7,2.6,0.3,0.4,0.1,0.9,2.4,4.3,8.4,0.55,15.6,0.8,-5.0,-0.5
Perry Moss,1985-86,PG,2TM,72.0,0.0,14.1,1.6,4.1,0.397,0.1,0.4,0.219,0.9,1.2,0.73,0.5,1.1,1.6,1.5,0.8,0.2,1.1,1.8,4.2,8.5,0.459,16.4,0.5,-2.7,-0.2
Rod Foster,1985-86,PG,PHO,48.0,0.0,14.7,1.8,4.5,0.39,0.2,0.7,0.281,0.5,0.7,0.719,0.2,1.0,1.2,2.5,0.5,0.0,1.3,1.6,4.2,6.6,0.435,16.6,-0.3,-4.8,-0.5
Geoff Huston,1985-86,PG,GSW,82.0,0.0,14.7,1.7,3.3,0.513,0.0,0.1,0.333,0.8,1.1,0.685,0.1,0.7,0.8,4.2,0.5,0.0,1.0,0.8,4.2,13.7,0.55,12.9,1.8,-1.0,0.3
Andrew Toney,1985-86,SG,PHI,6.0,0.0,14.0,1.8,6.0,0.306,0.0,0.3,0.0,0.5,1.3,0.375,0.3,0.5,0.8,2.0,0.3,0.0,1.2,1.3,4.2,2.1,0.316,22.3,-0.2,-8.9,-0.1
Mark West,1985-86,C,CLE,67.0,26.0,17.5,1.7,3.1,0.541,0.0,0.0,,0.8,1.5,0.524,1.4,3.4,4.8,0.3,0.4,0.9,1.4,3.5,4.2,7.7,0.55,12.1,0.9,-4.0,-0.6
Ken Johnson,1985-86,PF,POR,64.0,0.0,12.7,1.8,3.3,0.528,0.0,0.0,,0.6,1.3,0.435,1.4,2.4,3.8,0.3,0.2,0.3,0.9,2.3,4.1,9.3,0.523,15.1,0.8,-4.9,-0.6
Greg Stokes,1985-86,PF,PHI,31.0,13.0,11.3,1.8,3.8,0.471,0.0,0.0,0.0,0.5,0.7,0.667,0.9,1.0,1.8,0.5,0.5,0.4,0.6,1.8,4.1,10.6,0.491,16.9,0.5,-2.8,-0.1
Lester Conner,1985-86,PG,GSW,36.0,0.0,11.5,1.4,3.8,0.375,0.1,0.2,0.286,1.1,1.5,0.741,0.7,1.0,1.7,1.2,0.7,0.0,0.4,0.6,4.0,12.8,0.451,16.6,0.5,-1.5,0.0
Tyrone Corbin,1985-86,SF,SAS,16.0,0.0,10.9,1.7,4.0,0.422,0.0,0.1,0.0,0.6,0.9,0.714,0.7,0.9,1.6,0.7,0.7,0.1,0.8,1.3,4.0,9.7,0.456,19.0,0.1,-3.9,-0.1
Jerome Henderson,1985-86,C,LAL,1.0,0.0,3.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,37.7,0.667,40.3,0.0,3.6,0.0
Michael Phelps,1985-86,SG,SEA,70.0,18.0,12.6,1.7,4.1,0.409,0.0,0.2,0.083,0.6,1.1,0.595,0.4,0.9,1.3,1.0,0.6,0.0,0.9,1.2,4.0,7.7,0.438,18.1,-0.1,-4.4,-0.5
Willie White,1985-86,SG,DEN,43.0,4.0,8.0,1.7,3.9,0.44,0.1,0.5,0.286,0.4,0.5,0.826,0.4,0.6,1.0,1.2,0.4,0.0,0.6,0.6,4.0,15.1,0.486,22.8,0.5,0.3,0.2
Jerome Whitehead,1985-86,C,GSW,81.0,3.0,13.3,1.6,3.6,0.429,0.0,0.0,,0.7,1.2,0.619,1.2,2.9,4.0,0.2,0.2,0.2,0.8,2.2,3.9,7.9,0.463,14.6,0.3,-6.5,-1.2
Rick Robey,1985-86,C,PHO,46.0,1.0,13.7,1.6,4.2,0.377,0.0,0.1,0.0,0.7,1.0,0.688,0.9,2.3,3.2,1.3,0.4,0.1,1.4,2.0,3.8,5.7,0.417,17.6,-0.6,-6.3,-0.7
Danny Vranes,1985-86,SF,SEA,80.0,19.0,19.6,1.6,3.6,0.461,0.0,0.1,0.0,0.5,0.9,0.52,1.4,2.1,3.5,0.9,0.8,0.4,0.7,2.7,3.8,7.8,0.475,10.0,2.1,-1.6,0.1
Manute Bol,1985-86,C,WSB,80.0,60.0,26.1,1.6,3.5,0.46,0.0,0.0,0.0,0.5,1.1,0.488,1.5,4.4,6.0,0.3,0.4,5.0,0.8,3.2,3.7,11.2,0.472,7.6,3.9,0.9,1.5
Quinn Buckner,1985-86,PG,IND,32.0,3.0,13.1,1.5,3.3,0.471,0.0,0.0,0.0,0.6,0.8,0.704,0.3,1.3,1.6,2.7,1.3,0.1,1.7,2.5,3.7,9.9,0.505,16.7,0.2,-1.6,0.0
Fred Cofield,1985-86,PG,NYK,45.0,1.0,10.4,1.7,4.1,0.408,0.1,0.3,0.2,0.3,0.4,0.6,0.1,0.9,1.0,1.8,0.4,0.1,1.1,1.4,3.7,7.9,0.428,21.6,-0.4,-4.5,-0.3
Jerry Reynolds,1985-86,SF,MIL,55.0,8.0,9.2,1.3,2.9,0.444,0.0,0.0,0.5,1.1,1.9,0.558,0.7,0.8,1.5,1.6,0.8,0.3,0.9,1.0,3.7,15.2,0.489,20.5,1.0,3.6,0.7
Fred Roberts,1985-86,PF,UTA,58.0,0.0,8.1,1.3,2.9,0.443,0.0,0.0,0.5,1.2,1.5,0.77,0.5,0.8,1.4,0.5,0.1,0.1,0.9,1.2,3.7,9.1,0.526,22.3,0.2,-5.5,-0.4
Clemon Johnson,1985-86,C,PHI,75.0,2.0,14.3,1.4,3.0,0.471,0.0,0.0,,0.7,1.1,0.63,1.4,2.0,3.4,0.2,0.3,0.8,0.5,1.7,3.5,10.4,0.505,11.2,2.0,-1.6,0.1
Dwayne McClain,1985-86,SF,IND,45.0,4.0,10.2,1.5,4.0,0.383,0.0,0.2,0.111,0.4,0.8,0.514,0.3,0.4,0.7,1.5,0.8,0.1,0.9,1.4,3.5,8.3,0.402,21.0,-0.3,-3.8,-0.2
Lorenzo Charles,1985-86,SF,ATL,36.0,0.0,7.6,1.4,2.4,0.557,0.0,0.0,,0.7,1.0,0.667,0.4,0.7,1.1,0.2,0.1,0.2,0.5,1.0,3.4,11.5,0.587,18.2,0.5,-1.6,0.0
Pete Verhoeven,1985-86,PF,GSW,61.0,5.0,12.3,1.5,2.7,0.539,0.0,0.0,0.5,0.4,0.7,0.581,1.1,1.6,2.6,0.5,0.5,0.3,0.5,2.3,3.4,10.1,0.554,11.3,1.2,-2.9,-0.2
Bill Wennington,1985-86,C,DAL,56.0,3.0,10.0,1.3,2.7,0.471,0.0,0.1,0.0,0.8,1.1,0.726,0.6,1.8,2.4,0.4,0.2,0.4,0.4,1.5,3.4,11.4,0.524,14.6,0.9,-2.8,-0.1
Rod Higgins,1985-86,SF,4TM,30.0,0.0,11.1,1.3,3.5,0.368,0.0,0.3,0.111,0.6,0.9,0.704,0.5,1.2,1.7,0.8,0.3,0.4,0.4,1.6,3.3,7.7,0.416,16.0,0.1,-3.5,-0.1
David Thirdkill,1985-86,PF,BOS,49.0,0.0,7.9,1.1,2.2,0.491,0.0,0.0,0.0,1.1,1.8,0.625,0.6,0.9,1.4,0.3,0.2,0.1,0.4,1.1,3.3,12.1,0.548,17.9,1.0,-3.2,-0.1
Bobby Cattage,1985-86,PF,NJN,29.0,1.0,6.4,1.0,2.9,0.337,0.0,0.2,0.2,1.2,1.5,0.795,0.5,0.7,1.2,0.1,0.2,0.0,0.4,0.8,3.2,9.8,0.449,24.9,0.1,-6.5,-0.2
Paul Mokeski,1985-86,C,MIL,45.0,0.0,11.6,1.3,3.1,0.424,0.0,0.0,,0.6,0.8,0.735,0.8,2.3,3.1,0.7,0.1,0.1,0.6,2.0,3.2,7.9,0.464,13.8,0.9,-3.2,-0.2
Blair Rasmussen,1985-86,C,DEN,48.0,1.0,6.9,1.3,3.1,0.407,0.0,0.0,,0.6,0.8,0.795,0.8,1.3,2.0,0.3,0.1,0.2,0.8,1.3,3.2,8.7,0.458,24.2,-0.1,-8.1,-0.5
Sam Vincent,1985-86,SG,BOS,57.0,0.0,7.6,1.0,2.8,0.364,0.0,0.1,0.25,1.1,1.2,0.929,0.2,0.6,0.8,1.2,0.3,0.1,0.9,1.0,3.2,10.0,0.477,23.0,0.3,-4.8,-0.3
Scott Hastings,1985-86,PF,ATL,62.0,0.0,10.5,1.0,2.6,0.409,0.0,0.1,0.75,1.0,1.1,0.857,0.7,1.3,2.0,0.4,0.2,0.1,0.6,1.9,3.1,7.5,0.508,14.4,0.8,-3.5,-0.2
Hank McDowell,1985-86,PF,HOU,22.0,0.0,9.3,1.1,1.9,0.571,0.0,0.0,0.0,0.8,1.1,0.68,0.5,1.7,2.2,0.3,0.0,0.1,0.5,1.1,3.0,10.3,0.613,12.1,0.4,-3.4,-0.1
Ben McDonald,1985-86,SF,CLE,21.0,0.0,12.7,1.3,2.8,0.483,0.0,0.0,0.0,0.2,0.4,0.625,0.7,1.1,1.8,0.4,0.3,0.0,0.5,1.4,2.9,6.7,0.496,11.0,0.2,-4.0,-0.1
Jay Murphy,1985-86,SF,LAC,14.0,0.0,7.1,1.1,3.2,0.356,0.0,0.1,0.0,0.6,1.0,0.643,0.5,0.6,1.1,0.2,0.3,0.2,0.4,0.9,2.9,8.4,0.401,22.5,-0.1,-6.3,-0.1
Dudley Bradley,1985-86,SG,WSB,70.0,7.0,12.0,1.0,3.0,0.349,0.2,1.0,0.25,0.5,0.8,0.571,0.3,1.0,1.4,1.5,1.2,0.0,0.6,1.4,2.8,10.2,0.417,13.8,1.0,-0.4,0.3
Carl Henry,1985-86,SG,SAC,28.0,0.0,5.3,1.1,2.4,0.463,0.1,0.4,0.4,0.4,0.6,0.706,0.3,0.4,0.7,0.1,0.2,0.0,0.3,0.4,2.8,12.5,0.524,22.7,0.2,-2.5,0.0
Mike Smrek,1985-86,C,CHI,38.0,5.0,10.7,1.2,3.2,0.377,0.0,0.1,0.0,0.4,0.8,0.552,1.2,1.7,2.9,0.5,0.2,0.6,0.8,2.5,2.8,6.5,0.401,16.3,-0.2,-7.5,-0.6
Pete Williams,1985-86,PF,DEN,53.0,11.0,10.8,1.3,2.1,0.604,0.0,0.0,,0.3,0.8,0.425,0.9,1.9,2.8,0.3,0.4,0.4,0.4,1.3,2.8,11.6,0.587,9.9,1.4,-1.0,0.1
Sly Williams,1985-86,SF,BOS,6.0,0.0,9.0,0.8,3.5,0.238,0.0,0.7,0.0,1.2,2.0,0.583,1.2,1.3,2.5,0.3,0.2,0.2,1.2,2.5,2.8,-0.6,0.323,25.3,-0.2,-12.3,-0.1
Craig Ehlo,1985-86,SG,HOU,36.0,0.0,5.5,1.0,2.3,0.429,0.1,0.3,0.333,0.6,0.8,0.793,0.5,0.8,1.3,0.8,0.3,0.1,0.4,0.6,2.7,17.5,0.506,21.9,0.5,1.9,0.2
Uwe Blab,1985-86,C,DAL,48.0,0.0,8.5,0.9,2.0,0.468,0.0,0.0,,0.8,1.4,0.537,0.5,1.4,1.9,0.4,0.1,0.3,0.6,1.4,2.6,7.6,0.502,15.1,0.1,-4.9,-0.3
Rick Carlisle,1985-86,SG,BOS,77.0,1.0,9.9,1.2,2.5,0.487,0.0,0.1,0.0,0.2,0.3,0.652,0.3,0.7,1.0,1.4,0.2,0.1,0.6,1.2,2.6,7.9,0.5,13.5,0.9,-3.0,-0.2
Jeff Cook,1985-86,PF,2TM,36.0,0.0,10.4,0.9,2.0,0.425,0.0,0.0,0.0,0.8,1.2,0.643,0.9,1.5,2.4,0.6,0.4,0.3,0.4,1.8,2.5,9.3,0.486,11.4,0.6,-1.7,0.0
Ennis Whatley,1985-86,PG,3TM,14.0,1.0,7.6,1.1,2.5,0.429,0.0,0.0,,0.4,0.7,0.5,0.3,0.7,1.0,1.6,0.4,0.1,0.7,0.7,2.5,11.5,0.444,19.0,0.0,-1.1,0.0
Ronnie Lester,1985-86,PG,LAL,27.0,0.0,8.2,1.0,1.9,0.5,0.0,0.1,0.0,0.6,0.7,0.789,0.0,0.4,0.4,2.0,0.3,0.1,1.6,1.0,2.5,6.7,0.555,18.6,-0.2,-6.2,-0.2
Wallace Bryant,1985-86,C,2TM,17.0,8.0,12.8,0.9,2.8,0.313,0.0,0.0,,0.6,1.1,0.579,1.0,2.1,3.1,0.9,0.3,0.3,0.5,2.2,2.4,5.9,0.364,12.2,0.0,-5.7,-0.2
Billy McKinney,1985-86,PG,CHI,9.0,0.0,9.2,1.1,2.6,0.435,0.0,0.0,,0.2,0.2,1.0,0.1,0.4,0.6,1.4,0.3,0.0,0.2,1.0,2.4,9.9,0.461,12.7,0.1,-2.1,0.0
Stuart Gray,1985-86,C,IND,67.0,3.0,6.3,0.8,1.6,0.5,0.0,0.0,,0.7,1.1,0.635,0.7,1.1,1.8,0.2,0.1,0.2,0.5,1.4,2.3,10.5,0.551,16.7,0.7,-4.1,-0.2
Butch Carter,1985-86,SG,2TM,9.0,0.0,7.4,0.8,2.7,0.292,0.0,0.1,0.0,0.7,0.8,0.857,0.2,0.2,0.4,0.4,0.1,0.0,0.8,1.6,2.2,-1.3,0.369,20.8,-0.2,-13.2,-0.2
Michael Adams,1985-86,PG,SAC,18.0,0.0,7.7,0.9,2.4,0.364,0.0,0.2,0.0,0.4,0.7,0.667,0.1,0.2,0.3,1.2,0.5,0.1,0.6,0.5,2.2,8.0,0.406,17.5,-0.1,-3.8,-0.1
Harold Keeling,1985-86,SG,DAL,20.0,0.0,3.8,0.9,2.0,0.436,0.0,0.0,,0.5,0.7,0.714,0.2,0.2,0.3,0.5,0.4,0.0,0.4,0.5,2.2,16.1,0.487,28.4,0.1,-2.8,0.0
Jim Thomas,1985-86,SG,LAC,6.0,0.0,11.5,1.0,2.5,0.4,0.0,0.0,,0.2,0.3,0.5,0.5,0.8,1.3,2.0,0.8,0.2,1.5,2.0,2.2,5.3,0.409,14.5,-0.1,-5.6,-0.1
Mike Bratz,1985-86,PG,SAC,33.0,0.0,8.2,0.8,2.1,0.371,0.1,0.4,0.286,0.4,0.5,0.778,0.1,0.6,0.7,1.2,0.4,0.0,0.5,1.3,2.1,6.9,0.449,14.3,0.1,-4.3,-0.2
Frank Brickowski,1985-86,C,SEA,40.0,2.0,7.8,0.8,1.5,0.517,0.0,0.0,,0.5,0.7,0.667,0.4,1.0,1.4,0.5,0.3,0.2,0.6,1.9,2.0,7.1,0.558,12.5,0.4,-4.0,-0.2
George Johnson,1985-86,PF,WSB,2.0,0.0,3.5,0.5,1.5,0.333,0.0,0.0,,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,2.0,10.7,0.583,7.0,0.6,0.9,0.2
Yvon Joseph,1985-86,C,NJN,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.8,1.136,7.0,0.0,0.7,0.0
Rich Kelley,1985-86,C,SAC,37.0,0.0,8.8,0.8,1.3,0.571,0.0,0.1,0.0,0.5,0.6,0.818,0.8,1.4,2.2,1.2,0.3,0.1,0.6,1.7,2.0,11.0,0.631,10.1,0.7,-0.3,0.1
David Pope,1985-86,SF,SEA,11.0,0.0,6.7,0.8,1.8,0.45,0.1,0.1,1.0,0.2,0.4,0.5,0.5,0.5,1.0,0.4,0.2,0.1,0.2,1.0,1.9,9.2,0.483,13.4,0.1,-2.4,0.0
Chuck Nevitt,1985-86,C,2TM,29.0,0.0,4.3,0.5,1.5,0.349,0.0,0.0,,0.7,0.9,0.731,0.4,0.7,1.1,0.2,0.1,0.7,0.4,1.2,1.7,11.2,0.45,20.8,0.1,-4.0,-0.1
Mike Brittain,1985-86,C,SAS,32.0,2.0,6.8,0.7,1.3,0.512,0.0,0.0,,0.3,0.6,0.526,0.3,1.2,1.5,0.2,0.1,0.4,0.6,1.7,1.7,4.4,0.526,13.1,0.0,-7.6,-0.3
David Cooke,1985-86,PF,SAC,6.0,0.0,6.3,0.3,1.8,0.182,0.0,0.0,,0.8,1.7,0.5,0.8,0.8,1.7,0.2,0.7,0.0,0.3,0.8,1.5,6.7,0.292,18.5,0.0,-3.8,0.0
Mike Gibson,1985-86,PF,DET,32.0,0.0,5.0,0.6,1.6,0.392,0.0,0.0,,0.3,0.3,0.727,0.5,0.8,1.3,0.2,0.3,0.1,0.2,1.1,1.5,8.7,0.43,15.0,0.2,-4.0,-0.1
Steve Hayes,1985-86,C,UTA,58.0,0.0,6.8,0.7,1.5,0.448,0.0,0.0,,0.2,0.6,0.306,0.6,0.8,1.3,0.1,0.1,0.3,0.3,1.4,1.5,5.1,0.433,12.1,0.2,-6.2,-0.4
Derrick Rowland,1985-86,SG,MIL,2.0,0.0,4.5,0.5,1.5,0.333,0.0,0.0,,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,1.5,7.0,0.387,17.3,0.0,-8.9,0.0
Voise Winters,1985-86,SF,PHI,4.0,0.0,4.3,0.8,3.3,0.231,0.0,0.3,0.0,0.0,0.0,,0.3,0.5,0.8,0.0,0.3,0.0,0.5,0.3,1.5,-5.6,0.231,35.5,-0.1,-21.8,-0.1
Guy Williams,1985-86,PF,GSW,5.0,0.0,5.0,0.4,1.0,0.4,0.0,0.0,,0.6,1.2,0.5,0.0,1.2,1.2,0.0,0.2,0.4,0.0,1.4,1.4,8.5,0.458,12.0,0.0,-2.1,0.0
Greg Kite,1985-86,C,BOS,64.0,2.0,7.3,0.5,1.4,0.374,0.0,0.0,0.0,0.2,0.6,0.385,0.5,1.5,2.0,0.3,0.0,0.4,0.5,1.3,1.3,4.6,0.384,12.4,0.1,-6.0,-0.5
Jeff Cross,1985-86,PF,LAC,21.0,0.0,6.1,0.3,1.1,0.25,0.0,0.0,,0.7,1.2,0.56,0.4,1.0,1.4,0.0,0.1,0.1,0.3,1.8,1.2,1.5,0.371,12.8,-0.1,-11.4,-0.3
Earl Jones,1985-86,C,MIL,12.0,0.0,3.6,0.4,1.0,0.417,0.0,0.0,,0.3,0.3,0.75,0.3,0.5,0.8,0.3,0.0,0.1,0.6,1.1,1.1,2.0,0.472,19.4,0.0,-11.5,-0.1
Claude Gregory,1985-86,PF,WSB,2.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,23.0,0.5,83.6,0.0,-14.2,0.0
Alex Stivrins,1985-86,SF,SEA,3.0,0.0,4.7,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,1.0,0.0,1.0,0.3,0.0,0.0,1.0,0.7,1.0,-5.9,0.26,26.2,-0.1,-17.0,-0.1
Brian Martin,1985-86,PF,2TM,8.0,0.0,2.6,0.4,0.9,0.429,0.0,0.0,,0.0,0.3,0.0,0.1,0.4,0.5,0.0,0.0,0.1,0.3,0.9,0.8,-1.6,0.381,19.0,-0.1,-14.2,-0.1
Granville Waiters,1985-86,C,HOU,43.0,0.0,3.6,0.3,0.9,0.333,0.0,0.0,0.0,0.0,0.1,0.167,0.3,0.3,0.7,0.2,0.1,0.2,0.3,0.7,0.6,3.2,0.324,13.2,-0.2,-7.1,-0.2
Ron Crevier,1985-86,C,2TM,3.0,0.0,1.3,0.0,1.0,0.0,0.0,0.0,,0.0,0.7,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,-31.7,0.0,38.0,-0.1,-42.2,0.0
Ozell Jones,1985-86,C,LAC,3.0,0.0,6.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.0,,0.0,0.7,0.7,0.0,0.7,0.3,1.0,1.7,0.0,-7.1,0.0,11.1,-0.1,-13.4,-0.1
Walker Russell,1985-86,PG,DET,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,19.6,0.0,-7.7,0.0
Michael Young,1985-86,SF,PHI,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.2,0.0,40.3,0.0,-48.0,0.0
