Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Chris Kaman,2005-06,C,LAC,78.0,78.0,32.8,4.7,9.1,0.523,0.0,0.0,0.0,2.5,3.2,0.77,2.4,7.2,9.6,1.0,0.6,1.4,2.3,3.4,11.9,15.0,0.57,17.9,6.1,-0.7,0.8
Juwan Howard,2005-06,PF,HOU,80.0,80.0,31.7,4.9,10.7,0.459,0.0,0.1,0.0,1.9,2.4,0.806,2.1,4.6,6.7,1.4,0.6,0.1,1.7,2.9,11.8,12.5,0.499,20.2,3.7,-2.6,-0.4
Eddie Jones,2005-06,SG,MEM,75.0,75.0,32.5,3.9,9.6,0.404,1.8,5.0,0.356,2.2,2.9,0.781,0.5,3.3,3.7,2.4,1.7,0.4,1.2,2.7,11.8,14.7,0.542,18.1,7.2,2.2,2.6
Delonte West,2005-06,PG,BOS,71.0,71.0,34.1,4.7,9.6,0.487,1.2,3.1,0.385,1.2,1.4,0.851,0.8,3.3,4.1,4.6,1.2,0.6,1.9,2.8,11.8,15.1,0.574,16.4,5.7,1.9,2.4
Zaza Pachulia,2005-06,C,ATL,78.0,78.0,31.4,3.9,8.7,0.451,0.0,0.0,0.0,3.8,5.2,0.735,3.4,4.5,7.9,1.7,1.1,0.5,2.3,3.7,11.7,15.0,0.53,19.2,3.9,-2.1,-0.1
Damon Stoudamire,2005-06,PG,MEM,27.0,27.0,31.9,4.2,10.6,0.397,1.3,3.9,0.346,2.0,2.3,0.855,0.9,2.7,3.5,4.7,0.7,0.0,2.0,1.8,11.7,13.7,0.504,20.8,1.7,-0.1,0.4
Mike Dunleavy,2005-06,SF,GSW,81.0,68.0,31.8,4.1,10.1,0.406,0.9,3.2,0.285,2.4,3.1,0.778,1.0,4.0,4.9,2.9,0.7,0.4,1.5,2.5,11.5,12.5,0.503,18.1,4.2,-0.7,0.9
Kyle Korver,2005-06,SF,PHI,82.0,43.0,31.3,4.0,9.3,0.43,2.2,5.3,0.42,1.2,1.5,0.849,0.3,3.0,3.3,2.0,0.8,0.3,1.2,2.7,11.5,12.3,0.577,16.2,4.6,-0.6,0.9
Smush Parker,2005-06,PG,LAL,82.0,82.0,33.8,4.2,9.5,0.447,1.5,4.0,0.366,1.5,2.2,0.694,0.5,2.9,3.3,3.7,1.7,0.2,1.8,2.6,11.5,13.4,0.548,16.5,5.8,0.1,1.5
Luke Ridnour,2005-06,PG,SEA,79.0,77.0,33.2,4.2,10.1,0.418,0.5,1.9,0.289,2.5,2.9,0.877,0.6,2.4,3.0,7.0,1.6,0.3,2.1,2.3,11.5,16.0,0.506,18.1,4.4,-0.2,1.2
Bobby Jackson,2005-06,PG,MEM,71.0,15.0,25.0,4.0,10.5,0.382,1.8,4.7,0.389,1.5,2.1,0.733,0.6,2.5,3.1,2.7,0.9,0.0,1.4,2.2,11.4,14.6,0.497,25.0,3.5,0.4,1.1
Mark Blount,2005-06,C,2TM,81.0,55.0,27.7,4.6,9.1,0.508,0.0,0.0,,2.1,2.7,0.757,1.2,3.3,4.5,1.2,0.5,0.9,2.4,3.1,11.3,12.1,0.549,21.4,1.7,-3.4,-0.8
Josh Smith,2005-06,SF,ATL,80.0,73.0,32.0,4.1,9.7,0.425,0.4,1.4,0.309,2.6,3.7,0.719,2.2,4.4,6.6,2.4,0.8,2.6,2.0,3.3,11.3,15.5,0.5,18.9,3.6,0.3,1.4
Ronald Murray,2005-06,SG,2TM,76.0,27.0,27.8,4.2,10.1,0.418,0.5,1.9,0.262,2.3,3.2,0.711,0.4,1.6,2.0,2.6,0.9,0.1,1.8,1.8,11.2,11.5,0.487,21.7,0.7,-3.2,-0.6
Tyronn Lue,2005-06,PG,ATL,51.0,10.0,24.2,3.8,8.2,0.459,1.1,2.5,0.457,2.3,2.7,0.855,0.3,1.4,1.6,3.1,0.5,0.1,1.5,2.2,11.0,15.5,0.585,20.4,2.7,-0.7,0.4
DeShawn Stevenson,2005-06,SG,ORL,82.0,82.0,32.3,4.4,9.5,0.46,0.0,0.2,0.133,2.2,3.0,0.744,0.7,2.2,2.9,2.0,0.7,0.2,1.5,2.2,11.0,10.9,0.507,18.1,2.4,-2.5,-0.3
Kevin Martin,2005-06,SG,SAC,72.0,41.0,26.6,3.6,7.6,0.48,0.9,2.5,0.369,2.6,3.1,0.847,0.8,2.8,3.6,1.3,0.8,0.1,1.1,1.9,10.8,14.8,0.604,17.4,5.5,0.4,1.2
Desmond Mason,2005-06,SF,NOK,70.0,55.0,30.0,3.9,9.9,0.399,0.0,0.1,0.167,2.9,4.3,0.682,0.9,3.3,4.3,0.9,0.6,0.2,1.6,1.9,10.8,9.2,0.46,20.8,-0.2,-4.9,-1.5
Deron Williams,2005-06,PG,UTA,80.0,47.0,28.8,4.2,10.1,0.421,1.1,2.7,0.416,1.2,1.7,0.704,0.4,2.0,2.4,4.5,0.8,0.2,1.8,2.9,10.8,12.4,0.5,20.3,2.8,-1.7,0.2
Drew Gooden,2005-06,PF,CLE,79.0,79.0,27.5,4.2,8.3,0.512,0.0,0.0,0.333,2.2,3.3,0.682,3.0,5.4,8.4,0.7,0.7,0.6,1.3,2.4,10.7,17.6,0.552,18.6,6.6,-0.2,1.0
Gordan GiriÄek,2005-06,SG,UTA,37.0,36.0,25.8,4.5,10.4,0.433,0.5,1.6,0.305,1.2,1.5,0.754,0.4,1.5,1.9,1.7,0.4,0.1,1.7,2.4,10.6,8.7,0.482,22.8,-0.2,-5.6,-0.9
Jumaine Jones,2005-06,PF,CHA,76.0,42.0,27.5,3.9,9.7,0.405,1.5,4.4,0.343,1.2,1.6,0.727,1.4,3.6,4.9,0.8,0.9,0.3,1.0,2.6,10.5,12.1,0.506,18.3,3.0,-1.7,0.2
Tim Thomas,2005-06,SF,2TM,29.0,10.0,23.0,3.9,9.0,0.431,1.6,3.8,0.414,1.0,1.4,0.667,0.8,3.8,4.5,0.7,0.6,0.2,1.1,2.7,10.3,12.2,0.535,21.1,0.9,-3.1,-0.2
Marquis Daniels,2005-06,SG,DAL,62.0,29.0,28.5,4.0,8.3,0.48,0.1,0.3,0.211,2.2,3.0,0.754,1.3,2.3,3.6,2.8,1.1,0.2,1.6,2.3,10.2,14.9,0.535,18.3,4.2,0.5,1.1
Chris Mihm,2005-06,C,LAL,59.0,56.0,26.1,3.9,7.8,0.501,0.0,0.0,,2.4,3.4,0.716,2.3,4.0,6.3,1.0,0.3,1.2,1.4,3.6,10.2,15.3,0.552,18.7,4.0,-1.9,0.0
Shane Battier,2005-06,SF,MEM,81.0,81.0,35.0,3.7,7.7,0.488,0.8,2.0,0.394,1.8,2.6,0.707,2.0,3.3,5.3,1.7,1.1,1.4,1.1,2.8,10.1,14.7,0.574,13.7,9.1,2.6,3.3
Michael Finley,2005-06,SG,SAS,77.0,18.0,26.5,3.7,9.0,0.412,1.4,3.6,0.394,1.3,1.5,0.852,0.4,2.8,3.2,1.5,0.5,0.1,0.8,1.3,10.1,12.7,0.523,18.9,5.0,0.2,1.1
Kareem Rush,2005-06,SG,CHA,47.0,25.0,23.6,3.9,10.0,0.386,1.2,3.5,0.348,1.2,1.6,0.714,0.4,1.8,2.2,1.1,0.8,0.3,1.4,1.7,10.1,9.8,0.471,22.7,-0.2,-3.4,-0.4
Marcus Banks,2005-06,PG,2TM,58.0,29.0,25.8,3.8,8.1,0.468,0.4,1.1,0.349,2.0,2.5,0.803,0.4,1.9,2.3,3.8,0.9,0.2,2.1,2.8,10.0,13.6,0.543,20.6,2.3,-1.7,0.1
Josh Childress,2005-06,SF,ATL,74.0,10.0,30.4,3.8,6.8,0.552,0.4,0.9,0.492,2.1,2.7,0.766,1.8,3.4,5.2,1.8,1.2,0.5,1.4,2.5,10.0,15.8,0.626,14.0,5.7,1.2,1.8
Devin Harris,2005-06,PG,DAL,56.0,4.0,22.8,3.4,7.2,0.469,0.1,0.4,0.238,3.0,4.2,0.716,0.5,1.8,2.2,3.2,0.9,0.3,1.5,2.2,9.9,17.4,0.544,21.7,3.7,1.4,1.1
David Wesley,2005-06,SG,HOU,71.0,59.0,33.4,3.2,7.9,0.403,1.4,3.8,0.365,2.1,2.6,0.807,0.3,2.2,2.5,2.9,0.8,0.1,1.7,3.0,9.9,9.6,0.546,15.3,3.6,-2.0,0.0
Vladimir RadmanoviÄ,2005-06,PF,2TM,77.0,27.0,25.6,3.4,8.4,0.407,1.8,4.6,0.39,1.2,1.5,0.816,0.8,3.8,4.6,1.8,0.8,0.4,1.2,2.7,9.8,13.6,0.545,18.1,3.8,0.5,1.2
Melvin Ely,2005-06,PF,CHA,57.0,22.0,23.6,3.8,7.5,0.508,0.0,0.0,0.0,2.2,3.4,0.667,1.6,3.2,4.9,1.3,0.5,0.8,1.8,2.8,9.8,14.3,0.55,20.1,2.0,-1.8,0.1
Eddie House,2005-06,PG,PHO,81.0,0.0,17.5,4.0,9.4,0.422,1.5,3.9,0.389,0.4,0.5,0.805,0.2,1.4,1.6,1.8,0.5,0.1,0.9,1.2,9.8,15.2,0.512,26.9,1.6,-0.2,0.7
Salim Stoudamire,2005-06,SG,ATL,61.0,1.0,20.3,3.3,8.1,0.415,1.3,3.5,0.38,1.6,1.8,0.9,0.2,1.7,1.9,1.2,0.4,0.0,1.3,1.9,9.7,12.5,0.545,22.9,1.2,-2.5,-0.2
Antonio Daniels,2005-06,SG,WAS,80.0,17.0,28.5,2.9,6.9,0.418,0.3,1.3,0.228,3.6,4.2,0.845,0.2,1.9,2.2,3.6,0.7,0.1,1.1,1.2,9.6,13.7,0.55,15.4,5.3,-0.7,0.8
Fred Jones,2005-06,SG,IND,68.0,2.0,27.0,3.4,8.2,0.417,0.9,2.8,0.337,1.8,2.4,0.763,0.3,2.2,2.5,2.3,0.8,0.3,1.6,2.1,9.6,11.0,0.517,18.7,2.6,-1.0,0.4
Chucky Atkins,2005-06,SG,2TM,71.0,41.0,24.1,3.2,8.1,0.394,1.4,3.9,0.354,1.8,2.3,0.791,0.3,1.4,1.7,2.8,0.6,0.0,1.2,2.1,9.5,12.9,0.526,20.2,3.6,-0.9,0.4
Troy Hudson,2005-06,PG,MIN,36.0,0.0,22.2,3.5,9.3,0.381,1.1,2.8,0.396,1.3,1.4,0.923,0.2,1.0,1.2,2.9,0.3,0.1,1.1,1.5,9.5,12.2,0.48,23.5,0.7,-2.1,0.0
Sebastian Telfair,2005-06,PG,POR,68.0,30.0,24.1,3.4,8.5,0.394,0.8,2.4,0.352,1.9,2.6,0.743,0.3,1.5,1.8,3.6,1.0,0.1,1.7,2.5,9.5,13.0,0.491,22.2,0.6,-2.8,-0.3
Andrew Bogut,2005-06,PF,MIL,82.0,77.0,28.6,3.9,7.4,0.533,0.0,0.0,0.0,1.5,2.4,0.629,2.3,4.7,7.0,2.3,0.6,0.8,1.5,3.2,9.4,15.2,0.555,15.9,5.5,0.4,1.4
Keyon Dooling,2005-06,PG,ORL,50.0,7.0,22.7,3.6,8.1,0.44,0.3,0.9,0.302,2.0,2.4,0.835,0.2,1.3,1.6,2.2,1.0,0.1,1.6,2.3,9.4,12.6,0.513,22.5,1.1,-2.7,-0.2
Udonis Haslem,2005-06,PF,MIA,81.0,80.0,30.8,3.7,7.3,0.508,0.0,0.0,0.0,1.9,2.5,0.789,2.1,5.8,7.8,1.2,0.6,0.2,1.0,2.7,9.3,13.7,0.558,14.1,7.0,-0.5,0.9
Jarvis Hayes,2005-06,SG,WAS,21.0,13.0,24.6,3.7,8.7,0.421,0.8,2.2,0.362,1.2,1.4,0.833,0.9,2.7,3.6,1.3,0.8,0.0,1.0,1.8,9.3,12.2,0.499,18.8,0.7,-1.4,0.1
James Jones,2005-06,SF,PHO,75.0,24.0,23.6,3.2,7.7,0.418,1.5,3.8,0.386,1.4,1.6,0.851,0.6,2.8,3.4,0.8,0.5,0.7,0.5,1.9,9.3,13.2,0.551,16.9,4.0,-0.1,0.9
Donyell Marshall,2005-06,PF,CLE,81.0,0.0,25.6,3.3,8.3,0.395,1.6,4.9,0.324,1.1,1.5,0.748,1.3,4.8,6.1,0.7,0.7,0.5,1.1,2.0,9.3,13.4,0.517,18.2,4.2,0.1,1.1
MickaÃ«l PiÃ©trus,2005-06,SF,GSW,52.0,18.0,22.7,3.3,8.0,0.404,1.1,3.4,0.318,1.7,2.8,0.608,1.1,2.0,3.1,0.8,0.6,0.2,1.5,2.5,9.3,10.0,0.5,21.1,0.6,-3.2,-0.4
Nate Robinson,2005-06,PG,NYK,72.0,26.0,21.4,3.2,7.8,0.407,0.8,2.0,0.397,2.1,2.8,0.752,0.8,1.5,2.3,2.0,0.8,0.0,1.6,2.8,9.3,12.6,0.512,22.5,1.5,-2.1,-0.1
Jamaal Tinsley,2005-06,PG,IND,42.0,27.0,26.7,3.8,9.2,0.409,0.4,1.7,0.229,1.4,2.2,0.637,0.8,2.3,3.2,5.0,1.2,0.1,2.6,2.3,9.3,12.1,0.458,22.2,0.7,-1.6,0.1
Trenton Hassell,2005-06,SG,MIN,77.0,67.0,32.6,3.7,8.0,0.464,0.1,0.3,0.304,1.7,2.3,0.744,1.1,1.7,2.8,2.6,0.6,0.4,1.6,2.6,9.2,9.5,0.512,15.4,2.3,-3.1,-0.7
Anthony Johnson,2005-06,PG,IND,75.0,53.0,26.4,3.6,8.0,0.443,0.7,2.1,0.329,1.4,1.9,0.752,0.4,1.8,2.2,4.3,0.8,0.3,1.5,1.8,9.2,14.2,0.52,18.3,4.5,0.7,1.3
Jamaal Magloire,2005-06,C,MIL,82.0,82.0,30.1,3.5,7.5,0.467,0.0,0.0,,2.2,4.1,0.535,2.7,6.8,9.5,0.7,0.4,1.0,2.0,3.4,9.2,11.1,0.494,17.2,2.0,-4.1,-1.3
Darius Songaila,2005-06,PF,CHI,62.0,7.0,21.4,3.8,7.9,0.481,0.0,0.1,0.4,1.5,1.9,0.817,1.2,2.7,4.0,1.4,0.6,0.3,1.4,2.5,9.2,13.6,0.524,21.3,2.5,-1.1,0.3
Kenny Thomas,2005-06,PF,SAC,82.0,55.0,28.0,3.7,7.4,0.505,0.0,0.0,0.0,1.7,2.5,0.676,2.4,5.1,7.5,2.0,0.9,0.5,1.6,2.4,9.1,15.0,0.539,16.6,5.5,0.0,1.1
P.J. Brown,2005-06,C,NOK,75.0,73.0,31.7,3.6,7.8,0.461,0.0,0.0,,1.9,2.2,0.827,2.4,4.9,7.3,1.2,0.6,0.7,1.2,2.9,9.0,12.7,0.515,14.7,4.4,-1.5,0.3
Earl Watson,2005-06,PG,2TM,70.0,10.0,22.5,3.1,7.3,0.43,1.6,3.9,0.404,1.1,1.6,0.676,0.3,1.9,2.3,4.1,1.0,0.1,1.9,2.3,8.9,14.6,0.558,19.7,2.7,0.2,0.9
Stromile Swift,2005-06,C,HOU,66.0,5.0,20.4,3.4,6.9,0.491,0.0,0.0,0.0,2.1,3.2,0.651,1.6,2.8,4.4,0.4,0.6,0.8,1.4,3.0,8.9,14.6,0.533,22.7,2.5,-2.7,-0.2
Keith Van Horn,2005-06,SF,DAL,53.0,0.0,20.6,3.1,7.3,0.424,0.9,2.6,0.368,1.8,2.1,0.832,1.0,2.6,3.6,0.7,0.6,0.2,1.3,2.3,8.9,13.8,0.54,21.8,2.3,-1.2,0.2
Bracey Wright,2005-06,SG,MIN,7.0,0.0,19.3,3.0,7.3,0.412,0.9,2.4,0.353,2.0,2.3,0.875,0.4,2.1,2.6,0.7,0.1,0.0,1.1,1.1,8.9,12.1,0.534,23.2,0.2,-2.7,0.0
Luther Head,2005-06,SG,HOU,80.0,27.0,28.9,3.2,7.9,0.403,1.4,3.9,0.361,1.1,1.5,0.699,0.4,2.9,3.3,2.7,1.1,0.1,1.5,2.1,8.8,11.2,0.517,16.6,3.5,-0.2,1.1
Rasual Butler,2005-06,SF,NOK,79.0,20.0,23.7,3.3,8.0,0.406,1.2,3.1,0.38,1.0,1.4,0.693,0.6,2.3,2.9,0.5,0.4,0.6,0.8,1.8,8.7,10.8,0.501,18.6,1.7,-2.0,0.0
Chris Duhon,2005-06,PG,CHI,74.0,38.0,29.1,2.9,7.3,0.4,1.4,3.8,0.36,1.6,1.9,0.818,0.4,2.6,3.0,5.0,0.9,0.0,1.6,2.1,8.7,12.9,0.538,15.0,5.2,0.8,1.5
Amar'e Stoudemire,2005-06,C,PHO,3.0,3.0,16.7,3.0,9.0,0.333,0.0,0.3,0.0,2.7,3.0,0.889,2.0,3.3,5.3,0.7,0.3,1.0,0.3,1.3,8.7,17.8,0.42,28.7,0.1,-4.4,0.0
Keith Bogans,2005-06,SG,2TM,72.0,31.0,26.6,3.0,7.6,0.395,0.9,2.8,0.325,1.8,2.6,0.683,0.8,2.8,3.5,1.8,1.0,0.1,1.3,2.3,8.6,10.7,0.497,17.2,2.3,-1.4,0.3
Joe Smith,2005-06,PF,MIL,44.0,5.0,20.2,3.3,6.9,0.475,0.0,0.0,0.0,2.0,2.6,0.774,1.9,3.3,5.2,0.7,0.5,0.3,0.9,2.7,8.6,16.1,0.533,20.4,2.3,-2.0,0.0
Kurt Thomas,2005-06,C,PHO,53.0,50.0,26.6,3.6,7.4,0.486,0.0,0.0,,1.4,1.7,0.815,1.9,5.9,7.8,1.1,0.4,1.0,1.1,3.6,8.6,13.1,0.527,15.5,3.3,-1.8,0.1
Marvin Williams,2005-06,PF,ATL,79.0,7.0,24.7,3.0,6.7,0.443,0.2,0.7,0.245,2.4,3.2,0.747,1.5,3.3,4.8,0.8,0.6,0.3,1.1,2.9,8.5,12.2,0.523,16.9,2.8,-3.5,-0.7
Charlie Bell,2005-06,SG,MIL,59.0,6.0,21.7,3.1,6.9,0.439,1.2,2.8,0.423,1.1,1.5,0.708,0.4,1.7,2.0,2.2,1.0,0.1,0.7,2.1,8.4,14.7,0.55,17.5,3.3,1.0,0.9
Steve Blake,2005-06,PG,POR,68.0,57.0,26.2,3.0,6.9,0.438,1.1,2.7,0.413,1.1,1.3,0.791,0.4,1.8,2.1,4.5,0.6,0.1,1.2,1.6,8.2,14.5,0.549,15.8,2.8,-1.0,0.4
Austin Croshere,2005-06,PF,IND,50.0,26.0,23.0,2.6,5.7,0.463,1.1,2.8,0.386,1.8,2.0,0.882,1.2,4.1,5.3,1.2,0.4,0.1,1.0,2.1,8.2,15.2,0.618,15.3,4.1,2.1,1.2
Sean May,2005-06,PF,CHA,23.0,1.0,17.3,3.0,7.4,0.409,0.0,0.2,0.0,2.1,2.8,0.766,1.8,2.9,4.7,1.0,0.7,0.5,1.4,2.5,8.2,15.3,0.474,25.9,0.4,-2.6,0.0
Quentin Richardson,2005-06,SF,NYK,55.0,43.0,26.2,3.0,8.3,0.355,1.2,3.4,0.34,1.1,1.7,0.67,1.2,3.0,4.2,1.6,0.7,0.1,1.0,2.4,8.2,9.6,0.452,17.4,0.7,-1.9,0.0
Chris Wilcox,2005-06,C,2TM,77.0,24.0,19.9,3.3,5.8,0.571,0.0,0.0,0.0,1.5,2.0,0.732,1.5,3.8,5.3,0.7,0.4,0.4,0.9,2.4,8.1,17.3,0.605,17.5,4.4,-0.1,0.7
Derek Anderson,2005-06,SG,2TM,43.0,11.0,24.3,2.5,7.0,0.356,0.9,3.1,0.299,2.2,2.6,0.838,0.5,2.8,3.3,2.3,0.5,0.1,1.3,2.3,8.1,10.8,0.496,18.2,1.6,-1.2,0.2
Mike Sweetney,2005-06,C,CHI,66.0,44.0,18.5,3.0,6.7,0.45,0.0,0.0,,2.0,3.1,0.652,1.8,3.5,5.3,0.9,0.3,0.8,1.4,3.2,8.1,13.9,0.499,23.2,2.1,-2.8,-0.3
Kirk Snyder,2005-06,SG,NOK,68.0,45.0,19.3,3.0,6.7,0.453,0.7,1.9,0.357,1.3,1.7,0.735,0.8,1.6,2.4,1.5,0.4,0.3,1.0,1.6,8.0,14.6,0.537,20.5,2.2,0.6,0.9
Tony Battie,2005-06,C,ORL,82.0,82.0,27.0,3.4,6.7,0.507,0.0,0.1,0.0,1.1,1.6,0.664,1.8,3.8,5.6,0.6,0.6,0.8,1.1,3.0,7.9,12.2,0.531,14.9,3.8,-1.8,0.1
Brian Cook,2005-06,PF,LAL,81.0,46.0,19.0,3.2,6.3,0.511,0.4,1.0,0.429,1.0,1.2,0.832,1.1,2.3,3.4,0.9,0.5,0.4,0.8,2.5,7.9,15.6,0.578,18.3,4.5,-0.1,0.7
Al Jefferson,2005-06,PF,BOS,59.0,7.0,18.0,3.2,6.4,0.499,0.0,0.1,0.0,1.5,2.3,0.642,1.6,3.4,5.1,0.5,0.5,0.8,1.1,2.8,7.9,16.2,0.53,21.6,2.3,-2.1,0.0
Rashad McCants,2005-06,SG,MIN,79.0,12.0,17.2,3.1,6.8,0.45,0.8,2.3,0.372,1.0,1.3,0.736,0.4,1.4,1.8,0.8,0.6,0.3,1.1,2.2,7.9,12.6,0.539,23.3,1.6,-1.7,0.1
Marko JariÄ,2005-06,PG,MIN,75.0,49.0,28.0,3.0,7.5,0.399,0.5,1.8,0.301,1.3,1.8,0.688,0.8,2.3,3.1,3.9,1.4,0.3,1.7,2.5,7.8,11.7,0.468,17.0,2.3,-0.7,0.7
Raef LaFrentz,2005-06,PF,BOS,82.0,63.0,24.8,2.9,6.7,0.431,1.4,3.5,0.392,0.6,0.9,0.68,1.0,4.0,5.0,1.4,0.4,0.9,0.8,3.3,7.8,12.0,0.546,14.7,4.3,-0.1,1.0
Antonio McDyess,2005-06,PF,DET,82.0,0.0,21.1,3.5,6.8,0.509,0.0,0.0,0.0,0.8,1.5,0.557,1.9,3.4,5.3,1.1,0.6,0.6,0.9,2.7,7.8,15.5,0.52,18.9,4.6,-1.2,0.3
Alonzo Mourning,2005-06,C,MIA,65.0,20.0,20.0,2.9,4.8,0.597,0.0,0.0,0.0,2.0,3.4,0.594,1.9,3.6,5.5,0.2,0.2,2.7,1.2,2.7,7.8,19.4,0.615,17.5,4.8,1.8,1.2
Gary Payton,2005-06,PG,MIA,81.0,25.0,28.5,2.8,6.8,0.42,0.8,2.8,0.287,1.2,1.6,0.794,0.4,2.5,2.9,3.2,0.9,0.1,1.3,2.1,7.7,10.7,0.52,14.1,4.1,-0.9,0.6
J.R. Smith,2005-06,SG,NOK,55.0,25.0,18.0,2.6,6.7,0.393,0.9,2.5,0.371,1.5,1.8,0.822,0.3,1.7,2.0,1.1,0.7,0.1,1.0,1.6,7.7,12.7,0.515,21.9,1.2,-1.0,0.3
Tony Delk,2005-06,SG,2TM,24.0,0.0,16.0,3.0,6.7,0.441,0.8,2.0,0.426,0.8,1.1,0.741,0.6,1.6,2.2,1.4,0.5,0.0,0.8,1.2,7.6,16.1,0.526,23.7,0.9,-0.1,0.2
Matt Carroll,2005-06,SG,CHA,78.0,6.0,16.3,2.5,6.1,0.403,0.9,2.4,0.389,1.8,2.2,0.821,0.4,1.6,2.0,0.4,0.6,0.1,0.6,1.5,7.6,13.9,0.54,20.8,2.6,-0.6,0.5
Ryan Gomes,2005-06,PF,BOS,61.0,33.0,22.6,2.8,5.8,0.487,0.0,0.1,0.333,1.8,2.4,0.752,1.7,3.2,4.9,1.0,0.6,0.1,0.9,1.4,7.6,14.0,0.548,15.9,3.1,-1.2,0.3
Matt Bonner,2005-06,PF,TOR,78.0,6.0,21.9,2.7,6.0,0.448,1.3,3.1,0.42,0.8,1.0,0.829,1.1,2.5,3.6,0.7,0.6,0.4,0.4,2.8,7.5,13.7,0.582,14.4,4.1,0.7,1.2
Bruce Bowen,2005-06,SF,SAS,82.0,82.0,33.6,2.8,6.5,0.433,1.3,3.0,0.424,0.6,1.0,0.607,0.4,3.5,3.9,1.5,1.0,0.4,0.8,2.3,7.5,9.1,0.54,11.1,6.2,0.3,1.6
Devin Brown,2005-06,SG,UTA,81.0,14.0,21.1,2.6,6.5,0.393,0.5,1.5,0.331,2.0,2.6,0.745,0.9,1.7,2.6,1.3,0.5,0.2,1.2,1.9,7.5,10.3,0.493,19.5,1.4,-3.3,-0.6
Nick Collison,2005-06,PF,SEA,66.0,27.0,21.9,3.1,6.0,0.525,0.0,0.0,0.0,1.2,1.7,0.699,2.2,3.4,5.6,1.1,0.3,0.5,1.2,3.2,7.5,14.0,0.556,16.1,2.3,-3.2,-0.4
Danny Granger,2005-06,SF,IND,78.0,17.0,22.6,2.8,6.1,0.462,0.4,1.2,0.323,1.5,1.9,0.777,1.7,3.2,4.9,1.2,0.7,0.8,1.0,2.7,7.5,14.7,0.54,16.4,5.1,1.1,1.4
John Salmons,2005-06,SG,PHI,82.0,24.0,25.1,2.7,6.4,0.42,0.3,1.1,0.299,1.9,2.4,0.775,0.6,2.1,2.7,2.7,0.9,0.2,1.5,2.2,7.5,10.7,0.508,16.3,1.7,-2.7,-0.3
Kwame Brown,2005-06,C,LAL,72.0,49.0,27.5,2.8,5.4,0.526,0.0,0.0,0.0,1.8,3.3,0.545,2.5,4.0,6.6,1.0,0.4,0.6,1.4,2.7,7.4,11.7,0.545,13.6,3.6,-2.5,-0.3
Voshon Lenard,2005-06,SG,2TM,26.0,6.0,17.6,2.9,7.3,0.393,1.0,3.0,0.321,0.6,1.2,0.516,0.2,1.6,1.8,1.6,0.8,0.2,1.2,1.5,7.3,10.9,0.467,23.7,-0.1,-2.2,0.0
Samuel Dalembert,2005-06,C,PHI,66.0,52.0,26.7,3.0,5.6,0.531,0.0,0.0,0.0,1.4,2.0,0.705,2.4,5.8,8.2,0.4,0.5,2.4,1.6,3.7,7.3,14.2,0.568,13.8,3.6,-1.8,0.1
Brendan Haywood,2005-06,C,WAS,79.0,70.0,23.8,2.8,5.5,0.514,0.0,0.0,,1.7,2.8,0.585,2.5,3.4,5.9,0.6,0.4,1.3,1.2,2.9,7.3,13.8,0.542,14.9,3.9,-1.7,0.2
Å arÅ«nas JasikeviÄius,2005-06,PG,IND,75.0,15.0,20.8,2.3,5.7,0.396,1.1,3.1,0.364,1.6,1.8,0.91,0.3,1.8,2.0,3.0,0.5,0.1,1.5,1.4,7.3,12.9,0.561,18.0,3.3,0.1,0.9
Ben Wallace,2005-06,C,DET,82.0,82.0,35.2,2.9,5.7,0.51,0.0,0.0,0.0,1.5,3.6,0.416,3.7,7.6,11.3,1.9,1.8,2.2,1.1,2.0,7.3,17.5,0.501,11.2,10.1,3.5,4.0
Tony Allen,2005-06,PG,BOS,51.0,9.0,19.2,2.5,5.4,0.471,0.2,0.7,0.324,2.0,2.6,0.746,0.6,1.5,2.2,1.3,1.0,0.4,1.3,2.5,7.2,12.9,0.554,18.8,1.7,-1.4,0.1
James Posey,2005-06,SF,MIA,67.0,63.0,28.6,2.4,5.9,0.403,1.7,4.3,0.403,0.7,0.9,0.787,0.5,4.3,4.8,1.3,0.8,0.3,0.9,2.9,7.2,9.8,0.572,11.6,4.2,0.1,1.0
Ike Diogu,2005-06,PF,GSW,69.0,14.0,14.9,2.5,4.8,0.524,0.0,0.0,,2.0,2.4,0.81,1.4,1.9,3.3,0.4,0.2,0.4,1.1,2.4,7.0,15.8,0.596,21.0,2.6,-2.2,0.0
Willie Green,2005-06,SG,PHI,10.0,2.0,15.3,2.8,6.6,0.424,1.0,1.9,0.526,0.4,0.5,0.8,0.1,1.4,1.5,0.5,0.2,0.0,1.2,1.3,7.0,8.6,0.513,23.9,-0.1,-6.1,-0.2
Clifford Robinson,2005-06,PF,NJN,80.0,13.0,23.3,2.7,6.4,0.427,0.8,2.2,0.343,0.7,1.0,0.658,0.7,2.7,3.3,1.1,0.6,0.5,0.8,2.6,6.9,9.6,0.502,15.4,2.8,-1.9,0.1
